Title,Rating,Address,Directions,Contact,Web Link
Dr. Daniel Ganjian MD,"4.9
(68)","
1821 Wilshire Blvd STE 100, Santa Monica, CA 90403, United States",https://www.google.com/maps/place/Dr.+Daniel+Ganjian+MD/data=!4m7!3m6!1s0x80c2bb49f0b18663:0x644741dc8a3f9487!8m2!3d34.0306516!4d-118.4847652!16s%2Fg%2F11c6rh187v!19sChIJY4ax8Em7woARh5Q_itxBR2Q?authuser=0&hl=en&rclk=1,"
+1 310-829-4403",https://www.sjpp.org/find-a-doctor/shahrouz-ganjian-md/
South Area Pediatrics Medical,,"
4760 Florin Rd D, Sacramento, CA 95823, United States",https://www.google.com/maps/place/South+Area+Pediatrics+Medical/data=!4m7!3m6!1s0x809acf939452882d:0x515373edb4f266d0!8m2!3d38.4952453!4d-121.4499047!16s%2Fg%2F1tdlbzmg!19sChIJLYhSlJPPmoAR0GbytO1zU1E?authuser=0&hl=en&rclk=1,"
+1 916-394-2580",http://www.southareapediatric.com/
Pediatric Associates California,,"
363 E Almond Ave Suite 105, Madera, CA 93637, United States",https://www.google.com/maps/place/Pediatric+Associates+California/data=!4m7!3m6!1s0x80940c7f7ad0ae77:0xa5721193f41aedcb!8m2!3d36.9458856!4d-120.0526444!16s%2Fg%2F1tfw38hx!19sChIJd67Qen8MlIARy-0a9JMRcqU?authuser=0&hl=en&rclk=1,"
+1 559-673-6085",https://www.pedscalifornia.net/
The Pediatric Group,,"
250 N Robertson Blvd # 404, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/The+Pediatric+Group/data=!4m7!3m6!1s0x80c2b952308827b1:0x8e4718916ff63f8e!8m2!3d34.0699233!4d-118.3835019!16s%2Fg%2F1tfbnljq!19sChIJsSeIMFK5woARjj_2b5EYR44?authuser=0&hl=en&rclk=1,"
+1 310-273-9533",http://thepediatricgroupbh.com/
Elk Grove Pediatrics,"4.9
(111)","
250 N Robertson Blvd # 404, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/Elk+Grove+Pediatrics/data=!4m7!3m6!1s0x809ac74363cb1bd9:0x42587d60b60711ca!8m2!3d38.4043406!4d-121.3707357!16s%2Fg%2F1thqb2_n!19sChIJ2RvLY0PHmoARyhEHtmB9WEI?authuser=0&hl=en&rclk=1,"
+1 310-273-9533",https://www.elkgrovepediatricsinc.com/?utm_source=gmb_auth
Oak Park Pediatrics,"4.8
(1,005)","
9727 Elk Grove Florin Rd Suite 250, Elk Grove, CA 95624, United States",https://www.google.com/maps/place/Oak+Park+Pediatrics/data=!4m7!3m6!1s0x80e826846f518b25:0x9d0370eab001791!8m2!3d34.1759784!4d-118.7592908!16s%2Fg%2F1w346x_r!19sChIJJYtRb4Qm6IARkRcAqw430Ak?authuser=0&hl=en&rclk=1,"
+1 818-707-0046",https://www.oakparkpediatrics.com/
"Inland Empire Children's Medical Group and Pediatrics Urgent Care Clinic, Frederica Fayad, MD. Monika Mustafa, MD","4.7
(896)","
726 Medical Center Dr E #205, Clovis, CA 93611, United States","https://www.google.com/maps/place/Inland+Empire+Children%27s+Medical+Group+and+Pediatrics+Urgent+Care+Clinic,+Frederica+Fayad,+MD.+Monika+Mustafa,+MD/data=!4m7!3m6!1s0x80dcb1acb93ac80b:0x9ce0a20c49b0fb62!8m2!3d33.9459525!4d-117.4022757!16s%2Fg%2F1tn062l0!19sChIJC8g6uayx3IARYvuwSQyi4Jw?authuser=0&hl=en&rclk=1","
+1 559-900-3045",http://www.iecmg4.com/
Surfside Pediatrics,"4.8
(419)","
7101 Magnolia Ave, Riverside, CA 92504, United States",https://www.google.com/maps/place/Surfside+Pediatrics/data=!4m7!3m6!1s0x80e9ad3ea47c38e1:0x285f4e74158387df!8m2!3d34.2745265!4d-119.2608484!16s%2Fg%2F1ts2_lct!19sChIJ4Th8pD6t6YAR34eDFXROXyg?authuser=0&hl=en&rclk=1,"
+1 951-682-9780",
Thousand Oaks Pediatrics,"4.9
(47)","
2601 E Main St # 200, Ventura, CA 93003, United States",https://www.google.com/maps/place/Thousand+Oaks+Pediatrics/data=!4m7!3m6!1s0x80e83a80e81ca54b:0x6e01094a04d5e31c!8m2!3d34.182988!4d-118.904644!16s%2Fg%2F1v_vt6jw!19sChIJS6Uc6IA66IARHOPVBEoJAW4?authuser=0&hl=en&rclk=1,"
+1 805-643-7500",https://www.topediatrics.com/schedule?utm_source=google_apt&ao=Google
Beverly Hills Pediatrics - The Valley,"5.0
(45)","
1000 Newbury Rd STE 200, Newbury Park, CA 91320, United States",https://www.google.com/maps/place/Beverly+Hills+Pediatrics+-+The+Valley/data=!4m7!3m6!1s0x80c297f59b3ef35d:0x5bb3d0cfc8cc3831!8m2!3d34.1573066!4d-118.4129746!16s%2Fg%2F11fpvbxdbb!19sChIJXfM-m_WXwoARMTjMyM_Qs1s?authuser=0&hl=en&rclk=1,"
+1 805-480-3730",
"Hiya Asrani, MD","5.0
(16)","
12840 Riverside Dr Suite 210, Valley Village, CA 91607, United States","https://www.google.com/maps/place/Hiya+Asrani,+MD/data=!4m7!3m6!1s0x808fc0979db67add:0xcef0fa2551e578c4!8m2!3d37.5450401!4d-121.9801101!16s%2Fg%2F1tdnlc2b!19sChIJ3Xq2nZfAj4ARxHjlUSX68M4?authuser=0&hl=en&rclk=1","
+1 818-255-6300",https://www.mywtmf.com/Patient-Information/Request-an-Appointment.aspx
Pediatric Care Physicians,"4.8
(46)","
39500 Fremont Blvd #100, Fremont, CA 94538, United States",https://www.google.com/maps/place/Pediatric+Care+Physicians/data=!4m7!3m6!1s0x80c299ccf150d47d:0xe030a1c3695ccdc7!8m2!3d34.1691554!4d-118.5022243!16s%2Fg%2F1tyt5m16!19sChIJfdRQ8cyZwoARx81cacOhMOA?authuser=0&hl=en&rclk=1,"
+1 510-248-1800",http://www.pedcaredocs.com/
Valley Pediatric Medical Group,"5.0
(62)","
5353 Balboa Blvd, Encino, CA 91301, United States",https://www.google.com/maps/place/Valley+Pediatric+Medical+Group/data=!4m7!3m6!1s0x80c299ccf150d47d:0xdf23f65f82990483!8m2!3d34.1688162!4d-118.502043!16s%2Fg%2F1thy01ky!19sChIJfdRQ8cyZwoARgwSZgl_2I98?authuser=0&hl=en&rclk=1,"
+1 818-461-9690",http://www.pedcaredocs.com/
Los Gatos Pediatrics,"4.6
(52)","
5353 Balboa Blvd #104, Encino, CA 91316, United States",https://www.google.com/maps/place/Los+Gatos+Pediatrics/data=!4m7!3m6!1s0x808e350b0a9f597d:0xb4d310be6cd5449c!8m2!3d37.2619424!4d-121.9669644!16s%2Fg%2F1tqg0kk9!19sChIJfVmfCgs1joARnETVbL4Q07Q?authuser=0&hl=en&rclk=1,"
+1 818-789-7181",http://www.valleypediatrics.net/
Alta Loma Pediatrics,"3.9
(24)","
320 Dardanelli Ln. #16, Los Gatos, CA 95032, United States",https://www.google.com/maps/place/Alta+Loma+Pediatrics/data=!4m7!3m6!1s0x80c33659b4122691:0x7fdd6e6dba49bcfb!8m2!3d34.1339262!4d-117.5931883!16s%2Fg%2F11pdnmh6db!19sChIJkSYStFk2w4AR-7xJum1u3X8?authuser=0&hl=en&rclk=1,"
+1 408-866-7830",http://losgatospediatrics.com/
Tenth Street Pediatrics,"3.9
(24)","
320 Dardanelli Ln. #16, Los Gatos, CA 95032, United States",https://www.google.com/maps/place/Tenth+Street+Pediatrics/data=!4m7!3m6!1s0x80c2a4cce46ece59:0x8b4faab9131851be!8m2!3d34.0197413!4d-118.488511!16s%2Fg%2F1tcx1sl9!19sChIJWc5u5MykwoARvlEYE7mqT4s?authuser=0&hl=en&rclk=1,"
+1 408-866-7830",http://losgatospediatrics.com/
South East Bay Pediatric Medical Group Inc,"4.3
(27)","
1450 10th St #304, Santa Monica, CA 90401, United States",https://www.google.com/maps/place/South+East+Bay+Pediatric+Medical+Group+Inc/data=!4m7!3m6!1s0x808fc0863d944b33:0x5054244b6644eeaa!8m2!3d37.5575849!4d-121.9823413!16s%2Fg%2F1tglhk9w!19sChIJM0uUPYbAj4ARqu5EZkskVFA?authuser=0&hl=en&rclk=1,"
+1 310-458-1714",http://www.tenthstpeds.com/
"Sima Stein, MD","4.3
(163)","
2191 Mowry Ave # 600C, Fremont, CA 94538, United States","https://www.google.com/maps/place/Sima+Stein,+MD/data=!4m7!3m6!1s0x808fcb3d96af3855:0xb872dd527357ae85!8m2!3d37.3258358!4d-121.9322794!16s%2Fg%2F1t_wplfx!19sChIJVTivlj3Lj4ARha5Xc1Ldcrg?authuser=0&hl=en&rclk=1","
+1 510-792-4373",http://sebpmg.com/
CMC California Street Pediatrics,"4.6
(362)","
105 N Bascom Ave #102, San Jose, CA 95128, United States",https://www.google.com/maps/place/CMC+California+Street+Pediatrics/data=!4m7!3m6!1s0x80900de0a0d00d6b:0x3891244db412dc82!8m2!3d37.9753214!4d-121.29141!16s%2Fg%2F11rb_y5jnw!19sChIJaw3QoOANkIARgtwStE0kkTg?authuser=0&hl=en&rclk=1,"
+1 408-292-0100",https://doctor-stein.com/?utm_source=gmb_auth
Prisha Pediatrics,"3.2
(19)","
2349 N California St, Stockton, CA 95204, United States",https://www.google.com/maps/place/Prisha+Pediatrics/data=!4m7!3m6!1s0x808fced5e5d70253:0xcb1941b24ef14a5e!8m2!3d37.4324881!4d-121.8966722!16s%2Fg%2F11bzymkjxn!19sChIJUwLX5dXOj4ARXkrxTrJBGcs?authuser=0&hl=en&rclk=1,"
+1 209-469-2229",
"Anita Sabeti, MD","4.6
(21)","
500 E Calaveras Blvd #130, Milpitas, CA 95035, United States","https://www.google.com/maps/place/Anita+Sabeti,+MD/data=!4m7!3m6!1s0x80c2bbf7cd5018a1:0x76157895c3f86fa1!8m2!3d34.067271!4d-118.4075707!16s%2Fg%2F1tfm1qs6!19sChIJoRhQzfe7woARoW_4w5V4FXY?authuser=0&hl=en&rclk=1","
+1 408-649-6451",https://prishapediatrics.com/
Golden Care Pediatrics,"5.0
(31)","
9735 Wilshire Blvd, Beverly Hills, CA 90212, United States",https://www.google.com/maps/place/Golden+Care+Pediatrics/data=!4m7!3m6!1s0x80dcd7528604ebe3:0x3480b9dd68f9754a!8m2!3d33.794303!4d-117.8353556!16s%2Fg%2F11cr_j86w7!19sChIJ4-sEhlLX3IARSnX5aN25gDQ?authuser=0&hl=en&rclk=1,"
+1 310-248-2829",
Sang Pediatrics,"4.8
(18)","
459 N Tustin St, Orange, CA 92867, United States",https://www.google.com/maps/place/Sang+Pediatrics/data=!4m7!3m6!1s0x80945e19e3d3feed:0x4b095eeb0d7a2aa9!8m2!3d36.7418273!4d-119.7819982!16s%2Fg%2F1tj6v1s4!19sChIJ7f7T4xlelIARqSp6DeteCUs?authuser=0&hl=en&rclk=1,"
+1 714-639-3060",http://www.sangpediatrics.com/
Apex Pediatrics,"4.5
(97)","
1122 S St #102, Fresno, CA 93721, United States",https://www.google.com/maps/place/Apex+Pediatrics/data=!4m7!3m6!1s0x80c353797bac8d65:0x6109c139b9f6fdff!8m2!3d34.0691325!4d-117.2773512!16s%2Fg%2F11b6vdx_sq!19sChIJZY2se3lTw4AR__32uTnBCWE?authuser=0&hl=en&rclk=1,"
+1 559-268-1737",http://www.sangpediatrics.com/
Friendly Hills Pediatrics,"4.1
(66)","
350 E Vanderbilt Way STE B, San Bernardino, CA 92408, United States",https://www.google.com/maps/place/Friendly+Hills+Pediatrics/data=!4m7!3m6!1s0x80c2d51b6a178b7f:0xec7db8ee79d31ed!8m2!3d33.9486045!4d-118.0036392!16s%2Fg%2F11q967x6f8!19sChIJf4sXahvVwoAR7TGd547bxw4?authuser=0&hl=en&rclk=1,"
+1 909-886-1001",http://www.apexpediatrics.net/
Premier Pediatrics,"4.7
(15)","
15141 Whittier Blvd # 200, Whittier, CA 90603, United States",https://www.google.com/maps/place/Premier+Pediatrics/data=!4m7!3m6!1s0x80dcdd690419b35f:0xb1ba5dab5d97de12!8m2!3d33.6645579!4d-117.7641557!16s%2Fg%2F11cjqhl12n!19sChIJX7MZBGnd3IAREt6XXatdurE?authuser=0&hl=en&rclk=1,"
+1 562-378-6800",https://www.friendlyhillspediatrics.com/
Surf City Pediatrics,"4.2
(22)","
15825 Laguna Canyon Rd STE 102, Irvine, CA 92618, United States",https://www.google.com/maps/place/Surf+City+Pediatrics/data=!4m7!3m6!1s0x80dd26e93011ad81:0xc8383e95b024937f!8m2!3d33.704479!4d-117.987744!16s%2Fg%2F1w6r8l7t!19sChIJga0RMOkm3YARf5MksJU-OMg?authuser=0&hl=en&rclk=1,"
+1 949-979-6090",https://premier.choc.org/?utm_source=google&utm_medium=gmb&utm_content=clinic&utm_campaign=premier_pediatrics
Superkids Pediatrics,"4.2
(22)","
15825 Laguna Canyon Rd STE 102, Irvine, CA 92618, United States",https://www.google.com/maps/place/Superkids+Pediatrics/data=!4m7!3m6!1s0x80dcdd69bcb27f97:0x95ea739ed54790ff!8m2!3d33.6753033!4d-117.7949182!16s%2Fg%2F12613xsfj!19sChIJl3-yvGnd3IAR_5BH1Z5z6pU?authuser=0&hl=en&rclk=1,"
+1 949-979-6090",https://premier.choc.org/?utm_source=google&utm_medium=gmb&utm_content=clinic&utm_campaign=premier_pediatrics
Dr. Ashley Pediatrics,"4.8
(16)","
4950 Barranca Pkwy #205a, Irvine, CA 92604, United States",https://www.google.com/maps/place/Dr.+Ashley+Pediatrics/data=!4m7!3m6!1s0x808565825f3c9cef:0xaff59c145cf741ac!8m2!3d37.8988158!4d-122.0839004!16s%2Fg%2F11pbgl7x0r!19sChIJ75w8X4JlhYARrEH3XBSc9a8?authuser=0&hl=en&rclk=1,"
+1 949-872-2878",http://www.superkidspediatrics.com/
Pediatric Medical Center,"5.0
(31)","
2910 Camino Diablo #140, Walnut Creek, CA 94597, United States",https://www.google.com/maps/place/Pediatric+Medical+Center/data=!4m7!3m6!1s0x80dd3229361dcbeb:0x95e9e34769ce0918!8m2!3d33.8081973!4d-118.1517552!16s%2Fg%2F1tgp132y!19sChIJ68sdNiky3YARGAnOaUfj6ZU?authuser=0&hl=en&rclk=1,"
+1 925-263-6556",http://drashleypediatrics.com/
Pediatric Care of Stockton,"4.8
(44)","
2921 Redondo Ave, Long Beach, CA 90806, United States",https://www.google.com/maps/place/Pediatric+Care+of+Stockton/data=!4m7!3m6!1s0x80900d6f717c7909:0xdb4f769b694d210b!8m2!3d37.978044!4d-121.2914883!16s%2Fg%2F1w04kbqd!19sChIJCXl8cW8NkIARCyFNaZt2T9s?authuser=0&hl=en&rclk=1,"
+1 562-426-5551",http://www.pediatricmedicalcenterlb.com/
CA PEDIATRIC & ADOLESCENT CARE,"4.3
(40)","
2800 N California St #14, Stockton, CA 95204, United States",https://www.google.com/maps/place/CA+PEDIATRIC+%26+ADOLESCENT+CARE/data=!4m7!3m6!1s0x80dd296b8df921a1:0x7a7b9e325594b059!8m2!3d33.8169351!4d-118.0068064!16s%2Fg%2F11m_lmx0_q!19sChIJoSH5jWsp3YARWbCUVTKee3o?authuser=0&hl=en&rclk=1,"
+1 209-464-2605",https://capediatricandadolescentcare.godaddysites.com/
"Denise Antoinette Albury, MD","4.9
(42)","
3340 W Ball Rd Ste A, Anaheim, CA 92804, United States","https://www.google.com/maps/place/Denise+Antoinette+Albury,+MD/data=!4m7!3m6!1s0x80c2b722d0bcea73:0x16bd09d554fa8cac!8m2!3d33.9639138!4d-118.3441348!16s%2Fg%2F1tcys2hd!19sChIJc-q80CK3woARrIz6VNUJvRY?authuser=0&hl=en&rclk=1","
+1 714-723-0094",https://capediatricandadolescentcare.godaddysites.com/
Dr. Rashmi Jain: Concierge Pediatrician,"4.3
(43)","
133 N Prairie Ave Ste B, Inglewood, CA 90301, United States",https://www.google.com/maps/place/Dr.+Rashmi+Jain:+Concierge+Pediatrician/data=!4m7!3m6!1s0x864e74dedb81a383:0x6ed975bb17694642!8m2!3d33.6671374!4d-117.7616892!16s%2Fg%2F1vc826ll!19sChIJg6OB2950ToYRQkZpF7t12W4?authuser=0&hl=en&rclk=1,"
+1 310-419-2223",https://find-a-doctor.cedars-sinai.edu/
International Pediatrics,"4.3
(43)","
133 N Prairie Ave Ste B, Inglewood, CA 90301, United States",https://www.google.com/maps/place/International+Pediatrics/data=!4m7!3m6!1s0x808f873ac9dec977:0x7976bf3f1efe9b71!8m2!3d37.7949613!4d-122.2527639!16s%2Fg%2F1tm0c0z0!19sChIJd8neyTqHj4ARcZv-Hj-_dnk?authuser=0&hl=en&rclk=1,"
+1 310-419-2223",https://find-a-doctor.cedars-sinai.edu/
Tiny Pediatrics,"4.7
(18)","
600 International Blvd #102, Oakland, CA 94606, United States",https://www.google.com/maps/place/Tiny+Pediatrics/data=!4m7!3m6!1s0x80c2b35a3cce895d:0xafba8fb940528f10!8m2!3d33.8775343!4d-118.4080972!16s%2Fg%2F11mbrwhryq!19sChIJXYnOPFqzwoAREI9SQLmPuq8?authuser=0&hl=en&rclk=1,"
+1 510-208-3540",https://www.sutterhealth.org/find-doctor/dr-an-t-pham
Swati Pandya M.D.,"4.8
(17)","
100 1st St, Hermosa Beach, CA 90254, United States",https://www.google.com/maps/place/Swati+Pandya+M.D./data=!4m7!3m6!1s0x808fb51be00543e5:0xbdfe6dcdb7fd0c23!8m2!3d37.3015872!4d-122.0312222!16s%2Fg%2F1hc79cftz!19sChIJ5UMF4Bu1j4ARIwz9t81t_r0?authuser=0&hl=en&rclk=1,"
+1 646-703-3600",https://tinypediatrics.com/
Pediatric Associates Medical Group,"5.0
(14)","
7225 Rainbow Dr, San Jose, CA 95129, United States",https://www.google.com/maps/place/Pediatric+Associates+Medical+Group/data=!4m7!3m6!1s0x80c29626cb5ea69b:0x4e5355e9da8e30af!8m2!3d34.1494912!4d-118.4221432!16s%2Fg%2F1tgkhk13!19sChIJm6ZeyyaWwoARrzCO2ulVU04?authuser=0&hl=en&rclk=1,"
+1 408-524-5750",https://www.sutterhealth.org/find-provider/dr-swati-pandya-1046242700
South Coast Pediatrics,"3.8
(21)","
4330 Fulton Ave, Sherman Oaks, CA 91423, United States",https://www.google.com/maps/place/South+Coast+Pediatrics/data=!4m7!3m6!1s0x80dcd9a540ff5695:0x10df616541df1512!8m2!3d33.7596174!4d-117.8649909!16s%2Fg%2F1v5_9q_x!19sChIJlVb_QKXZ3IAREhXfQWVh3xA?authuser=0&hl=en&rclk=1,"
+1 818-784-1102",http://pamgdocs.com/
Kids Health First Pediatrics,"4.7
(49)","
1619 N Spurgeon St, Santa Ana, CA 92701, United States",https://www.google.com/maps/place/Kids+Health+First+Pediatrics/data=!4m7!3m6!1s0x80daf9858b04023f:0xa630c18bd634988!8m2!3d33.7099554!4d-116.2793592!16s%2Fg%2F11jj50v63z!19sChIJPwIEi4X52oARiEljvRgMYwo?authuser=0&hl=en&rclk=1,"
+1 714-558-9393",http://southcoastpediatrics.com/
South Bay Pediatrics,"5.0
(7)","
79440 Corporate Centre Dr, La Quinta, CA 92253, United States",https://www.google.com/maps/place/South+Bay+Pediatrics/data=!4m7!3m6!1s0x808fcd04a6171d51:0x279c036caa35ac5f!8m2!3d37.3614062!4d-121.8502919!16s%2Fg%2F1tmk8r59!19sChIJUR0XpgTNj4ARX6w1qmwDnCc?authuser=0&hl=en&rclk=1,"
+1 760-564-0902",
Prem Pediatrics,"5.0
(7)","
79440 Corporate Centre Dr, La Quinta, CA 92253, United States",https://www.google.com/maps/place/Prem+Pediatrics/data=!4m7!3m6!1s0x80dcf1638cf007d5:0xc617bf6b6be1467e!8m2!3d33.4582595!4d-117.6486663!16s%2Fg%2F1tm0tg98!19sChIJ1QfwjGPx3IARfkbha2u_F8Y?authuser=0&hl=en&rclk=1,"
+1 760-564-0902",https://prempediatrics.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website
Magnolia Pediatrics,"4.0
(13)","
657 Camino De Los Mares # 243, San Clemente, CA 92673, United States",https://www.google.com/maps/place/Magnolia+Pediatrics/data=!4m7!3m6!1s0x80945bbcabf32843:0x51d383b126e0b795!8m2!3d36.8378181!4d-119.6664657!16s%2Fg%2F11gk8v5fmw!19sChIJQyjzq7xblIARlbfgJrGD01E?authuser=0&hl=en&rclk=1,"
+1 949-661-2455",https://prempediatrics.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website
La Mesa Pediatrics,"4.0
(13)","
657 Camino De Los Mares # 243, San Clemente, CA 92673, United States",https://www.google.com/maps/place/La+Mesa+Pediatrics/data=!4m7!3m6!1s0x80d95772e07abee5:0xb559faf72638432!8m2!3d32.7840478!4d-117.0068215!16s%2Fg%2F1wk4dbm2!19sChIJ5b564HJX2YARMoRjcq-fVQs?authuser=0&hl=en&rclk=1,"
+1 949-661-2455",https://prempediatrics.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website
Berkeley Pediatrics,"3.2
(59)","
8881 Fletcher Pkwy #205, La Mesa, CA 91942, United States",https://www.google.com/maps/place/Berkeley+Pediatrics/data=!4m7!3m6!1s0x80857ea0351e64f3:0x5a84677d9b5debb4!8m2!3d37.8768722!4d-122.2680868!16s%2Fg%2F1v5k377z!19sChIJ82QeNaB-hYARtOtdm31nhFo?authuser=0&hl=en&rclk=1,"
+1 619-464-6434",http://lamesapeds.com/
"Rekha Udupa, MD Pediatrics","4.2
(19)","
1650 Walnut St, Berkeley, CA 94709, United States","https://www.google.com/maps/place/Rekha+Udupa,+MD+Pediatrics/data=!4m7!3m6!1s0x808fb51c87c2ea5b:0x705aacd350cc7680!8m2!3d37.3031706!4d-122.0330744!16s%2Fg%2F1thqb2kb!19sChIJW-rChxy1j4ARgHbMUNOsWnA?authuser=0&hl=en&rclk=1","
+1 510-848-2566",https://www.berkeleypediatrics.com/
"Dr. Raymond C. Miranda, MD","4.1
(18)","
1299 Water Lily Way STE 90, San Jose, CA 95129, United States","https://www.google.com/maps/place/Dr.+Raymond+C.+Miranda,+MD/data=!4m7!3m6!1s0x809442ab77a7547f:0x7e8998e5dbc84160!8m2!3d36.8379093!4d-119.7471734!16s%2Fg%2F1td0n851!19sChIJf1Snd6tClIARYEHI2-WYiX4?authuser=0&hl=en&rclk=1","
+1 408-252-1090",http://www.mdforchildren.com/
South Coast Pediatrics,"3.8
(89)","
7025 N Maple Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/South+Coast+Pediatrics/data=!4m7!3m6!1s0x80dd29cbf55b4f27:0x5074ff7beea25d09!8m2!3d33.8176746!4d-117.9424285!16s%2Fg%2F1tdxwb5b!19sChIJJ09b9csp3YARCV2i7nv_dFA?authuser=0&hl=en&rclk=1,"
+1 559-431-6600",http://dr-md-fresno.poi.place/
