Title,Rating,Address,Directions,Contact,Web Link
"Anesthesia Consultants of California Medical Group, Inc","5.0
(2)","
3626 Ruffin Rd, San Diego, CA 92123, United States","https://www.google.com/maps/place/Anesthesia+Consultants+of+California+Medical+Group,+Inc/data=!4m7!3m6!1s0x80dbf7263a33cd95:0x6038b7416fb8afbd!8m2!3d33.0221094!4d-117.0827968!16s%2Fg%2F1td58xgv!19sChIJlc0zOib324ARva-4b0G3OGA?authuser=0&hl=en&rclk=1","
+1 858-673-6100",http://www.accmg.com/
South Coast Anesthesia,"3.7
(3)",,https://www.google.com/maps/place/South+Coast+Anesthesia/data=!4m7!3m6!1s0x80db89b1a001cedd:0x6d60bbe2937e9419!8m2!3d33.2550036!4d-117.1412121!16s%2Fg%2F1tpbc86q!19sChIJ3c4BoLGJ24ARGZR-k-K7YG0?authuser=0&hl=en&rclk=1,"
+1 760-297-1284",https://sca-inc.com/
Allied Anesthesia Medical Group,"5.0
(1)","
2112 Clematis St, San Diego, CA 92105, United States",https://www.google.com/maps/place/Allied+Anesthesia+Medical+Group/data=!4m7!3m6!1s0x80dcd9cfc3117c9f:0xee0a665afa65c0e1!8m2!3d33.7486103!4d-117.8345314!16s%2Fg%2F1vyswv6y!19sChIJn3wRw8_Z3IAR4cBl-lpmCu4?authuser=0&hl=en&rclk=1,"
+1 619-993-1072",http://www.alliedanesthesia.com/
"Dr. Andre G. Atoian, MD","5.0
(74)","
10724 Riverside Dr Suite B, Toluca Lake, CA 91602, United States","https://www.google.com/maps/place/Dr.+Andre+G.+Atoian,+MD/data=!4m7!3m6!1s0x80c2bf5687171db7:0xdf1cb53327ce4983!8m2!3d34.1519996!4d-118.3645278!16s%2Fg%2F113dv159q!19sChIJtx0Xh1a_woARg0nOJzO1HN8?authuser=0&hl=en&rclk=1","
+1 323-886-2273",http://www.limbicmedical.com/
California Anesthesia Associates: Azar Angela E MD,"5.0
(4)","
10724 Riverside Dr Suite B, Toluca Lake, CA 91602, United States",https://www.google.com/maps/place/California+Anesthesia+Associates:+Azar+Angela+E+MD/data=!4m7!3m6!1s0x80dd29fabd5c3b0d:0x4a7324d07507d7f2!8m2!3d33.8478628!4d-117.9337444!16s%2Fg%2F1tc_8ztl!19sChIJDTtcvfop3YAR8tcHddAkc0o?authuser=0&hl=en&rclk=1,"
+1 714-999-6101",
Department of Anesthesiology and Pain Medicine,"5.0
(1)","
757 Westwood Plaza Suite 3325, Los Angeles, CA 90095, United States",https://www.google.com/maps/place/Department+of+Anesthesiology+and+Pain+Medicine/data=!4m7!3m6!1s0x809ad07d2ec484fb:0x6dcfc393453ba219!8m2!3d38.5561662!4d-121.456643!16s%2Fg%2F12hm3c8c_!19sChIJ-4TELn3QmoARGaI7RZPDz20?authuser=0&hl=en&rclk=1,"
+1 310-267-6629",http://www.ucdmc.ucdavis.edu/anesthesiology
California Association of Nurse Anesthesiology (CANA),"5.0
(1)","
4150 V St, Sacramento, CA 95817, United States",https://www.google.com/maps/place/California+Association+of+Nurse+Anesthesiology+%28CANA%29/data=!4m7!3m6!1s0x808581cb040b6f95:0x83e367546ccf76c9!8m2!3d37.7895971!4d-122.4003101!16s%2Fg%2F125__x3b5!19sChIJlW8LBMuBhYARyXbPbFRn44M?authuser=0&hl=en&rclk=1,"
+1 916-734-5031",http://www.ucdmc.ucdavis.edu/anesthesiology
"Neeraja Bondugula Reddy, MD | Kaiser Permanente",,"
575 Market St #400, San Francisco, CA 94105, United States","https://www.google.com/maps/place/Neeraja+Bondugula+Reddy,+MD+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x80c34cc7f85369a3:0x4c627fd05a34f27a!8m2!3d34.0727789!4d-117.4354796!16s%2Fg%2F1tzgphc3!19sChIJo2lT-MdMw4ARevI0WtB_Ykw?authuser=0&hl=en&rclk=1","
+1 415-610-8499",http://canainc.org/
"Chul-Kyun Park, M.D.","1.0
(1)","
9961 Sierra Ave., Fontana, CA 92335, United States","https://www.google.com/maps/place/Chul-Kyun+Park,+M.D./data=!4m7!3m6!1s0x808e3594ade6cc01:0x1bb485fb52f78979!8m2!3d37.2369432!4d-121.9751115!16s%2Fg%2F11clsdf3w5!19sChIJAczmrZQ1joAReYn3UvuFtBs?authuser=0&hl=en&rclk=1","
+1 833-574-2273",https://healthy.kaiserpermanente.org/southern-california/physicians/neeraja-reddy-1523673
"Jason Ty Reed, DO | Kaiser Permanente","5.0
(54)","
718 University Ave # 211, Los Gatos, CA 95032, United States","https://www.google.com/maps/place/Jason+Ty+Reed,+DO+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x80c34cc7f85369a3:0x78889398e02eb2dd!8m2!3d34.0727772!4d-117.4356108!16s%2Fg%2F11c1q8fk5p!19sChIJo2lT-MdMw4AR3bIu4JiTiHg?authuser=0&hl=en&rclk=1","
+1 833-574-2273",https://healthy.kaiserpermanente.org/southern-california/physicians/jason-reed-9672874
San Diego Dental Anesthesia,,"
9961 Sierra Ave., Fontana, CA 92335, United States",https://www.google.com/maps/place/San+Diego+Dental+Anesthesia/data=!4m7!3m6!1s0x80dc06cd422ae0e1:0x558f6d1797fa242d!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F1td728vl!19sChIJ4eAqQs0G3IARLST6lxdtj1U?authuser=0&hl=en&rclk=1,"
+1 833-574-2273",http://pediatricanesthesia.com/
Barry Friedberg M.D.,"5.0
(215)","
1133 Camelback St Ste. 10336, Newport Beach, CA 92658, United States",https://www.google.com/maps/place/Barry+Friedberg+M.D./data=!4m7!3m6!1s0x80dcde3a7d390b69:0x46195e119c00c541!8m2!3d33.6395637!4d-117.8656366!16s%2Fg%2F11c6sb9sj8!19sChIJaQs5fTre3IARQcUAnBFeGUY?authuser=0&hl=en&rclk=1,"
+1 949-233-8845",http://goldilocksfoundation.org/
Nelson Anthony A MD,,"
1133 Camelback St Ste. 10336, Newport Beach, CA 92658, United States",https://www.google.com/maps/place/Nelson+Anthony+A+MD/data=!4m7!3m6!1s0x80dafd8cc713ecbd:0xd4ff3d505dd9d89b!8m2!3d33.7436987!4d-116.4111506!16s%2Fg%2F12643qwm7!19sChIJvewTx4z92oARm9jZXVA9_9Q?authuser=0&hl=en&rclk=1,"
+1 949-233-8845",http://goldilocksfoundation.org/
"Nicholas Andrew Deutsch, MD","4.6
(25)","
71780 San Jacinto Dr, Rancho Mirage, CA 92270, United States","https://www.google.com/maps/place/Nicholas+Andrew+Deutsch,+MD/data=!4m7!3m6!1s0x80c2c0ab709f7e9b:0x9ecfdda5a740f034!8m2!3d34.0983524!4d-118.2948016!16s%2Fg%2F1v16qkss!19sChIJm36fcKvAwoARNPBAp6Xdz54?authuser=0&hl=en&rclk=1","
+1 760-202-1919",https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=7834498&kpSearch=
"Dr. Amgad S. Saied, MD",,"
4867 W Sunset Blvd, Los Angeles, CA 90028, United States","https://www.google.com/maps/place/Dr.+Amgad+S.+Saied,+MD/data=!4m7!3m6!1s0x80c2c0ad3063a419:0xafec722a7ea4f644!8m2!3d34.097817!4d-118.2898677!16s%2Fg%2F1vxvj3kc!19sChIJGaRjMK3AwoARRPakfipy7K8?authuser=0&hl=en&rclk=1","
+1 800-954-8000",https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=7834498&kpSearch=
Keith Reid MD,,"
4650 W Sunset Blvd # 3, Los Angeles, CA 90027, United States",https://www.google.com/maps/place/Keith+Reid+MD/data=!4m7!3m6!1s0xafb18ee7d27c587b:0x7c46e104f7468f2!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F11wfwww61k!19sChIJe1h80ueOsa8R8mh0TxBuxAc?authuser=0&hl=en&rclk=1,"
+1 323-361-2262",http://www.chla.org/
Anesthesia Care of California,"5.0
(5)",,https://www.google.com/maps/place/Anesthesia+Care+of+California/data=!4m7!3m6!1s0x80dbf159c57147bf:0x71ce96a809a9be8!8m2!3d32.8244879!4d-117.10776!16s%2Fg%2F11qp37zz6v!19sChIJv0dxxVnx24AR6JuagGrpHAc?authuser=0&hl=en&rclk=1,"
+1 717-495-6693",
"Dr. Frank S. Liu, MD",,"
8700 Beverly Blvd, West Hollywood, CA 90048, United States","https://www.google.com/maps/place/Dr.+Frank+S.+Liu,+MD/data=!4m7!3m6!1s0x80c2beb285bcc26f:0x934923e2f0800af5!8m2!3d34.075232!4d-118.3801756!16s%2Fg%2F1td53p_3!19sChIJb8K8hbK-woAR9QqA8OIjSZM?authuser=0&hl=en&rclk=1","
+1 213-637-3700",http://www.cedars-sinai.edu/
"Dr. Ahmed M. Shalabi, MD","5.0
(1)","
8700 Beverly Blvd, West Hollywood, CA 90048, United States","https://www.google.com/maps/place/Dr.+Ahmed+M.+Shalabi,+MD/data=!4m7!3m6!1s0x808580c9fd35454f:0x9384649af5e60941!8m2!3d37.7630895!4d-122.4578144!16s%2Fg%2F1hc2sxbcs!19sChIJT0U1_cmAhYARQQnm9ZpkhJM?authuser=0&hl=en&rclk=1","
+1 213-637-3700",http://www.cedars-sinai.edu/
Orange Coast Anesthesia,,"
505 Parnassus Ave, San Francisco, CA 94143, United States",https://www.google.com/maps/place/Orange+Coast+Anesthesia/data=!4m7!3m6!1s0x80dd2ec2f270a411:0x6ee8df446dada8f7!8m2!3d33.802048!4d-118.0403528!16s%2Fg%2F11c51t4_jz!19sChIJEaRw8sIu3YAR96itbUTf6G4?authuser=0&hl=en&rclk=1,"
+1 415-476-9058",http://ucsfhealth.org/
Pediatric Anesthesia Associates,,"
11022 Winners Cir #200, Los Alamitos, CA 90720, United States",https://www.google.com/maps/place/Pediatric+Anesthesia+Associates/data=!4m7!3m6!1s0x80945d5098557599:0x2adf54d01fcda675!8m2!3d36.827321!4d-119.78191!16s%2Fg%2F1tgfdm3j!19sChIJmXVVmFBdlIARdabNH9BU3yo?authuser=0&hl=en&rclk=1,"
+1 626-639-6112",http://orangecoastanesthesia.com/
Torrance Anesthesia Medical Group,,"
6235 N Fresno St # 103, Fresno, CA 93710, United States",https://www.google.com/maps/place/Torrance+Anesthesia+Medical+Group/data=!4m7!3m6!1s0x80dd4ae3caa9a993:0x7e6f31dce0247cbc!8m2!3d33.8119157!4d-118.3434945!16s%2Fg%2F12hs2z2hk!19sChIJk6mpyuNK3YARvHwk4Nwxb34?authuser=0&hl=en&rclk=1,"
+1 559-449-4350",http://torranceanesthesia.com/
Buena Vista Anesthesia Group,,"
3330 Lomita Blvd, Torrance, CA 90505, United States",https://www.google.com/maps/place/Buena+Vista+Anesthesia+Group/data=!4m7!3m6!1s0x80c2955749a64611:0x42a7da529279f056!8m2!3d34.2704695!4d-118.5445604!16s%2Fg%2F1hm4tj5l7!19sChIJEUamSVeVwoARVvB5klLap0I?authuser=0&hl=en&rclk=1,"
+1 310-517-4759",http://torranceanesthesia.com/
"Dr. Chanhung Z. Lee, MD",,"
225 Salt Lake Ave, Porter Ranch, CA 91326, United States","https://www.google.com/maps/place/Dr.+Chanhung+Z.+Lee,+MD/data=!4m7!3m6!1s0x80858759c5dc5e41:0xb0b714b62abebb01!8m2!3d37.7627536!4d-122.4594388!16s%2Fg%2F1tg2dqn7!19sChIJQV7cxVmHhYARAbu-KrYUt7A?authuser=0&hl=en&rclk=1","
+1 626-795-6596",http://www.bvanesthesia.com/
Anesthesia Service Medical Group: Vandenhelder Theo B M MD,,"
521 Parnassus Ave # C36, San Francisco, CA 94143, United States",https://www.google.com/maps/place/Anesthesia+Service+Medical+Group:+Vandenhelder+Theo+B+M+MD/data=!4m7!3m6!1s0x80dbfe29944219a1:0xcc51440aa946d157!8m2!3d32.8096571!4d-117.1197891!16s%2Fg%2F1tfjwl1r!19sChIJoRlClCn-24ARV9FGqQpEUcw?authuser=0&hl=en&rclk=1,"
+1 415-476-2131",https://asmgmd.com/leadership/
Epione Dental Anesthesiology,,"
3626 Ruffin Rd, San Diego, CA 92123, United States",https://www.google.com/maps/place/Epione+Dental+Anesthesiology/data=!4m7!3m6!1s0x80dc03e43149b7cf:0x1196a2971005f83b!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11cs1_3wvr!19sChIJz7dJMeQD3IARO_gFEJeilhE?authuser=0&hl=en&rclk=1,"
+1 858-565-9666",https://asmgmd.com/leadership/
"Juarez, Richard M.D.",,"
3626 Ruffin Rd, San Diego, CA 92123, United States","https://www.google.com/maps/place/Juarez,+Richard+M.D./data=!4m7!3m6!1s0x809ad965dd33c061:0x17c6fdc22ef3dc5!8m2!3d38.62607!4d-121.3834531!16s%2Fg%2F126107l5h!19sChIJYcAz3WXZmoARxT3vItxvfAE?authuser=0&hl=en&rclk=1","
+1 858-565-9666",https://asmgmd.com/leadership/
"David Choi, MD",,"
3315 Watt Ave, Sacramento, CA 95821, United States","https://www.google.com/maps/place/David+Choi,+MD/data=!4m7!3m6!1s0x80c2b9367c582785:0x158a96745d30ce7a!8m2!3d34.0684314!4d-118.4050372!16s%2Fg%2F1tplk_f1!19sChIJhSdYfDa5woARes4wXXSWihU?authuser=0&hl=en&rclk=1","
+1 916-481-6800",
"Dr. Deacon Farrell, MD - Pacific Oaks Medical Group",,"
3315 Watt Ave, Sacramento, CA 95821, United States","https://www.google.com/maps/place/Dr.+Deacon+Farrell,+MD+-+Pacific+Oaks+Medical+Group/data=!4m7!3m6!1s0x80c2b9d68619ad79:0xea294bf8e7da8a1f!8m2!3d34.0682635!4d-118.3835235!16s%2Fg%2F11l2gzr7_t!19sChIJea0Zhta5woARH4ra5_hLKeo?authuser=0&hl=en&rclk=1","
+1 916-481-6800",https://www.pacificoaks.com/dr-farrell
"LA Pain: Joseph Enayati, DO, Charles Gruver, MD, Brian Tong, NP","4.7
(10)","
150 N Robertson Blvd #300, Beverly Hills, CA 90211, United States","https://www.google.com/maps/place/LA+Pain:+Joseph+Enayati,+DO,+Charles+Gruver,+MD,+Brian+Tong,+NP/data=!4m7!3m6!1s0x80c2b9514392cdb5:0x553bb1c1dbab90e4!8m2!3d34.061981!4d-118.383221!16s%2Fg%2F11c1n9y3tl!19sChIJtc2SQ1G5woAR5JCr28GxO1U?authuser=0&hl=en&rclk=1","
+1 310-652-2562",https://www.pacificoaks.com/dr-farrell
"Michael M. Kim, MD | Kaiser Permanente","4.7
(10)","
150 N Robertson Blvd #300, Beverly Hills, CA 90211, United States","https://www.google.com/maps/place/Michael+M.+Kim,+MD+%7C+Kaiser+Permanente/data=!4m7!3m6!1s0x80dcb74646aaaa83:0x8e60c6d96722c061!8m2!3d33.9046214!4d-117.4690484!16s%2Fg%2F11b66cg85r!19sChIJg6qqRka33IARYcAiZ9nGYI4?authuser=0&hl=en&rclk=1","
+1 310-652-2562",https://www.pacificoaks.com/dr-farrell
Lin Anthony M MD,"3.0
(2)","
10800 Magnolia Ave, Riverside, CA 92505, United States",https://www.google.com/maps/place/Lin+Anthony+M+MD/data=!4m7!3m6!1s0x808e3594a2216bfb:0xdd3f4e4e0dacf7d5!8m2!3d37.2369697!4d-121.9750772!16s%2Fg%2F1th1v8wt!19sChIJ-2shopQ1joAR1fesDU5OP90?authuser=0&hl=en&rclk=1,"
+1 833-574-2273",https://healthy.kaiserpermanente.org/southern-california/physicians/michael-kim-1863764
ACM,"3.0
(2)","
10800 Magnolia Ave, Riverside, CA 92505, United States",https://www.google.com/maps/place/ACM/data=!4m7!3m6!1s0x80859a75024133e5:0xa80bdf4de591dc43!8m2!3d37.9439177!4d-122.5345548!16s%2Fg%2F11lf_3gsnb!19sChIJ5TNBAnWahYARQ9yR5U3fC6g?authuser=0&hl=en&rclk=1,"
+1 833-574-2273",https://healthy.kaiserpermanente.org/southern-california/physicians/michael-kim-1863764
"Claire Hargrove, MD",,"
1100 S Eliseo Dr, Greenbrae, CA 94904, United States","https://www.google.com/maps/place/Claire+Hargrove,+MD/data=!4m7!3m6!1s0x80857e0ad08c4db7:0xf88e36efc9f12cb1!8m2!3d37.8378216!4d-122.2677821!16s%2Fg%2F1th7n3gw!19sChIJt02M0Ap-hYARsSzxye82jvg?authuser=0&hl=en&rclk=1","
+1 888-991-1101",
Northern California Anesthesia Physicians,,"
1100 S Eliseo Dr, Greenbrae, CA 94904, United States",https://www.google.com/maps/place/Northern+California+Anesthesia+Physicians/data=!4m7!3m6!1s0x80858733ef15e825:0x77f2dbf3a94754d4!8m2!3d37.7868413!4d-122.4515705!16s%2Fg%2F11hy_yfmjg!19sChIJJegV7zOHhYAR1FRHqfPb8nc?authuser=0&hl=en&rclk=1,"
+1 888-991-1101",
"Shalini S. Shah , MD",,"
3490 California St, San Francisco, CA 94118, United States","https://www.google.com/maps/place/Shalini+S.+Shah+,+MD/data=!4m7!3m6!1s0x80dcde144c89b13f:0xf344e0eb2df8d676!8m2!3d33.6469632!4d-117.8510395!16s%2Fg%2F11bv1b_gpl!19sChIJP7GJTBTe3IARdtb4LevgRPM?authuser=0&hl=en&rclk=1","
+1 858-244-1058",http://www.ucirvinehealth.org/find-a-doctor/s/shalini-shah/
