Title,Rating,Address,Directions,Contact,Web Link
Golden State Orthopedics & Spine,"4.8
(317)","
4955 Van Nuys Blvd #615, Sherman Oaks, CA 91403, United States",https://www.google.com/maps/place/Golden+State+Orthopedics+%26+Spine/data=!4m7!3m6!1s0x808e351955555555:0x60215d4bde340150!8m2!3d37.2623959!4d-121.9669285!16s%2Fg%2F1261nfyqk!19sChIJVVVVVRk1joARUAE03ktdIWA?authuser=0&hl=en&rclk=1,"
+1 408-412-8100",https://www.goldenstateortho.com/location/los-gatos/?utm_source=GMBSocialClimb&utm_medium=GoldenStateOrthopedics%26Spine
Orthopaedic Surgery Specialists,"4.9
(258)","
16530 Ventura Blvd #100, Encino, CA 91436, United States",https://www.google.com/maps/place/Orthopaedic+Surgery+Specialists/data=!4m7!3m6!1s0x80c2c18fea759043:0xf2a81ef932360f42!8m2!3d34.1297074!4d-118.2575484!16s%2Fg%2F11h0jjv9ft!19sChIJQ5B16o_BwoARQg82MvkeqPI?authuser=0&hl=en&rclk=1,"
+1 818-237-2248",http://ossburbank.com/
Orthopaedic Associates of Southern California,"4.7
(963)","
8700 Warner Ave # 140, Fountain Valley, CA 92708, United States",https://www.google.com/maps/place/Orthopaedic+Associates+of+Southern+California/data=!4m7!3m6!1s0x80dcdb13ff177805:0x282f976c204818e3!8m2!3d33.7303366!4d-117.8292352!16s%2Fg%2F11s7_8dw23!19sChIJBXgX_xPb3IAR4xhIIGyXLyg?authuser=0&hl=en&rclk=1,"
+1 714-850-7300",
Los Angeles Orthopaedic Institute,"4.5
(35)","
14642 Newport Ave #105, Tustin, CA 92780, United States",https://www.google.com/maps/place/Los+Angeles+Orthopaedic+Institute/data=!4m7!3m6!1s0x80c259b31eab04ef:0x35e1685eb2cc4dc9!8m2!3d34.5837931!4d-118.1449475!16s%2Fg%2F1tjrq6_m!19sChIJ7wSrHrNZwoARyU3Msl5o4TU?authuser=0&hl=en&rclk=1,"
+1 949-688-0958",
Northern California Orthopaedic Associates,"4.8
(256)","
38660 Medical Center Dr A250, Palmdale, CA 93551, United States",https://www.google.com/maps/place/Northern+California+Orthopaedic+Associates/data=!4m7!3m6!1s0x809ada5825a44661:0x7a67dd918ac6fc0c!8m2!3d38.5725635!4d-121.4110039!16s%2Fg%2F11bw46ybqt!19sChIJYUakJVjamoARDPzGipHdZ3o?authuser=0&hl=en&rclk=1,"
+1 661-267-7777",http://www.norcalorthoassociates.com/
Sierra Pacific Orthopedics - Herndon Campus,"3.9
(79)","
75 Scripps Dr, Sacramento, CA 95825, United States",https://www.google.com/maps/place/Sierra+Pacific+Orthopedics+-+Herndon+Campus/data=!4m7!3m6!1s0x80945d3159767ec9:0xa1d0dd3a7c21917e!8m2!3d36.8383519!4d-119.7583306!16s%2Fg%2F1tykvmk9!19sChIJyX52WTFdlIARfpEhfDrd0KE?authuser=0&hl=en&rclk=1,"
+1 916-512-6262",https://www.spoc-ortho.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
California Orthopaedic Specialist,"4.5
(798)","
1630 E Herndon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/California+Orthopaedic+Specialist/data=!4m7!3m6!1s0x80dce08f365b0ab9:0x5dfaeb934a4c0a40!8m2!3d33.6133279!4d-117.8717697!16s%2Fg%2F1tkf18f9!19sChIJuQpbNo_g3IARQApMSpPr-l0?authuser=0&hl=en&rclk=1,"
+1 559-256-5200",
Orthopaedic Specialists of North County,"5.0
(8)","
360 San Miguel Dr #701, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Orthopaedic+Specialists+of+North+County/data=!4m7!3m6!1s0x80dc71608bc0b423:0x8322997bdeb89ec6!8m2!3d33.1869846!4d-117.2924025!16s%2Fg%2F1tfbyryf!19sChIJI7TAi2Bx3IARxp643nuZIoM?authuser=0&hl=en&rclk=1,"
+1 949-759-3600",
LA Bone and Joint Institute,"4.6
(458)","
3905 Waring Rd, Oceanside, CA 92056, United States",https://www.google.com/maps/place/LA+Bone+and+Joint+Institute/data=!4m7!3m6!1s0x80c2ba292e3244cd:0xe3575d07005cf58f!8m2!3d34.0222644!4d-118.3983061!16s%2Fg%2F11rc8zfrqt!19sChIJzUQyLim6woARj_VcAAddV-M?authuser=0&hl=en&rclk=1,"
+1 760-724-9000",
Premier Orthopaedic & Trauma Specialists,"4.5
(119)","
3831 Hughes Ave Suite 105, Culver City, CA 90232, United States",https://www.google.com/maps/place/Premier+Orthopaedic+%26+Trauma+Specialists/data=!4m7!3m6!1s0x80c32e0fb9c62e43:0x1be885556b576782!8m2!3d34.0751112!4d-117.7511862!16s%2Fg%2F11d_785m88!19sChIJQy7GuQ8uw4ARgmdXa1WF6Bs?authuser=0&hl=en&rclk=1,"
+1 818-477-0787",https://www.premierortho.org/contact-us/?utm_source=google&utm_medium=local&utm_campaign=premier_appt
Southern California Orthopedic Institute,"4.8
(306)","
160 E Artesia St # 255, Pomona, CA 91767, United States",https://www.google.com/maps/place/Southern+California+Orthopedic+Institute/data=!4m7!3m6!1s0x80c284ad98a89611:0xcbbe2176b12f08d1!8m2!3d34.1941547!4d-118.4626399!16s%2Fg%2F1tf3zmlp!19sChIJEZaomK2EwoAR0QgvsXYhvss?authuser=0&hl=en&rclk=1,"
+1 909-596-4346",https://www.scoi.com/patient-appointment?utm_source=google&utm_medium=organic&utm_campaign=gmbappointment-practice-vannuys
Irvine Orthopedics,"3.7
(188)","
6815 Noble Ave, Van Nuys, CA 91405, United States",https://www.google.com/maps/place/Irvine+Orthopedics/data=!4m7!3m6!1s0x80dcdd6bd53e5a93:0xd3067ea97b913400!8m2!3d33.6669043!4d-117.7638322!16s%2Fg%2F11g6_cs38c!19sChIJk1o-1Wvd3IARADSRe6l-BtM?authuser=0&hl=en&rclk=1,"
+1 818-901-6600",https://www.irvineorthopedics.com/
West Coast Center for Orthopedic Surgery and Sports Medicine,"4.9
(196)","
22 Odyssey Suite 270B, Irvine, CA 92618, United States",https://www.google.com/maps/place/West+Coast+Center+for+Orthopedic+Surgery+and+Sports+Medicine/data=!4m7!3m6!1s0x80c2b3f8a2495b95:0x32fe4a9f113b0702!8m2!3d33.9015237!4d-118.3932155!16s%2Fg%2F1wz52zq5!19sChIJlVtJovizwoARAgc7EZ9K_jI?authuser=0&hl=en&rclk=1,"
+1 949-431-2668",
Pasadena Orthopedics,"4.9
(72)","
1200 Rosecrans Ave #208, Manhattan Beach, CA 90266, United States",https://www.google.com/maps/place/Pasadena+Orthopedics/data=!4m7!3m6!1s0x80c2c323c3b11f01:0x2025f74012f2e325!8m2!3d34.1498748!4d-118.130454!16s%2Fg%2F11j9cx6__l!19sChIJAR-xwyPDwoARJePyEkD3JSA?authuser=0&hl=en&rclk=1,"
+1 310-416-9700",http://westcoastorthopedics.com/
Luskin Orthopaedic Institute for Children,"4.7
(52)","
959 E Walnut St Suite #150, Pasadena, CA 91106, United States",https://www.google.com/maps/place/Luskin+Orthopaedic+Institute+for+Children/data=!4m7!3m6!1s0x80c2c7dd1ba1654d:0xf2468a6c54ea21a3!8m2!3d34.028018!4d-118.2733476!16s%2Fg%2F12qg3lydc!19sChIJTWWhG93HwoARoyHqVGyKRvI?authuser=0&hl=en&rclk=1,"
+1 626-517-0022",https://www.pasadenaorthopedics.com/
Pacific Orthopaedic Medical Assc,"4.5
(271)","
403 W Adams Blvd, Los Angeles, CA 90007, United States",https://www.google.com/maps/place/Pacific+Orthopaedic+Medical+Assc/data=!4m7!3m6!1s0x80c2c52ff359759b:0x5d3087ff47367075!8m2!3d34.0887378!4d-118.1238286!16s%2Fg%2F1tfccfts!19sChIJm3VZ8y_FwoARdXA2R_-HMF0?authuser=0&hl=en&rclk=1,"
+1 213-460-4311",http://luskinoic.org/?utm_campaign=gmb
Valley Orthopedic Associates,"4.5
(271)","
403 W Adams Blvd, Los Angeles, CA 90007, United States",https://www.google.com/maps/place/Valley+Orthopedic+Associates/data=!4m7!3m6!1s0x80c328d285c4454d:0xb3c1995393d4ec96!8m2!3d34.1229904!4d-117.7956342!16s%2Fg%2F1tdx4ddf!19sChIJTUXEhdIow4ARluzUk1OZwbM?authuser=0&hl=en&rclk=1,"
+1 213-460-4311",http://luskinoic.org/?utm_campaign=gmb
Southern California Orthopedic Institute,"4.7
(23)","
627 E Foothill Blvd, San Dimas, CA 91773, United States",https://www.google.com/maps/place/Southern+California+Orthopedic+Institute/data=!4m7!3m6!1s0x80ea69e2b08bc1b1:0xc9127f412f0d8e5d!8m2!3d35.3683775!4d-119.0602384!16s%2Fg%2F11g8pb6n8s!19sChIJscGLsOJp6oARXY4NL0F_Esk?authuser=0&hl=en&rclk=1,"
+1 909-599-0881",https://www.valleyortho.net/
Orthopedic Specialists of Sacramento,"4.7
(23)","
627 E Foothill Blvd, San Dimas, CA 91773, United States",https://www.google.com/maps/place/Orthopedic+Specialists+of+Sacramento/data=!4m7!3m6!1s0x809ad0eaa572220b:0x56d08a6de74ad8e5!8m2!3d38.5728955!4d-121.4692018!16s%2Fg%2F1tjg_mbp!19sChIJCyJyperQmoAR5dhK522K0FY?authuser=0&hl=en&rclk=1,"
+1 909-599-0881",https://www.valleyortho.net/
Beach Cities Orthopedics & Sports Medicine,"4.5
(84)","
2801 K St #310, Sacramento, CA 95816, United States",https://www.google.com/maps/place/Beach+Cities+Orthopedics+%26+Sports+Medicine/data=!4m7!3m6!1s0x80dd4ae4938d54a5:0x6b6361b7472ac86c!8m2!3d33.8097801!4d-118.3391265!16s%2Fg%2F11c0qz_tf6!19sChIJpVSNk-RK3YARbMgqR7dhY2s?authuser=0&hl=en&rclk=1,"
+1 916-389-7977",http://orthopedicspecialistsofsacramento.com/
Memorial Orthopaedic Surgical Group,"4.7
(242)","
2990 Lomita Blvd B, Torrance, CA 90505, United States",https://www.google.com/maps/place/Memorial+Orthopaedic+Surgical+Group/data=!4m7!3m6!1s0x80dd33e85b0f2e85:0xdc22c34dc11eceb4!8m2!3d33.8073396!4d-118.1846414!16s%2Fg%2F1td65ml7!19sChIJhS4PW-gz3YARtM4ewU3DItw?authuser=0&hl=en&rclk=1,"
+1 310-546-3461",https://www.beachcitiesortho.com/doctors
Orthopaedic Specialists of North County,"4.8
(380)","
2760 Atlantic Ave, Long Beach, CA 90806, United States",https://www.google.com/maps/place/Orthopaedic+Specialists+of+North+County/data=!4m7!3m6!1s0x80dc0d9f0d0f0683:0x66a5e209bb93a6f8!8m2!3d33.0355149!4d-117.2846572!16s%2Fg%2F11j2xrsd8j!19sChIJgwYPDZ8N3IAR-KaTuwnipWY?authuser=0&hl=en&rclk=1,"
+1 562-239-9210",https://www.memorialorthopaedic.com/
Orange County Orthopaedic Group,"4.8
(380)","
2760 Atlantic Ave, Long Beach, CA 90806, United States",https://www.google.com/maps/place/Orange+County+Orthopaedic+Group/data=!4m7!3m6!1s0x80dcd1d4c125a9f9:0xc5d9cfbb610f2a65!8m2!3d33.8638358!4d-117.7416033!16s%2Fg%2F1tg4lphc!19sChIJ-aklwdTR3IARZSoPYbvP2cU?authuser=0&hl=en&rclk=1,"
+1 562-239-9210",https://www.memorialorthopaedic.com/
"SCOSI - Southern California Orthopedic Sports Institute - Allen P. Lu, M.D.","4.7
(57)","
8245 E Monte Vista Rd #200, Anaheim, CA 92808, United States","https://www.google.com/maps/place/SCOSI+-+Southern+California+Orthopedic+Sports+Institute+-+Allen+P.+Lu,+M.D./data=!4m7!3m6!1s0x80c32a5c33c73fa1:0x74ab68496a165fc6!8m2!3d33.995331!4d-117.8985341!16s%2Fg%2F113fv2gm_!19sChIJoT_HM1wqw4ARxl8Wakloq3Q?authuser=0&hl=en&rclk=1","
+1 714-974-0100",https://www.ocorthosports.com/
Southern Ca Orthopedic Institute: Hernandez Jaime D MD,"4.7
(57)","
8245 E Monte Vista Rd #200, Anaheim, CA 92808, United States",https://www.google.com/maps/place/Southern+Ca+Orthopedic+Institute:+Hernandez+Jaime+D+MD/data=!4m7!3m6!1s0x80c29714dc80405b:0xb3d6d743bcf36264!8m2!3d34.1943911!4d-118.4621787!16s%2Fg%2F1tzlz6q7!19sChIJW0CA3BSXwoARZGLzvEPX1rM?authuser=0&hl=en&rclk=1,"
+1 714-974-0100",https://www.ocorthosports.com/
Golden State Orthopedics & Spine,"3.1
(27)","
6815 Noble Ave, Van Nuys, CA 91405, United States",https://www.google.com/maps/place/Golden+State+Orthopedics+%26+Spine/data=!4m7!3m6!1s0x8085605a229c16b1:0xa26044570dcba478!8m2!3d37.9248678!4d-122.0253844!16s%2Fg%2F1td4py8q!19sChIJsRacIlpghYAReKTLDVdEYKI?authuser=0&hl=en&rclk=1,"
+1 818-901-6600",http://www.lahipknee.com/
Southern California Orthopedic Institute,"4.6
(499)","
2405 Shadelands Dr Suite 300, Walnut Creek, CA 94598, United States",https://www.google.com/maps/place/Southern+California+Orthopedic+Institute/data=!4m7!3m6!1s0x80c2856d795d73b3:0x7512732ba3969249!8m2!3d34.2751795!4d-118.5696099!16s%2Fg%2F11f6z0ybt1!19sChIJs3NdeW2FwoARSZKWoytzEnU?authuser=0&hl=en&rclk=1,"
+1 925-939-8585",https://www.goldenstateortho.com/location/walnut-creek/?utm_source=GMBSocialClimb&utm_medium=GoldenStateOrthopedics%26Spine%28FormerlyMuirOrthopaedicSpecialists%29-WalnutCreekSequoia
Community Orthopedic Medical Group,"4.6
(83)","
19950 Rinaldi St UNIT 100, Northridge, CA 91326, United States",https://www.google.com/maps/place/Community+Orthopedic+Medical+Group/data=!4m7!3m6!1s0x80dcee91b0b8c4bb:0x91d9f5a06d7a39cc!8m2!3d33.565004!4d-117.6587989!16s%2Fg%2F1td4vl3p!19sChIJu8S4sJHu3IARzDl6baD12ZE?authuser=0&hl=en&rclk=1,"
+1 818-363-2273",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Orthopaedic Specialty Institute Medical Group of Orange County,"4.6
(83)","
19950 Rinaldi St UNIT 100, Northridge, CA 91326, United States",https://www.google.com/maps/place/Orthopaedic+Specialty+Institute+Medical+Group+of+Orange+County/data=!4m7!3m6!1s0x80dcd9d0bf7e23dd:0xec278c9ddc44bcdc!8m2!3d33.7846925!4d-117.8677611!16s%2Fg%2F1tfly5m8!19sChIJ3SN-v9DZ3IAR3LxE3J2MJ-w?authuser=0&hl=en&rclk=1,"
+1 818-363-2273",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Center for Advanced Orthopedics and Sports Medicine,"3.4
(67)","
280 S Main St, Orange, CA 92868, United States",https://www.google.com/maps/place/Center+for+Advanced+Orthopedics+and+Sports+Medicine/data=!4m7!3m6!1s0x80dd2def41c6b1e1:0x44133528342369b4!8m2!3d33.8809189!4d-118.0469221!16s%2Fg%2F11h3jtqscm!19sChIJ4bHGQe8t3YARtGkjNCg1E0Q?authuser=0&hl=en&rclk=1,"
+1 714-634-4567",https://www.orangeorthopaedics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Kerlan-Jobe Orthopedic Clinic,"3.4
(67)","
280 S Main St, Orange, CA 92868, United States",https://www.google.com/maps/place/Kerlan-Jobe+Orthopedic+Clinic/data=!4m7!3m6!1s0x80c2c60d892b7ea3:0xae9251ca0d955077!8m2!3d34.050782!4d-118.217219!16s%2Fg%2F1hc85l4l7!19sChIJo34riQ3GwoARd1CVDcpRkq4?authuser=0&hl=en&rclk=1,"
+1 714-634-4567",https://www.orangeorthopaedics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Sequoia Institute for Surgical Services,"3.4
(67)","
280 S Main St, Orange, CA 92868, United States",https://www.google.com/maps/place/Sequoia+Institute+for+Surgical+Services/data=!4m7!3m6!1s0x80952f32668b6897:0x3d0441e5b0b2c538!8m2!3d36.3035831!4d-119.3162708!16s%2Fg%2F11rj45rhcy!19sChIJl2iLZjIvlYAROMWysOVBBD0?authuser=0&hl=en&rclk=1,"
+1 714-634-4567",https://www.orangeorthopaedics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Keck Medicine of USC - USC Orthopaedic Surgery (HC2),"4.5
(335)","
2300 W Sunnyside Ave, Visalia, CA 93277, United States",https://www.google.com/maps/place/Keck+Medicine+of+USC+-+USC+Orthopaedic+Surgery+%28HC2%29/data=!4m7!3m6!1s0x80c2c5d92a37afcd:0x88e88c17e9653c6f!8m2!3d34.0626895!4d-118.2025847!16s%2Fg%2F12hps178w!19sChIJza83KtnFwoARbzxl6ReM6Ig?authuser=0&hl=en&rclk=1,"
+1 559-731-2009",https://sisurgicalservices.com/
"Francis E. Glaser, M.D.","4.5
(335)","
2300 W Sunnyside Ave, Visalia, CA 93277, United States","https://www.google.com/maps/place/Francis+E.+Glaser,+M.D./data=!4m7!3m6!1s0x80945d3159767ec9:0xafc8e88b81390dd7!8m2!3d36.838323!4d-119.75849!16s%2Fg%2F1v_vt4gv!19sChIJyX52WTFdlIAR1w05gYvoyK8?authuser=0&hl=en&rclk=1","
+1 559-731-2009",https://sisurgicalservices.com/
California Orthopedic & Micro Surgery Institute,"4.9
(267)","
1630 Herndon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/California+Orthopedic+%26+Micro+Surgery+Institute/data=!4m7!3m6!1s0x80dd2ce3b0c5b817:0x3ce1ab324d1cd57!8m2!3d33.8807571!4d-118.0619168!16s%2Fg%2F11bc8cx6pn!19sChIJF7jFsOMs3YARV83RJLMazgM?authuser=0&hl=en&rclk=1,"
+1 559-256-5200",https://www.spoc-ortho.com/doctors/francis-e-glaser-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Southern California Orthopedic Institute,"3.7
(78)","
12659 166th St, Cerritos, CA 90703, United States",https://www.google.com/maps/place/Southern+California+Orthopedic+Institute/data=!4m7!3m6!1s0x80e8290ed3c366a9:0x8cab022cfcd85546!8m2!3d34.2840466!4d-118.7796015!16s%2Fg%2F1tfwknvy!19sChIJqWbD0w4p6IARRlXY_CwCq4w?authuser=0&hl=en&rclk=1,"
+1 562-239-2152",https://coi-e.com/
Foot & Ankle Center at Sierra Pacific Orthopedics,"4.2
(45)","
2655 First St #300, Simi Valley, CA 93065, United States",https://www.google.com/maps/place/Foot+%26+Ankle+Center+at+Sierra+Pacific+Orthopedics/data=!4m7!3m6!1s0x80945d71f423e89f:0xdedf150410893e2b!8m2!3d36.8383105!4d-119.7583023!16s%2Fg%2F11t9z20wxm!19sChIJn-gj9HFdlIARKz6JEAQV394?authuser=0&hl=en&rclk=1,"
+1 805-578-8550",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Northern California Orthopaedic Associates,"4.2
(45)","
2655 First St #300, Simi Valley, CA 93065, United States",https://www.google.com/maps/place/Northern+California+Orthopaedic+Associates/data=!4m7!3m6!1s0x809ac784a5b27fc3:0xded4624eaa4cbda7!8m2!3d38.4237403!4d-121.4109573!16s%2Fg%2F11n5c1_y_f!19sChIJw3-ypYTHmoARp71Mqk5i1N4?authuser=0&hl=en&rclk=1,"
+1 805-578-8550",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Orthopedics: Adventist Health Physicians Network,"4.2
(45)","
2655 First St #300, Simi Valley, CA 93065, United States",https://www.google.com/maps/place/Orthopedics:+Adventist+Health+Physicians+Network/data=!4m7!3m6!1s0x80ea699252efc3ff:0xb094eca575f24edf!8m2!3d35.3841587!4d-119.0192247!16s%2Fg%2F11gbl38pk7!19sChIJ_8PvUpJp6oAR307ydaXslLA?authuser=0&hl=en&rclk=1,"
+1 805-578-8550",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Southern California Orthopedic Institute,"4.8
(89)","
2701 Chester Ave Suite 202, Bakersfield, CA 93301, United States",https://www.google.com/maps/place/Southern+California+Orthopedic+Institute/data=!4m7!3m6!1s0x80e83ac81aefcaf3:0x25fdf9cbb8fc5d40!8m2!3d34.148428!4d-118.7987513!16s%2Fg%2F1thlncv2!19sChIJ88rvGsg66IARQF38uMv5_SU?authuser=0&hl=en&rclk=1,"
+1 661-241-6700",https://adventisthealth.org/locations/detail/orthopedics-adventist-health-physicians-network-4384/
Orthopedic Care at Dignity Health - California Hospital Medical Center,"3.8
(62)","
30870 Russell Ranch Rd suite 330, Westlake Village, CA 91362, United States",https://www.google.com/maps/place/Orthopedic+Care+at+Dignity+Health+-+California+Hospital+Medical+Center/data=!4m7!3m6!1s0x80c2c7db80166a45:0x1b29f592e78052db!8m2!3d34.0374888!4d-118.2661449!16s%2Fg%2F11j4ww39x7!19sChIJRWoWgNvHwoAR21KA55L1KRs?authuser=0&hl=en&rclk=1,"
+1 805-497-7015",https://www.scoi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
"Paramjeet S. Gill, M.D.",,"
1401 S Grand Ave, Los Angeles, CA 90015, United States","https://www.google.com/maps/place/Paramjeet+S.+Gill,+M.D./data=!4m7!3m6!1s0x80945d3159767ec9:0x832a34e5739259b8!8m2!3d36.8383105!4d-119.7583023!16s%2Fg%2F1tj52vkn!19sChIJyX52WTFdlIARuFmSc-U0KoM?authuser=0&hl=en&rclk=1","
+1 844-275-4056",https://locations.dignityhealth.org/orthopedics-california-hospital-medical-center-los-angeles
Orthopedics: Adventist Health Physicians Network,"4.7
(122)","
1630 E Herndon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Orthopedics:+Adventist+Health+Physicians+Network/data=!4m7!3m6!1s0x809aa1b59b1f3f5f:0xdbfdceee0cfdd0a3!8m2!3d38.1230662!4d-121.2876328!16s%2Fg%2F1tg5zwx3!19sChIJXz8fm7WhmoARo9D9DO7O_ds?authuser=0&hl=en&rclk=1,"
+1 559-256-5200",https://www.spoc-ortho.com/doctors/paramjeet-s-gill-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
OC Sports & Orthopaedics,"4.6
(97)","
1235 W Vine St STE 22, Lodi, CA 95240, United States",https://www.google.com/maps/place/OC+Sports+%26+Orthopaedics/data=!4m7!3m6!1s0x80dd29fadb14b5e3:0xaaa9fd2143aec7bd!8m2!3d33.847598!4d-117.934311!16s%2Fg%2F11c56rckd1!19sChIJ47UU2_op3YARvceuQyH9qao?authuser=0&hl=en&rclk=1,"
+1 209-334-8520",https://www.lodimemorialorthopedics.org/
