Title,Rating,Address,Directions,Contact,Web Link
Family Foot & Ankle - Elle Farajian - Podiatrist,"4.3
(18)","
22635 Alessandro Blvd suite e, Moreno Valley, CA 92553, United States",https://www.google.com/maps/place/Family+Foot+%26+Ankle+-+Elle+Farajian+-+Podiatrist/data=!4m7!3m6!1s0x80dd26c7cc2fdabf:0xfc744e129a2114c8!8m2!3d33.7033467!4d-117.9878203!16s%2Fg%2F1thgbryn!19sChIJv9ovzMcm3YARyBQhmhJOdPw?authuser=0&hl=en&rclk=1,"
+1 951-653-0200",https://www.scalpodiatry.com/
Best Foot Forward Podiatry,"4.8
(77)","
17822 Beach Blvd STE 437, Huntington Beach, CA 92647, United States",https://www.google.com/maps/place/Best+Foot+Forward+Podiatry/data=!4m7!3m6!1s0x80e915ae8aea6d01:0x309f6f706887c88a!8m2!3d34.4257871!4d-119.7107134!16s%2Fg%2F11kjp906jf!19sChIJAW3qiq4V6YARisiHaHBvnzA?authuser=0&hl=en&rclk=1,"
+1 714-842-7277",http://www.familyfootankle.com/
Superior Foot & Ankle Care Center,"5.0
(23)","
101 W Arrellaga St Suite E, Santa Barbara, CA 93101, United States",https://www.google.com/maps/place/Superior+Foot+%26+Ankle+Care+Center/data=!4m7!3m6!1s0x80dd3247e81336bf:0xa706e453667b14fa!8m2!3d33.8264773!4d-118.146584!16s%2Fg%2F1pzxmz9cy!19sChIJvzYT6Ecy3YAR-hR7ZlPkBqc?authuser=0&hl=en&rclk=1,"
+1 805-699-5881",http://bestfootforwardsb.com/
Orange County Podiatry,"5.0
(23)","
101 W Arrellaga St Suite E, Santa Barbara, CA 93101, United States",https://www.google.com/maps/place/Orange+County+Podiatry/data=!4m7!3m6!1s0x80dd21f091e76a09:0x7c15315ac31b160f!8m2!3d33.6262583!4d-117.9329488!16s%2Fg%2F11gsfb8s0t!19sChIJCWrnkfAh3YARDxYbw1oxFXw?authuser=0&hl=en&rclk=1,"
+1 805-699-5881",http://bestfootforwardsb.com/
Upperline Health Chula Vista,"5.0
(249)","
320 Superior Ave #300, Newport Beach, CA 92663, United States",https://www.google.com/maps/place/Upperline+Health+Chula+Vista/data=!4m7!3m6!1s0x80d94dfd0447ba3b:0x1aac5c18d9811bfe!8m2!3d32.6410522!4d-117.0816802!16s%2Fg%2F11cn0stg5y!19sChIJO7pHBP1N2YAR_huB2RhcrBo?authuser=0&hl=en&rclk=1,"
+1 949-203-5704",https://www.orangecountypodiatry.com/
"University Foot and Ankle Specialists, Inc.","5.0
(249)","
320 Superior Ave #300, Newport Beach, CA 92663, United States","https://www.google.com/maps/place/University+Foot+and+Ankle+Specialists,+Inc./data=!4m7!3m6!1s0x80d95415e8c49245:0x13d0d5c2c61b752c!8m2!3d32.7494655!4d-117.0980656!16s%2Fg%2F11b75jprqs!19sChIJRZLE6BVU2YARLHUbxsLV0BM?authuser=0&hl=en&rclk=1","
+1 949-203-5704",https://www.orangecountypodiatry.com/
"University Foot and Ankle Institute, Santa Monica","4.2
(38)","
4475 University Ave, San Diego, CA 92105, United States","https://www.google.com/maps/place/University+Foot+and+Ankle+Institute,+Santa+Monica/data=!4m7!3m6!1s0x80c2bb4bea783989:0xa509ea6977634347!8m2!3d34.0328336!4d-118.4819667!16s%2Fg%2F1wd3w9mg!19sChIJiTl46ku7woARR0Njd2nqCaU?authuser=0&hl=en&rclk=1","
+1 619-269-4747",http://www.footankleinc.com/
ACE Foot and Ankle Medical Clinic,"4.2
(38)","
4475 University Ave, San Diego, CA 92105, United States",https://www.google.com/maps/place/ACE+Foot+and+Ankle+Medical+Clinic/data=!4m7!3m6!1s0x808fb679c8dd8fef:0xc0f5fc4b7f8c48d6!8m2!3d37.3693137!4d-122.0358879!16s%2Fg%2F12ml2mk7h!19sChIJ74_dyHm2j4AR1kiMf0v89cA?authuser=0&hl=en&rclk=1,"
+1 619-269-4747",http://www.footankleinc.com/
Clinica De Los Pies - The Foot Clinic Santa Ana,"4.8
(69)","
333 W El Camino Real #315, Sunnyvale, CA 94087, United States",https://www.google.com/maps/place/Clinica+De+Los+Pies+-+The+Foot+Clinic+Santa+Ana/data=!4m7!3m6!1s0x80dcd9686d22b7c7:0x508509f71f41741d!8m2!3d33.7585349!4d-117.8435305!16s%2Fg%2F11h7tznnsh!19sChIJx7cibWjZ3IARHXRBH_cJhVA?authuser=0&hl=en&rclk=1,"
+1 408-203-3821",http://www.acefootandankle.com/
Orange County Foot & Ankle Group - Huntington Beach,"4.8
(69)","
333 W El Camino Real #315, Sunnyvale, CA 94087, United States",https://www.google.com/maps/place/Orange+County+Foot+%26+Ankle+Group+-+Huntington+Beach/data=!4m7!3m6!1s0x80dd2717e59bce1f:0x239e7efd99906430!8m2!3d33.7220992!4d-118.0073782!16s%2Fg%2F11qh4xyq64!19sChIJH86b5Rcn3YARMGSQmf1-niM?authuser=0&hl=en&rclk=1,"
+1 408-203-3821",http://www.acefootandankle.com/
"Foot and Ankle Wellness Clinic: Suzanne Mancherian, DPM","5.0
(135)","
16511 Goldenwest St UNIT 109, Huntington Beach, CA 92647, United States","https://www.google.com/maps/place/Foot+and+Ankle+Wellness+Clinic:+Suzanne+Mancherian,+DPM/data=!4m7!3m6!1s0x80c2b93b9751f1ed:0x7bc75524018e2192!8m2!3d34.0606686!4d-118.3677218!16s%2Fg%2F1tj9c80_!19sChIJ7fFRlzu5woARkiGOASRVx3s?authuser=0&hl=en&rclk=1","
+1 714-888-6860",https://ocfeet.com/
Stockdale Podiatry Group,"4.9
(40)","
6310 San Vicente Blvd #220, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Stockdale+Podiatry+Group/data=!4m7!3m6!1s0x80ea41e2d27f7739:0xfdcf9d119c721783!8m2!3d35.353302!4d-119.0606613!16s%2Fg%2F1tdwktqh!19sChIJOXd_0uJB6oARgxdynBGdz_0?authuser=0&hl=en&rclk=1,"
+1 323-937-6903",http://www.lafootwellness.com/
North County Foot & Ankle Specialists,"4.2
(273)","
110 New Stine Rd, Bakersfield, CA 93309, United States",https://www.google.com/maps/place/North+County+Foot+%26+Ankle+Specialists/data=!4m7!3m6!1s0x80dbf3dbae00b819:0xc130201392fe704e!8m2!3d33.1253027!4d-117.0721781!16s%2Fg%2F11llb28w1l!19sChIJGbgArtvz24ARTnD-khMgMME?authuser=0&hl=en&rclk=1,"
+1 661-832-1666",http://www.wetreatyourfeet.com/
Upperline Health,"4.2
(273)","
110 New Stine Rd, Bakersfield, CA 93309, United States",https://www.google.com/maps/place/Upperline+Health/data=!4m7!3m6!1s0x80dce085b3cc45e9:0xc5045e76c84402cd!8m2!3d33.6160202!4d-117.8687057!16s%2Fg%2F1tgpyhlz!19sChIJ6UXMs4Xg3IARzQJEyHZeBMU?authuser=0&hl=en&rclk=1,"
+1 661-832-1666",http://www.wetreatyourfeet.com/
Artisan Foot and Ankle Specialists,"4.9
(134)","
2131 San Joaquin Hills Rd, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Artisan+Foot+and+Ankle+Specialists/data=!4m7!3m6!1s0x80dcdef6c52574ff:0x82ab0b073943b4e3!8m2!3d33.6121822!4d-117.8719429!16s%2Fg%2F1tk6w6cm!19sChIJ_3Qlxfbe3IAR47RDOQcLq4I?authuser=0&hl=en&rclk=1,"
+1 949-710-5520",https://upperlinehealth.com/location/newport-beach/?utm_source=gmb&utm_medium=organic&utm_campaign=2024
Alhambra Podiatric Medical Center,"4.9
(134)","
2131 San Joaquin Hills Rd, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Alhambra+Podiatric+Medical+Center/data=!4m7!3m6!1s0x80c2c53ef7e46dc3:0x26458c162311f9dd!8m2!3d34.0782989!4d-118.1327244!16s%2Fg%2F1thx49q8!19sChIJw23k9z7FwoAR3fkRIxaMRSY?authuser=0&hl=en&rclk=1,"
+1 949-710-5520",https://upperlinehealth.com/location/newport-beach/?utm_source=gmb&utm_medium=organic&utm_campaign=2024
Bay Area Foot Care,"4.9
(134)","
2131 San Joaquin Hills Rd, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Bay+Area+Foot+Care/data=!4m7!3m6!1s0x808f7fdc0139bd53:0xf795584807a42262!8m2!3d37.7467485!4d-122.4205747!16s%2Fg%2F11fq93lq51!19sChIJU705Adx_j4ARYiKkB0hYlfc?authuser=0&hl=en&rclk=1,"
+1 949-710-5520",https://upperlinehealth.com/location/newport-beach/?utm_source=gmb&utm_medium=organic&utm_campaign=2024
"Foot and Ankle Wellness Clinic: Suzanne Mancherian, DPM","4.9
(158)","
1580 Valencia St Suite 109, San Francisco, CA 94110, United States","https://www.google.com/maps/place/Foot+and+Ankle+Wellness+Clinic:+Suzanne+Mancherian,+DPM/data=!4m7!3m6!1s0x80c2c11dead8c5df:0xca36fea10742a5d7!8m2!3d34.1337793!4d-118.2516116!16s%2Fg%2F1tht1qj0!19sChIJ38XY6h3BwoAR16VCB6H-Nso?authuser=0&hl=en&rclk=1","
+1 415-285-7711",https://balancehealth.com/location/bay-area-foot-care-mission-san-francisco-ca/
A Step Above Foot Care,"4.9
(158)","
1580 Valencia St Suite 109, San Francisco, CA 94110, United States",https://www.google.com/maps/place/A+Step+Above+Foot+Care/data=!4m7!3m6!1s0x80dd320bd12476c5:0xc0c0beb46847d0ba!8m2!3d33.8280667!4d-118.1154682!16s%2Fg%2F1tmxrb2t!19sChIJxXYk0Qsy3YARutBHaLS-wMA?authuser=0&hl=en&rclk=1,"
+1 415-285-7711",https://balancehealth.com/location/bay-area-foot-care-mission-san-francisco-ca/
Omega Podiatry,"5.0
(31)","
3816 Woodruff Ave Suite 302, Long Beach, CA 90808, United States",https://www.google.com/maps/place/Omega+Podiatry/data=!4m7!3m6!1s0x80c2c6091fb9b33f:0x6f7b513cbd6ea4f6!8m2!3d34.0481428!4d-118.2102178!16s%2Fg%2F1vlk1v7l!19sChIJP7O5HwnGwoAR9qRuvTxRe28?authuser=0&hl=en&rclk=1,"
+1 562-429-5300",https://www.astepabovefootcare.com/?utm_source=Local&utm_medium=GMB&utm_campaign=A%20Step%20Above%20Footcare
New Hope Podiatry Group,"4.6
(37)","
2137 E Cesar E Chavez Ave, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/New+Hope+Podiatry+Group/data=!4m7!3m6!1s0x80c2cf59551b9dab:0x3c3f0fa974b4bc49!8m2!3d34.0357513!4d-118.188652!16s%2Fg%2F1tplqljc!19sChIJq50bVVnPwoARSby0dKkPPzw?authuser=0&hl=en&rclk=1,"
+1 323-262-7450",https://www.fixdfeet.com/
"Dr. Wenjay Sung, DPM, FACFAS, Podiatrist","4.6
(37)","
2137 E Cesar E Chavez Ave, Los Angeles, CA 90033, United States","https://www.google.com/maps/place/Dr.+Wenjay+Sung,+DPM,+FACFAS,+Podiatrist/data=!4m7!3m6!1s0x80c2c60d83e3f2e5:0xcfc0b94decfc30b2!8m2!3d34.1349142!4d-118.0431072!16s%2Fg%2F11b7f_5mqd!19sChIJ5fLjgw3GwoARsjD87E25wM8?authuser=0&hl=en&rclk=1","
+1 323-262-7450",https://www.fixdfeet.com/
San Dimas Foot Clinic,"4.9
(187)","
301 W Huntington Dr #206, Arcadia, CA 91007, United States",https://www.google.com/maps/place/San+Dimas+Foot+Clinic/data=!4m7!3m6!1s0x80c32f158ad85433:0xc7e358d3b29567bd!8m2!3d34.1105234!4d-117.806921!16s%2Fg%2F1tjfbjrp!19sChIJM1TYihUvw4ARvWeVstNY48c?authuser=0&hl=en&rclk=1,"
+1 626-821-9323",https://www.globalpodiatrypartners.com/
West Coast Podiatry Inc.,"4.9
(187)","
301 W Huntington Dr #206, Arcadia, CA 91007, United States",https://www.google.com/maps/place/West+Coast+Podiatry+Inc./data=!4m7!3m6!1s0x80945b079b101d91:0xada4dbef9efd99af!8m2!3d36.8411939!4d-119.6599785!16s%2Fg%2F11r24ynzml!19sChIJkR0QmwdblIARr5n9nu_bpK0?authuser=0&hl=en&rclk=1,"
+1 626-821-9323",https://www.globalpodiatrypartners.com/
Performance Foot and Ankle,"4.3
(8)","
724 Medical Center Dr E # 102, Clovis, CA 93611, United States",https://www.google.com/maps/place/Performance+Foot+and+Ankle/data=!4m7!3m6!1s0x80e830ba821f56e1:0x279b70e404fcde22!8m2!3d34.1898813!4d-118.9410831!16s%2Fg%2F11gdyktrd5!19sChIJ4VYfgrow6IARIt78BORwmyc?authuser=0&hl=en&rclk=1,"
+1 559-298-7533",https://westcoastpodiatryinc.com/
Palm Springs Podiatry,"4.7
(27)","
3095 Old Conejo Rd Ste 100, Thousand Oaks, CA 91320, United States",https://www.google.com/maps/place/Palm+Springs+Podiatry/data=!4m7!3m6!1s0x80db1ba45b2527a1:0xc17c8f3a5d4c1183!8m2!3d33.8228836!4d-116.5408246!16s%2Fg%2F11bzyzvkcr!19sChIJoSclW6Qb24ARgxFMXTqPfME?authuser=0&hl=en&rclk=1,"
+1 805-380-3152",https://www.performancefa.com/
