Title,Rating,Address,Directions,Contact,Web Link
Pacific Plastic Surgery Institute - Joyce Chen MD,"4.2
(5)","
16055 Ventura Blvd #120, Encino, CA 91436, United States",https://www.google.com/maps/place/Pacific+Plastic+Surgery+Institute+-+Joyce+Chen+MD/data=!4m7!3m6!1s0x80dcdd690419b35f:0x89ef227524504c61!8m2!3d33.6645565!4d-117.76413!16s%2Fg%2F11cmr5hrc2!19sChIJX7MZBGnd3IARYUxQJHUi74k?authuser=0&hl=en&rclk=1,"
+1 818-386-5575",https://www.pacificplasticsurgeryinstitute.com/contact-plastic-surgeon-newport-beach/
"Rockson Liu, MD, FACS: Hernia Repair, Gallbladder & Gallstone Removal, Minimally Invasive Surgery","4.3
(47)","
15825 Laguna Canyon Rd Ste 208, Irvine, CA 92618, United States","https://www.google.com/maps/place/Rockson+Liu,+MD,+FACS:+Hernia+Repair,+Gallbladder+%26+Gallstone+Removal,+Minimally+Invasive+Surgery/data=!4m7!3m6!1s0x808ff3f8fa6287bb:0xb66262fbb2b3c131!8m2!3d37.7771942!4d-121.9581778!16s%2Fg%2F11t_m068rr!19sChIJu4di-vjzj4ARMcGzsvtiYrY?authuser=0&hl=en&rclk=1","
+1 949-387-7900",https://www.pacificplasticsurgeryinstitute.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Pacific-Plastic-Surgery-Institute-Joyce-Chen-MD&utm_content=website
Gallbladder Institute of Beverly Hills,"5.0
(2)","
5401 Norris Canyon Rd #102, San Ramon, CA 94583, United States",https://www.google.com/maps/place/Gallbladder+Institute+of+Beverly+Hills/data=!4m7!3m6!1s0x80c2b9569d611cef:0xa7d61d288154222d!8m2!3d34.067354!4d-118.3891711!16s%2Fg%2F11hb5kz_v0!19sChIJ7xxhnVa5woARLSJUgSgd1qc?authuser=0&hl=en&rclk=1,"
+1 510-465-5523",https://drrocksonliu.care/?utm_source=GoogleMaps&utm_medium=SiteLink&utm_campaign=GMP
"Amir Fathi, MD","5.0
(3)","
9033 Wilshire Blvd #200, Beverly Hills, CA 90211, United States","https://www.google.com/maps/place/Amir+Fathi,+MD/data=!4m7!3m6!1s0x80945e1c0a02ad81:0x1ae1ca8f7d3414f4!8m2!3d36.7437167!4d-119.7831808!16s%2Fg%2F11cn6c7rgf!19sChIJga0CChxelIAR9BQ0fY_K4Ro?authuser=0&hl=en&rclk=1","
+1 424-253-9317",https://www.gallbladderinstitutebeverlyhills.com/
CARA Plastic Surgery,"5.0
(22)","
2335 E Kashian Ln Suite 220, Fresno, CA 93701, United States",https://www.google.com/maps/place/CARA+Plastic+Surgery/data=!4m7!3m6!1s0x80c2bbf7d9899fd9:0xa90a8853fec53418!8m2!3d34.068779!4d-118.3062397!16s%2Fg%2F1tcww_6l!19sChIJ2Z-J2fe7woARGDTF_lOICqk?authuser=0&hl=en&rclk=1,"
+1 559-256-5140",https://www.communityhealthpartners.org/amir-fathi-md/
"Alexander L. Majors, M.D.","4.3
(64)","
4220 W 3rd St Suite 102, Los Angeles, CA 90020, United States","https://www.google.com/maps/place/Alexander+L.+Majors,+M.D./data=!4m7!3m6!1s0x80945d3159767ec9:0x9581c83cd6180f16!8m2!3d36.8383105!4d-119.7583023!16s%2Fg%2F1txy2ldb!19sChIJyX52WTFdlIARFg8Y1jzIgZU?authuser=0&hl=en&rclk=1","
+1 855-558-0580",http://caraplasticsurgery.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb-koreatown
Northern California Spine Institute,"4.9
(135)","
1630 E Herndon Ave Suite 302, Fresno, CA 93720, United States",https://www.google.com/maps/place/Northern+California+Spine+Institute/data=!4m7!3m6!1s0x809053627d2c7373:0x87d5951712523fc9!8m2!3d37.6593495!4d-120.9949809!16s%2Fg%2F11h5kfg_hh!19sChIJc3MsfWJTkIARyT9SEheV1Yc?authuser=0&hl=en&rclk=1,"
+1 559-256-1639",https://www.spoc-ortho.com/doctors/alexander-l-majors-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
"Michael Aguilar, M.D.","4.9
(135)","
1630 E Herndon Ave Suite 302, Fresno, CA 93720, United States","https://www.google.com/maps/place/Michael+Aguilar,+M.D./data=!4m7!3m6!1s0x809ada57ed0bb287:0x54929f67401a66d6!8m2!3d38.5729875!4d-121.4103644!16s%2Fg%2F1tdc5grj!19sChIJh7IL7VfamoAR1mYaQGefklQ?authuser=0&hl=en&rclk=1","
+1 559-256-1639",https://www.spoc-ortho.com/doctors/alexander-l-majors-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Joint and Bone Institute of California,"4.3
(15)","
79 Scripps Dr #100, Sacramento, CA 95825, United States",https://www.google.com/maps/place/Joint+and+Bone+Institute+of+California/data=!4m7!3m6!1s0x80eae585a14db417:0x981e3f995f8a7756!8m2!3d35.7627092!4d-119.240228!16s%2Fg%2F11rf72_r75!19sChIJF7RNoYXl6oARVneKX5k_Hpg?authuser=0&hl=en&rclk=1,"
+1 916-923-3100",https://www.michaelaguilarmd.com/
Gary J Alter Md,"4.3
(15)","
79 Scripps Dr #100, Sacramento, CA 95825, United States",https://www.google.com/maps/place/Gary+J+Alter+Md/data=!4m7!3m6!1s0x80c2bbf7fca4f1d5:0x4fd7cee545164c96!8m2!3d34.0683718!4d-118.405005!16s%2Fg%2F1thtdd9l!19sChIJ1fGk_Pe7woARlkwWReXO108?authuser=0&hl=en&rclk=1,"
+1 916-923-3100",https://www.michaelaguilarmd.com/
SoCal Aesthetic Surgery,"4.7
(15)","
416 N Bedford Dr #400, Beverly Hills, CA 90210, United States",https://www.google.com/maps/place/SoCal+Aesthetic+Surgery/data=!4m7!3m6!1s0x88f50fc3aa1eb05b:0x450f87246452a526!8m2!3d33.6653965!4d-117.7630502!16s%2Fg%2F11mv0nfjqm!19sChIJW7AeqsMP9YgRJqVSZCSHD0U?authuser=0&hl=en&rclk=1,"
+1 310-275-5566",http://www.altermd.com/?y_source=1_MTY5ODk3ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
California Medical Surgery Center,"4.7
(15)","
416 N Bedford Dr #400, Beverly Hills, CA 90210, United States",https://www.google.com/maps/place/California+Medical+Surgery+Center/data=!4m7!3m6!1s0x80ecf1b6aab43af7:0x3d332c743c578817!8m2!3d35.2905949!4d-120.6573347!16s%2Fg%2F11rzkdmmtv!19sChIJ9zq0qrbx7IARF4hXPHQsMz0?authuser=0&hl=en&rclk=1,"
+1 310-275-5566",http://www.altermd.com/?y_source=1_MTY5ODk3ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
"California Hand & Wrist Surgery, Inc.","5.0
(3)","
620 California Blvd Ste. M, San Luis Obispo, CA 93401, United States","https://www.google.com/maps/place/California+Hand+%26+Wrist+Surgery,+Inc./data=!4m7!3m6!1s0x808f9e76aa477175:0x84b223f0efbd16d9!8m2!3d37.5665412!4d-122.3276168!16s%2Fg%2F1tsyq02j!19sChIJdXFHqnaej4AR2Ra97_AjsoQ?authuser=0&hl=en&rclk=1","
+1 805-548-1070",https://www.calmedsurgerycenter.com/
Association Of South Bay Surgeons,"5.0
(3)","
620 California Blvd Ste. M, San Luis Obispo, CA 93401, United States",https://www.google.com/maps/place/Association+Of+South+Bay+Surgeons/data=!4m7!3m6!1s0x80dd4b1e66c1ea47:0xca8087a9f6ddb3e2!8m2!3d33.8120224!4d-118.3486354!16s%2Fg%2F1tf5qjw2!19sChIJR-rBZh5L3YAR4rPd9qmHgMo?authuser=0&hl=en&rclk=1,"
+1 805-548-1070",https://www.calmedsurgerycenter.com/
Ocean Plastic Surgery Center,"4.6
(195)","
23451 Madison St # 340, Torrance, CA 90505, United States",https://www.google.com/maps/place/Ocean+Plastic+Surgery+Center/data=!4m7!3m6!1s0x80dd2e607c394f49:0xd54898d1867bbd0!8m2!3d33.803938!4d-118.068354!16s%2Fg%2F1tk67_f4!19sChIJSU85fGAu3YAR0LtnGI2JVA0?authuser=0&hl=en&rclk=1,"
+1 310-373-6864",http://www.southbaysurgeons.com/
California Society of Facial Plastic Surgery,"4.6
(195)","
23451 Madison St # 340, Torrance, CA 90505, United States",https://www.google.com/maps/place/California+Society+of+Facial+Plastic+Surgery/data=!4m7!3m6!1s0x808580c663af62b9:0x75c4e2a1cf5f0bac!8m2!3d37.7910387!4d-122.4327891!16s%2Fg%2F11c58p1rp4!19sChIJuWKvY8aAhYARrAtfz6HixHU?authuser=0&hl=en&rclk=1,"
+1 310-373-6864",http://www.southbaysurgeons.com/
Southern California Surgical,,"
2400 Clay St, San Francisco, CA 94115, United States",https://www.google.com/maps/place/Southern+California+Surgical/data=!4m7!3m6!1s0x80c2c483767e7cd9:0xf6974417ed3fbe7a!8m2!3d34.1281163!4d-118.1497088!16s%2Fg%2F1tfbcf32!19sChIJ2Xx-doPEwoARer4_7RdEl_Y?authuser=0&hl=en&rclk=1,"
+1 415-567-7000",https://www.csfps.org/
"Henry E. Aryan, M.D.",,"
2400 Clay St, San Francisco, CA 94115, United States","https://www.google.com/maps/place/Henry+E.+Aryan,+M.D./data=!4m7!3m6!1s0x80945d3159767ec9:0x11ba909243eca32c!8m2!3d36.8422726!4d-119.7602232!16s%2Fg%2F1tgdj739!19sChIJyX52WTFdlIARLKPsQ5KQuhE?authuser=0&hl=en&rclk=1","
+1 415-567-7000",https://www.csfps.org/
USC Plastic Surgery Clinical Office,"4.9
(104)","
1270 E Spruce Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/USC+Plastic+Surgery+Clinical+Office/data=!4m7!3m6!1s0x80c2c5df2a366c2f:0x40cfa7aa7a84529d!8m2!3d34.0623343!4d-118.2019712!16s%2Fg%2F1tgdj7vx!19sChIJL2w2Kt_FwoARnVKEeqqnz0A?authuser=0&hl=en&rclk=1,"
+1 559-256-5200",https://www.spoc-ortho.com/doctors/henry-e-aryan-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
Labiaplasty Center of Los Angeles,"4.0
(1)","
1510 San Pablo St, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/Labiaplasty+Center+of+Los+Angeles/data=!4m7!3m6!1s0x80c27de1facf9bbf:0x2e6cd12fcb75a5f0!8m2!3d34.4485828!4d-118.5790072!16s%2Fg%2F1pzpz4vvz!19sChIJv5vP-uF9woAR8KV1yy_RbC4?authuser=0&hl=en&rclk=1,"
+1 323-442-7920",https://keck.usc.edu/surgery/plastics-integrated-residency-program
CALIFORNIA MEDICAL PHYSICIANS AND SURGEONS GROUP,"4.0
(1)","
1510 San Pablo St, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/CALIFORNIA+MEDICAL+PHYSICIANS+AND+SURGEONS+GROUP/data=!4m7!3m6!1s0x80dd271de56de375:0xabda6b966532f01e!8m2!3d33.7000035!4d-117.9883854!16s%2Fg%2F11nccy4qw5!19sChIJdeNt5R0n3YARHvAyZZZr2qs?authuser=0&hl=en&rclk=1,"
+1 323-442-7920",https://keck.usc.edu/surgery/plastics-integrated-residency-program
"Abdul Harris, MD",,"
18080 Beach Blvd suite 101, Huntington Beach, CA 92648, United States","https://www.google.com/maps/place/Abdul+Harris,+MD/data=!4m7!3m6!1s0x808447e6c4f51239:0x8322ed108308f8ac!8m2!3d36.838514!4d-119.76096!16s%2Fg%2F1tf07wxj!19sChIJORL1xOZHhIARrPgIgxDtIoM?authuser=0&hl=en&rclk=1","
+1 714-848-5555",
"Mark A. Chin, M.D.",,"
18080 Beach Blvd suite 101, Huntington Beach, CA 92648, United States","https://www.google.com/maps/place/Mark+A.+Chin,+M.D./data=!4m7!3m6!1s0x80945d5a0093eda3:0x46a20861366e1a8c!8m2!3d36.826318!4d-119.7828887!16s%2Fg%2F1tdn8xzl!19sChIJo-2TAFpdlIARjBpuNmEIokY?authuser=0&hl=en&rclk=1","
+1 714-848-5555",http://www.markchinmd.com/?y_source=1_OTg4NzI0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
"Dr. Michael J. Elliott, MD","4.0
(28)","
6175 N Fresno St #101, Fresno, CA 93710, United States","https://www.google.com/maps/place/Dr.+Michael+J.+Elliott,+MD/data=!4m7!3m6!1s0x809469c4ca5f1761:0x91382ab76e323ec4!8m2!3d36.883896!4d-119.800888!16s%2Fg%2F1v_vt4hp!19sChIJYRdfysRplIARxD4ybrcqOJE?authuser=0&hl=en&rclk=1","
+1 559-435-9646",http://www.markchinmd.com/?y_source=1_OTg4NzI0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Theodore E Staahl Md,"4.5
(8)","
9300 Valley Children's Pl, Madera, CA 93636, United States",https://www.google.com/maps/place/Theodore+E+Staahl+Md/data=!4m7!3m6!1s0x809056a6ff548ec5:0x6be1ee8fccdc5e97!8m2!3d37.6702804!4d-120.9731682!16s%2Fg%2F1thz1xkk!19sChIJxY5U_6ZWkIARl17czI_u4Ws?authuser=0&hl=en&rclk=1,"
+1 559-353-5941",http://www.childrenscentralcal.org/
