Title,Rating,Address,Directions,Contact,Web Link
California Dental Group,"4.1
(12)",,https://www.google.com/maps/place/California+Dental+Group/data=!4m7!3m6!1s0x80c2cc340b2b091d:0x7811866ad5053440!8m2!3d33.9493099!4d-118.1636036!16s%2Fg%2F1tc_4ccf!19sChIJHQkrCzTMwoARQDQF1WqGEXg?authuser=0&hl=en&rclk=1,"
+1 562-352-8500",https://www.cadentalgroup.com/contact/south-gate/
California Dentistry & Braces,"4.8
(471)","
609 S Glendale Ave, Glendale, CA 91205, United States",https://www.google.com/maps/place/California+Dentistry+%26+Braces/data=!4m7!3m6!1s0x80dccd37899c6b2b:0xd804192a4a3c1b67!8m2!3d33.9842283!4d-117.7142629!16s%2Fg%2F1hc458029!19sChIJK2uciTfN3IARZxs8SioZBNg?authuser=0&hl=en&rclk=1,"
+1 818-574-3098",http://caldentistryandbraces.com/
California Dental,"4.2
(738)","
3870 Broad St STE 1, San Luis Obispo, CA 93401, United States",https://www.google.com/maps/place/California+Dental/data=!4m7!3m6!1s0x80db68c7b70bd5cd:0x5b85441b00577815!8m2!3d33.7727432!4d-116.9597244!16s%2Fg%2F1vsprsxs!19sChIJzdULt8do24ARFXhXABtEhVs?authuser=0&hl=en&rclk=1,"
+1 805-309-0467",
California Dental Specialty Group,"4.8
(275)","
1520 S San Jacinto Ave STE 10, San Jacinto, CA 92583, United States",https://www.google.com/maps/place/California+Dental+Specialty+Group/data=!4m7!3m6!1s0x808fb679c8dd8fef:0x7f7afa58baed9d7c!8m2!3d37.3585931!4d-122.02808!16s%2Fg%2F1tfb6stg!19sChIJ74_dyHm2j4ARfJ3tulj6en8?authuser=0&hl=en&rclk=1,"
+1 951-487-2244",https://www.sunnyvaledentalspecialty.com/
Guillermo Donan DDS,"4.9
(54)","
500 E Remington Dr #19, Sunnyvale, CA 94087, United States",https://www.google.com/maps/place/Guillermo+Donan+DDS/data=!4m7!3m6!1s0x80945d5fded71a6b:0xca2f151cec77c39a!8m2!3d36.8154157!4d-119.7878168!16s%2Fg%2F1th576_b!19sChIJaxrX3l9dlIARmsN37BwVL8o?authuser=0&hl=en&rclk=1,"
+1 408-749-9888",https://www.sunnyvaledentalspecialty.com/
California Wave Dental Center,"4.9
(1,144)","
125 E Barstow Ave STE 101, Fresno, CA 93710, United States",https://www.google.com/maps/place/California+Wave+Dental+Center/data=!4m7!3m6!1s0x80e83b4a9862d82d:0x4ac7a5ea57f59806!8m2!3d34.1805919!4d-118.8755609!16s%2Fg%2F11hdjst1w9!19sChIJLdhimEo76IARBpj1V-qlx0o?authuser=0&hl=en&rclk=1,"
+1 559-222-9923",http://cawavedental.com/
California Dental Group,"4.7
(13)","
166 N Moorpark Rd STE 202, Thousand Oaks, CA 91360, United States",https://www.google.com/maps/place/California+Dental+Group/data=!4m7!3m6!1s0x80c2b56448bbe3cf:0x4ace93c2f97413b5!8m2!3d33.8731381!4d-118.3075397!16s%2Fg%2F11g9dd_bdv!19sChIJz-O7SGS1woARtRN0-cKTzko?authuser=0&hl=en&rclk=1,"
+1 805-497-7505",https://www.cadentalgroup.com/contact/gardena/
California Coast Dental Arts,"4.7
(311)","
1721 Artesia Blvd, Gardena, CA 90248, United States",https://www.google.com/maps/place/California+Coast+Dental+Arts/data=!4m7!3m6!1s0x80dc6e314403a9f9:0x5e3d1feab4dc59a6!8m2!3d33.1994397!4d-117.3783103!16s%2Fg%2F1v3gs5_b!19sChIJ-akDRDFu3IARplnctOofPV4?authuser=0&hl=en&rclk=1,"
+1 310-752-9080",http://www.calcoastdental.com/
Cal Oaks Dental,"4.9
(179)","
818 Civic Center Dr, Oceanside, CA 92054, United States",https://www.google.com/maps/place/Cal+Oaks+Dental/data=!4m7!3m6!1s0x80dc82453a255555:0x94b683e5cf621a03!8m2!3d33.56707!4d-117.2069931!16s%2Fg%2F11f63ymzqg!19sChIJVVUlOkWC3IARAxpiz-WDtpQ?authuser=0&hl=en&rclk=1,"
+1 760-722-4765",https://www.caloaksdental.com/index.html
Shinkawa Dental,"5.0
(389)","
41011 California Oaks Rd STE 203, Murrieta, CA 92562, United States",https://www.google.com/maps/place/Shinkawa+Dental/data=!4m7!3m6!1s0x80945df32ce2209b:0xc50833d5bb246411!8m2!3d36.8514995!4d-119.7832489!16s%2Fg%2F1tplqkq6!19sChIJmyDiLPNdlIAREWQku9UzCMU?authuser=0&hl=en&rclk=1,"
+1 951-501-4900",https://www.shinkawadental.com/request-an-appointment.html
Central Coast Dental Care,"5.0
(249)","
7760 N Fresno St # 105, Fresno, CA 93720, United States",https://www.google.com/maps/place/Central+Coast+Dental+Care/data=!4m7!3m6!1s0x808dfcdc7ab8f90d:0xd183308dd296a82e!8m2!3d36.6859046!4d-121.7971313!16s%2Fg%2F11dxjvqfpc!19sChIJDfm4etz8jYARLqiW0o0wg9E?authuser=0&hl=en&rclk=1,"
+1 559-226-5656",
Dental Specialists of California,"4.6
(123)","
230 Reservation Rd, Marina, CA 93933, United States",https://www.google.com/maps/place/Dental+Specialists+of+California/data=!4m7!3m6!1s0x80e83bf19215b139:0x6d803b68fc7b418!8m2!3d34.1793285!4d-118.8633991!16s%2Fg%2F11h8d5m2dt!19sChIJObEVkvE76IARGLTHj7YD2AY?authuser=0&hl=en&rclk=1,"
+1 831-900-2000",
Asiri Dental,"5.0
(22)","
808 E Thousand Oaks Blvd, Thousand Oaks, CA 91360, United States",https://www.google.com/maps/place/Asiri+Dental/data=!4m7!3m6!1s0x80945d2a2ced2589:0x563aab0740095748!8m2!3d36.7792822!4d-119.7696991!16s%2Fg%2F1tf6mf_0!19sChIJiSXtLCpdlIARSFcJQAerOlY?authuser=0&hl=en&rclk=1,"
+1 805-370-7171",https://dentalspecialistsofca.com/
California Dental Group of Cypress,"4.7
(132)","
3248 E Shields Ave suite b, Fresno, CA 93726, United States",https://www.google.com/maps/place/California+Dental+Group+of+Cypress/data=!4m7!3m6!1s0x80dd2f281f226e07:0xf91b60ae3c2e0d2f!8m2!3d33.7924652!4d-118.0290374!16s%2Fg%2F1tdlc0f1!19sChIJB24iHygv3YARLw0uPK5gG_k?authuser=0&hl=en&rclk=1,"
+1 559-225-8300",https://www.asiridental.com/
California Dental Innovations: Mina Levi DDS,"4.0
(52)","
11741 Valley View St, Cypress, CA 90630, United States",https://www.google.com/maps/place/California+Dental+Innovations:+Mina+Levi+DDS/data=!4m7!3m6!1s0x8085808ea43bfc29:0x1f8b5a25452ae28c!8m2!3d37.7895827!4d-122.4078088!16s%2Fg%2F1ygvstywy!19sChIJKfw7pI6AhYARjOIqRSVaix8?authuser=0&hl=en&rclk=1,"
+1 714-826-3000",https://calidentalgroup.com/cypress-office/
Cal Dental Of Buena Park,"4.5
(140)","
450 Sutter St #808, San Francisco, CA 94108, United States",https://www.google.com/maps/place/Cal+Dental+Of+Buena+Park/data=!4m7!3m6!1s0x80dd2b9962d78c07:0xb5dc9085edf109!8m2!3d33.8585619!4d-118.0026946!16s%2Fg%2F11h_46b79b!19sChIJB4zXYpkr3YARCfHthZDctQA?authuser=0&hl=en&rclk=1,"
+1 415-513-5066",http://www.caldentalbuenapark.com/
California Dental Care,"4.9
(125)","
7490 Orangethorpe Ave, Buena Park, CA 90621, United States",https://www.google.com/maps/place/California+Dental+Care/data=!4m7!3m6!1s0x80903d5773cf2ce7:0xa5353c70e5cdfbee!8m2!3d37.7460882!4d-121.4326403!16s%2Fg%2F1v3_2y5y!19sChIJ5yzPc1c9kIAR7vvN5XA8NaU?authuser=0&hl=en&rclk=1,"
+1 714-670-2221",
Southern California Dental Health Associates,"4.5
(21)","
1530 Bessie Ave STE 103, Tracy, CA 95376, United States",https://www.google.com/maps/place/Southern+California+Dental+Health+Associates/data=!4m7!3m6!1s0x80c2b94f362813b1:0x16ca1aaccd42aefc!8m2!3d34.0579136!4d-118.3599558!16s%2Fg%2F1wrgkd_1!19sChIJsRMoNk-5woAR_K5CzawayhY?authuser=0&hl=en&rclk=1,"
+1 209-830-7473",http://www.care32.com/
Glenn Dental,"4.5
(21)","
1530 Bessie Ave STE 103, Tracy, CA 95376, United States",https://www.google.com/maps/place/Glenn+Dental/data=!4m7!3m6!1s0x80c36479b299d963:0x71d2300d38169931!8m2!3d34.5438837!4d-117.2708329!16s%2Fg%2F1w665pk9!19sChIJY9mZsnlkw4ARMZkWOA0w0nE?authuser=0&hl=en&rclk=1,"
+1 209-830-7473",http://www.care32.com/
California Dental Group of South Anaheim,"4.5
(21)","
1530 Bessie Ave STE 103, Tracy, CA 95376, United States",https://www.google.com/maps/place/California+Dental+Group+of+South+Anaheim/data=!4m7!3m6!1s0x80dcd7e5391457cd:0xe171d1d5e5dcd6ad!8m2!3d33.790497!4d-117.9143353!16s%2Fg%2F1thml8_t!19sChIJzVcUOeXX3IARrdbc5dXRceE?authuser=0&hl=en&rclk=1,"
+1 209-830-7473",http://www.care32.com/
Professional Dental Care,"3.4
(39)","
2300 S Harbor Blvd, Anaheim, CA 92802, United States",https://www.google.com/maps/place/Professional+Dental+Care/data=!4m7!3m6!1s0x809442b21c762909:0x769cd16c6ff8a303!8m2!3d36.842596!4d-119.776383!16s%2Fg%2F1tfzxq_z!19sChIJCSl2HLJClIARA6P4b2zRnHY?authuser=0&hl=en&rclk=1,"
+1 714-750-3030",https://www.calidentalgroup.com/south-anaheim-office/
Northern California Dental - Dr. Daniel Lee,"3.4
(39)","
2300 S Harbor Blvd, Anaheim, CA 92802, United States",https://www.google.com/maps/place/Northern+California+Dental+-+Dr.+Daniel+Lee/data=!4m7!3m6!1s0x808fcb192048e115:0xcafafce66150f822!8m2!3d37.326651!4d-121.940304!16s%2Fg%2F11gbp05f1_!19sChIJFeFIIBnLj4ARIvhQYeb8-so?authuser=0&hl=en&rclk=1,"
+1 714-750-3030",https://www.calidentalgroup.com/south-anaheim-office/
"California Happy Teeth Family Dentistry: Sumity Sharma, DDS","4.5
(8)","
455 O'Connor Dr #320, San Jose, CA 95128, United States","https://www.google.com/maps/place/California+Happy+Teeth+Family+Dentistry:+Sumity+Sharma,+DDS/data=!4m7!3m6!1s0x808fce952c05371f:0xca7a474c22309d22!8m2!3d37.4201307!4d-121.8765238!16s%2Fg%2F11bw5_qd5p!19sChIJHzcFLJXOj4ARIp0wIkxHeso?authuser=0&hl=en&rclk=1","
+1 408-971-9600",https://www.northerncaldental.com/
Asiri Dental,"4.9
(247)","
1123 S Park Victoria Dr, Milpitas, CA 95035, United States",https://www.google.com/maps/place/Asiri+Dental/data=!4m7!3m6!1s0x80946753ec775463:0x92325bcf7e4f9466!8m2!3d36.7579193!4d-119.7959089!16s%2Fg%2F1thvh5dy!19sChIJY1R37FNnlIARZpRPfs9bMpI?authuser=0&hl=en&rclk=1,"
+1 408-214-4714",https://www.californiahappyteeth.com/
California Dental Group,"4.7
(402)","
1211 N Del Mar Ave, Fresno, CA 93728, United States",https://www.google.com/maps/place/California+Dental+Group/data=!4m7!3m6!1s0x80c29b760632d9e7:0x914125e895c6c5e3!8m2!3d34.2646528!4d-118.5164339!16s%2Fg%2F11j8m3qz18!19sChIJ59kyBnabwoAR48XGleglQZE?authuser=0&hl=en&rclk=1,"
+1 559-497-8300",http://asiridental.com/
Valley Grace Dental,"4.7
(24)","
17526 Chatsworth St, Granada Hills, CA 91344, United States",https://www.google.com/maps/place/Valley+Grace+Dental/data=!4m7!3m6!1s0x80ea41d8e126a1c9:0x9b87bfee83cc9aab!8m2!3d35.3884391!4d-119.0953216!16s%2Fg%2F1z3t9y2_d!19sChIJyaEm4dhB6oARq5rMg-6_h5s?authuser=0&hl=en&rclk=1,"
+1 818-832-2828",https://www.valleygracedental.com/
California Oral Surgery & Dental Implant Center,"4.8
(577)","
3115 Latte Ln #100, Bakersfield, CA 93312, United States",https://www.google.com/maps/place/California+Oral+Surgery+%26+Dental+Implant+Center/data=!4m7!3m6!1s0x80dd2f3b8c8d4ff7:0x4019c3b3b8187879!8m2!3d33.736186!4d-117.9954564!16s%2Fg%2F1vg6v13t!19sChIJ90-NjDsv3YAReXgYuLPDGUA?authuser=0&hl=en&rclk=1,"
+1 661-243-9548",https://www.valleygracedental.com/
