Title,Rating,Address,Directions,Contact,Web Link
"Dr. Bonnie Her, MD","3.0
(2)","
17822 Beach Blvd, Huntington Beach, CA 92647, United States","https://www.google.com/maps/place/Dr.+Bonnie+Her,+MD/data=!4m7!3m6!1s0x80945cd751578143:0xb0dcf16d4a658fca!8m2!3d36.8405639!4d-119.7140981!16s%2Fg%2F11b7t6h33v!19sChIJQ4FXUddclIARyo9lSm3x3LA?authuser=0&hl=en&rclk=1","
+1 714-843-6800",https://www.communityhealthpartners.org/bonnie-her-md/
"Dr. Jeannine Laramie, MD","4.2
(28)","
585 N Halifax Ave Suite 101, Clovis, CA 93611, United States","https://www.google.com/maps/place/Dr.+Jeannine+Laramie,+MD/data=!4m7!3m6!1s0x80945d45d10236b5:0xfb6a343dddb979cd!8m2!3d36.8444524!4d-119.7563701!16s%2Fg%2F1tj2nq3y!19sChIJtTYC0UVdlIARzXm53T00avs?authuser=0&hl=en&rclk=1","
+1 559-603-7420",https://www.mdvip.com/doctors/jeanninelaramiemd?utm_campaign=listing&st-t=rep_&utm_source=google&utm_medium=organic
Primary Care: Adventist Health Physicians Network,"4.7
(487)","
1560 E Chevy Chase Dr UNIT 245, Glendale, CA 91206, United States",https://www.google.com/maps/place/Primary+Care:+Adventist+Health+Physicians+Network/data=!4m7!3m6!1s0x80ea43da4fa050cd:0xd118a663119bffa!8m2!3d35.4043312!4d-119.093347!16s%2Fg%2F1z44bfxcp!19sChIJzVCgT9pD6oAR-r8ZMWaKEQ0?authuser=0&hl=en&rclk=1,"
+1 818-246-5900",https://adventisthealth.org/locations/detail/primary-care-adventist-health-physicians-network-4335/
"North Fresno Primary Care: Ignacio Guzman, MD","4.8
(463)","
4909 Centennial Plaza Way, Bakersfield, CA 93312, United States","https://www.google.com/maps/place/North+Fresno+Primary+Care:+Ignacio+Guzman,+MD/data=!4m7!3m6!1s0x80945d2eea1e3541:0xe9db2b63de59d0a1!8m2!3d36.8382441!4d-119.8137285!16s%2Fg%2F11bbrjv1d3!19sChIJQTUe6i5dlIARodBZ3mMr2-k?authuser=0&hl=en&rclk=1","
+1 661-241-6700",https://www.fresnointegrativemd.com/
Valley Internal Physicians,"3.2
(44)","
1354 W Herndon Ave, Fresno, CA 93711, United States",https://www.google.com/maps/place/Valley+Internal+Physicians/data=!4m7!3m6!1s0x80dc825b76ae1ee3:0x80cbd1f20552406f!8m2!3d33.560845!4d-117.2096586!16s%2Fg%2F1thn5t9v!19sChIJ4x6udluC3IARb0BSBfLRy4A?authuser=0&hl=en&rclk=1,"
+1 559-298-9600",http://www.vipmurrieta.com/
Mobile Physician Associates,"4.3
(31)","
24680 Jefferson Ave A, Murrieta, CA 92562, United States",https://www.google.com/maps/place/Mobile+Physician+Associates/data=!4m7!3m6!1s0x80c2bc0771bcb31f:0x9f6b3058c18e84f7!8m2!3d34.0666545!4d-118.3862835!16s%2Fg%2F1tdfccdn!19sChIJH7O8cQe8woAR94SOwVgwa58?authuser=0&hl=en&rclk=1,"
+1 951-677-2252",http://www.vipmurrieta.com/
"Elite Primary Physicians, Inc","4.6
(188)","
8920 Wilshire Blvd # 310, Beverly Hills, CA 90211, United States","https://www.google.com/maps/place/Elite+Primary+Physicians,+Inc/data=!4m7!3m6!1s0x80dcd621435042a1:0x2e0679d9e7532297!8m2!3d33.8357437!4d-117.9196336!16s%2Fg%2F1tmcmjp6!19sChIJoUJQQyHW3IARlyJT59l5Bi4?authuser=0&hl=en&rclk=1","
+1 310-256-2426",
Physicians Medical Primary Care,"4.9
(17)","
200 N Harbor Blvd #100, Anaheim, CA 92805, United States",https://www.google.com/maps/place/Physicians+Medical+Primary+Care/data=!4m7!3m6!1s0x808fcd5b57e446c3:0xc6b4d09db75ed0b6!8m2!3d37.3615809!4d-121.8501431!16s%2Fg%2F11h71fjsjc!19sChIJw0bkV1vNj4ARttBet53QtMY?authuser=0&hl=en&rclk=1,"
+1 714-533-7021",https://www.myprimarycare-sj.com/
"Family Medicine, Specialty Services: Adventist Health","4.7
(33)","
200 Jose Figueres Ave STE 485, San Jose, CA 95116, United States","https://www.google.com/maps/place/Family+Medicine,+Specialty+Services:+Adventist+Health/data=!4m7!3m6!1s0x8094e2b8137499bd:0x92bdd2fb1b17a08e!8m2!3d36.6033059!4d-119.4402504!16s%2Fg%2F11bw65ymnl!19sChIJvZl0E7jilIARjqAXG_vSvZI?authuser=0&hl=en&rclk=1","
+1 408-259-3022",https://www.myprimarycare-sj.com/
Doctors on Liens,"3.8
(159)","
811 E 11th St, Reedley, CA 93654, United States",https://www.google.com/maps/place/Doctors+on+Liens/data=!4m7!3m6!1s0x80c297eae42a47e5:0xdd19af2036bd4698!8m2!3d34.1539733!4d-118.4652732!16s%2Fg%2F1hm5n6_23!19sChIJ5Ucq5OqXwoARmEa9NiCvGd0?authuser=0&hl=en&rclk=1,"
+1 559-391-3120",https://adventisthealth.org/locations/detail/family-medicine-specialty-services-adventist-health-4276/
Citrus Valley Physicians Group,"5.0
(517)","
15233 Ventura Blvd Suite 500, Sherman Oaks, CA 91403, United States",https://www.google.com/maps/place/Citrus+Valley+Physicians+Group/data=!4m7!3m6!1s0x80dcdc26beadd72d:0xec00c6ccc5bd98c2!8m2!3d33.6643547!4d-117.8668149!16s%2Fg%2F1tg6kvs1!19sChIJLdetvibc3IARwpi9xczGAOw?authuser=0&hl=en&rclk=1,"
+1 855-362-5436",http://www.doctorsonliens.com/
Ocean Pacific Primary Care of Cypress,"3.5
(34)","
1601 Dove St #291, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Ocean+Pacific+Primary+Care+of+Cypress/data=!4m7!3m6!1s0x80dd2f281f226e07:0x64120a5a1ae8258a!8m2!3d33.792518!4d-118.02886!16s%2Fg%2F1tdlvl6v!19sChIJB24iHygv3YARiiXoGloKEmQ?authuser=0&hl=en&rclk=1,"
+1 949-474-6999",http://www.cvpg.org/
California Physicians Supplements,"4.3
(28)","
11741 Valley View St STE A, Cypress, CA 90630, United States",https://www.google.com/maps/place/California+Physicians+Supplements/data=!4m7!3m6!1s0x80dce088e193ffff:0xbb5aae28707e90fc!8m2!3d33.6117515!4d-117.8739302!16s%2Fg%2F11f63xb_xs!19sChIJ__-T4Yjg3IAR_JB-cCiuWrs?authuser=0&hl=en&rclk=1,"
+1 714-897-1071",https://www.casupplements.com/pages/contact-us
Kanwar T. Mahal MD,"3.7
(9)","
220 Newport Center Dr, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Kanwar+T.+Mahal+MD/data=!4m7!3m6!1s0x809442a6ac0fc36d:0x9173ecd49b5f0a79!8m2!3d36.8504142!4d-119.7834269!16s%2Fg%2F1tjxfxgh!19sChIJbcMPrKZClIAReQpfm9Tsc5E?authuser=0&hl=en&rclk=1,"
+1 949-214-5979",https://www.casupplements.com/pages/contact-us
"Dr. Carolyn Kaloostian, MD","3.8
(42)","
7710 N Fresno St #102, Fresno, CA 93720, United States","https://www.google.com/maps/place/Dr.+Carolyn+Kaloostian,+MD/data=!4m7!3m6!1s0x80c2c7c5e34ba1bd:0xd1c03aa8c88b92a3!8m2!3d34.0367299!4d-118.2651076!16s%2Fg%2F1hc1qpzy1!19sChIJvaFL48XHwoARo5KLyKg6wNE?authuser=0&hl=en&rclk=1","
+1 559-437-9100",
"Dr. Tha Cha, MD","5.0
(3)","
1400 S Grand Ave, Los Angeles, CA 90015, United States","https://www.google.com/maps/place/Dr.+Tha+Cha,+MD/data=!4m7!3m6!1s0x80945d5fe3dd9de7:0xf2fb2a51fb758db4!8m2!3d36.8154335!4d-119.7875976!16s%2Fg%2F1tdbw_j9!19sChIJ553d419dlIARtI11-1Eq-_I?authuser=0&hl=en&rclk=1","
+1 213-744-0801",
Valley Physicians Medical Inc,"5.0
(25)","
125 E Barstow Ave, Fresno, CA 93710, United States",https://www.google.com/maps/place/Valley+Physicians+Medical+Inc/data=!4m7!3m6!1s0x80c32844fae78df1:0x4d71813ad90c963e!8m2!3d34.0860817!4d-117.8919621!16s%2Fg%2F1ttyw_zj!19sChIJ8Y3n-kQow4ARPpYM2TqBcU0?authuser=0&hl=en&rclk=1,"
+1 559-486-5290",
Sharmel Kasten,"5.0
(2)","
168 Badillo St, Covina, CA 91723, United States",https://www.google.com/maps/place/Sharmel+Kasten/data=!4m7!3m6!1s0x80945b6db2ab82cb:0x6e20bacb2f880ec6!8m2!3d36.8098514!4d-119.6754929!16s%2Fg%2F11pkfqp0z5!19sChIJy4Krsm1blIARxg6IL8u6IG4?authuser=0&hl=en&rclk=1,"
+1 626-966-3697",https://www.sharmelkasten.com/
"Advanced Pain Solutions: Paul Ky, MD","4.6
(10)","
2139 Shaw Ave E6, Clovis, CA 93611, United States","https://www.google.com/maps/place/Advanced+Pain+Solutions:+Paul+Ky,+MD/data=!4m7!3m6!1s0x809442accca8035d:0x55f9e5e72fbc8772!8m2!3d36.8258838!4d-119.7839339!16s%2Fg%2F1tf_19vf!19sChIJXQOozKxClIARcoe8L-fl-VU?authuser=0&hl=en&rclk=1","
+1 559-483-9911",https://www.sharmelkasten.com/
"Tia Vang, MD","4.6
(47)","
6169 N Thesta St, Fresno, CA 93710, United States","https://www.google.com/maps/place/Tia+Vang,+MD/data=!4m7!3m6!1s0x80945fff81c971dd:0x1664109f35b3b38d!8m2!3d36.7437167!4d-119.7831808!16s%2Fg%2F11pcbxxylx!19sChIJ3XHJgf9flIARjbOzNZ8QZBY?authuser=0&hl=en&rclk=1","
+1 559-435-1757",https://www.advancedpainsolutions.com/team/paul-ky-do/?utm_source=GMB&utm_medium=Bio&utm_campaign=PKDO
Doctors on Wheels,"4.6
(47)","
6169 N Thesta St, Fresno, CA 93710, United States",https://www.google.com/maps/place/Doctors+on+Wheels/data=!4m7!3m6!1s0x80dc857e30bedf13:0xbb1c236525c7a211!8m2!3d33.594466!4d-117.237567!16s%2Fg%2F11nsv4wjdc!19sChIJE9--MH6F3IAREaLHJWUjHLs?authuser=0&hl=en&rclk=1,"
+1 559-435-1757",https://www.advancedpainsolutions.com/team/paul-ky-do/?utm_source=GMB&utm_medium=Bio&utm_campaign=PKDO
"Dr. Amber K. Mahal, MD","5.0
(1)",,"https://www.google.com/maps/place/Dr.+Amber+K.+Mahal,+MD/data=!4m7!3m6!1s0x809442a6ac0fc36d:0x1f7a6395315bb638!8m2!3d36.8504429!4d-119.78333!16s%2Fg%2F1wh4g2qg!19sChIJbcMPrKZClIAROLZbMZVjeh8?authuser=0&hl=en&rclk=1","
+1 951-331-3100",http://drsonwheels.com/
"Omni Family Health | 1st Street, Suite 104","5.0
(1)","
4844 N First St, Fresno, CA 93726, United States","https://www.google.com/maps/place/Omni+Family+Health+%7C+1st+Street,+Suite+104/data=!4m7!3m6!1s0x80945d563b77f027:0x9d1b5655959c502b!8m2!3d36.8057483!4d-119.771364!16s%2Fg%2F11j38hs2fs!19sChIJJ_B3O1ZdlIARK1CclVVWG50?authuser=0&hl=en&rclk=1","
+1 866-707-6664",http://omnifamilyhealth.org/
"Dr. Mythe Laramie, MD","4.1
(100)","
4844 N First St, Fresno, CA 93726, United States","https://www.google.com/maps/place/Dr.+Mythe+Laramie,+MD/data=!4m7!3m6!1s0x80945d45d10236b5:0x10d1f331be068fe8!8m2!3d36.8444044!4d-119.7561783!16s%2Fg%2F1tffv5cd!19sChIJtTYC0UVdlIAR6I8GvjHz0RA?authuser=0&hl=en&rclk=1","
+1 866-707-6664",http://omnifamilyhealth.org/
Visiting Physicians of California,"4.6
(29)","
1515 E Alluvial Ave #101, Fresno, CA 93720, United States",https://www.google.com/maps/place/Visiting+Physicians+of+California/data=!4m7!3m6!1s0x80c2bb986fe26ee7:0x117523081f7bab1e!8m2!3d34.0424257!4d-118.4301231!16s%2Fg%2F11c2pq6tfk!19sChIJ527ib5i7woARHqt7HwgjdRE?authuser=0&hl=en&rclk=1,"
+1 559-435-0339",https://www.mdvip.com/doctors/mythelaramiemd?utm_campaign=listing&st-t=rep_&utm_source=google&utm_medium=organic
Compassionate Family Care,"4.6
(29)","
1515 E Alluvial Ave #101, Fresno, CA 93720, United States",https://www.google.com/maps/place/Compassionate+Family+Care/data=!4m7!3m6!1s0x80952f608c381027:0x814461082f5db45a!8m2!3d36.3325499!4d-119.3003978!16s%2Fg%2F1tdcxbf0!19sChIJJxA4jGAvlYARWrRdLwhhRIE?authuser=0&hl=en&rclk=1,"
+1 559-435-0339",https://www.mdvip.com/doctors/mythelaramiemd?utm_campaign=listing&st-t=rep_&utm_source=google&utm_medium=organic
California Care Medical Group,"4.8
(313)","
306 N Conyer St suite a, Visalia, CA 93291, United States",https://www.google.com/maps/place/California+Care+Medical+Group/data=!4m7!3m6!1s0x80c32c91796b6121:0xd636c46868ccf67a!8m2!3d33.9967605!4d-117.8140377!16s%2Fg%2F11g0mjjsn1!19sChIJIWFreZEsw4ARevbMaGjENtY?authuser=0&hl=en&rclk=1,"
+1 559-713-1101",https://www.compassionatefamilycare.net/
Dr. San Gabriel,"5.0
(2)","
1403 S Diamond Bar Blvd, Diamond Bar, CA 91765, United States",https://www.google.com/maps/place/Dr.+San+Gabriel/data=!4m7!3m6!1s0x80945b93d40e1ea9:0xf67d1381d08e44fc!8m2!3d36.809665!4d-119.6815018!16s%2Fg%2F11qgb6d2pj!19sChIJqR4O1JNblIAR_ESO0IETffY?authuser=0&hl=en&rclk=1,"
+1 909-861-9888",
Narayan Medical Clinic,"3.2
(5)","
1817 Shaw Ave # 101, Clovis, CA 93611, United States",https://www.google.com/maps/place/Narayan+Medical+Clinic/data=!4m7!3m6!1s0x80951e760762d19f:0xce44f685aec64372!8m2!3d36.5461971!4d-119.3979901!16s%2Fg%2F1tk9q__k!19sChIJn9FiB3YelYARckPGroX2RM4?authuser=0&hl=en&rclk=1,"
+1 559-940-6664",http://narayanmedical.com/
"Dr. Alex O. Habibe, MD","4.6
(105)","
317 W El Monte Way, Dinuba, CA 93618, United States","https://www.google.com/maps/place/Dr.+Alex+O.+Habibe,+MD/data=!4m7!3m6!1s0x80945d35c548fa59:0x41e0a571338994de!8m2!3d36.8516748!4d-119.7827966!16s%2Fg%2F1tdy99gs!19sChIJWfpIxTVdlIAR3pSJM3Gl4EE?authuser=0&hl=en&rclk=1","
+1 559-591-6200",http://narayanmedical.com/
"Dr. Brandon N. Sorensen, MD","4.7
(10)","
7780 N Fresno St # 102, Fresno, CA 93720, United States","https://www.google.com/maps/place/Dr.+Brandon+N.+Sorensen,+MD/data=!4m7!3m6!1s0x80952f6714cead01:0x6233c8ad93926a1d!8m2!3d36.3264808!4d-119.3479766!16s%2Fg%2F1q67hr1kr!19sChIJAa3OFGcvlYARHWqSk63IM2I?authuser=0&hl=en&rclk=1","
+1 559-233-4691",
"Dr. Sami A. Issa, MD","4.7
(10)","
7780 N Fresno St # 102, Fresno, CA 93720, United States","https://www.google.com/maps/place/Dr.+Sami+A.+Issa,+MD/data=!4m7!3m6!1s0x80945d35c250a6c1:0x9bf9dfe93cde0706!8m2!3d36.8379064!4d-119.7779153!16s%2Fg%2F1v27vr9t!19sChIJwaZQwjVdlIARBgfePOnf-Zs?authuser=0&hl=en&rclk=1","
+1 559-233-4691",
Sutter Independent Physicians,"4.3
(33)","
560 E Herndon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Sutter+Independent+Physicians/data=!4m7!3m6!1s0x809add2855dfda7d:0x29789c84ab6322e2!8m2!3d38.6057816!4d-121.4337436!16s%2Fg%2F1263lswpq!19sChIJfdrfVSjdmoAR4iJjq4SceCk?authuser=0&hl=en&rclk=1,"
+1 559-437-7300",
Physicians Network of California,"5.0
(7)","
2180 Harvard St Suite 365, Sacramento, CA 95815, United States",https://www.google.com/maps/place/Physicians+Network+of+California/data=!4m7!3m6!1s0x80dceefce3453395:0x8cc867ddbac17279!8m2!3d33.675038!4d-117.848942!16s%2Fg%2F1tpps85f!19sChIJlTNF4_zu3IAReXLBut1nyIw?authuser=0&hl=en&rclk=1,"
+1 916-887-4900",http://www.pnocmedlegal.com/
CALIFORNIA MEDICAL PHYSICIANS AND SURGEONS GROUP,,"
802 Rockefeller, Irvine, CA 92612, United States",https://www.google.com/maps/place/CALIFORNIA+MEDICAL+PHYSICIANS+AND+SURGEONS+GROUP/data=!4m7!3m6!1s0x80dd271de56de375:0xabda6b966532f01e!8m2!3d33.7000035!4d-117.9883854!16s%2Fg%2F11nccy4qw5!19sChIJdeNt5R0n3YARHvAyZZZr2qs?authuser=0&hl=en&rclk=1,"
+1 949-348-8104",http://www.pnocmedlegal.com/
Physicians of Southern California - Glendora,,"
18080 Beach Blvd suite 101, Huntington Beach, CA 92648, United States",https://www.google.com/maps/place/Physicians+of+Southern+California+-+Glendora/data=!4m7!3m6!1s0x80c329d080926d9f:0x4deb0174631af564!8m2!3d34.1094251!4d-117.8723038!16s%2Fg%2F11y4n8lb7l!19sChIJn22SgNApw4ARZPUaY3QB600?authuser=0&hl=en&rclk=1,"
+1 714-848-5555",https://www.physiciansofsoutherncalifornia.com/
Doctors On The Go Professional Group,"3.7
(6)","
1624 S Grand Ave, Glendora, CA 91740, United States",https://www.google.com/maps/place/Doctors+On+The+Go+Professional+Group/data=!4m7!3m6!1s0x80c2c77c42660141:0x53c9983bef7a0d2f!8m2!3d34.0607453!4d-118.2990026!16s%2Fg%2F11q_3wdqqs!19sChIJQQFmQnzHwoARLw167zuYyVM?authuser=0&hl=en&rclk=1,"
+1 213-465-2643",http://drsonthego.com/
South Bay Internal Medicine and Family Practice,"4.0
(4)","
3450 Wilshire Blvd ste 1118, Los Angeles, CA 90010, United States",https://www.google.com/maps/place/South+Bay+Internal+Medicine+and+Family+Practice/data=!4m7!3m6!1s0x80d94de1e57a7ddb:0x6dee35688d673a10!8m2!3d32.6333135!4d-117.0801195!16s%2Fg%2F1vg_d4f5!19sChIJ23165eFN2YAREDpnjWg17m0?authuser=0&hl=en&rclk=1,"
+1 213-465-2643",http://drsonthego.com/
"Dr. Intisab Sultan, MD","4.0
(4)","
3450 Wilshire Blvd ste 1118, Los Angeles, CA 90010, United States","https://www.google.com/maps/place/Dr.+Intisab+Sultan,+MD/data=!4m7!3m6!1s0x8094e5546319b295:0xaf45d6900dece905!8m2!3d36.5662286!4d-119.601003!16s%2Fg%2F1tl1npm0!19sChIJlbIZY1TllIARBensDZDWRa8?authuser=0&hl=en&rclk=1","
+1 213-465-2643",http://drsonthego.com/
"Hing B. Luong, MD","3.7
(23)","
2256 Dockery Ave a, Selma, CA 93662, United States","https://www.google.com/maps/place/Hing+B.+Luong,+MD/data=!4m7!3m6!1s0x80945e0bc43f24f1:0x3a03f6ade9ba2eae!8m2!3d36.7573586!4d-119.7707559!16s%2Fg%2F1tgfqc7l!19sChIJ8SQ_xAtelIARri666a32Azo?authuser=0&hl=en&rclk=1","
+1 559-891-0100",https://sultanmd.net/
"Dr. Jose L. Bautista, MD","3.3
(24)","
3240 E Olive Ave, Fresno, CA 93702, United States","https://www.google.com/maps/place/Dr.+Jose+L.+Bautista,+MD/data=!4m7!3m6!1s0x8094f845ee7b6b93:0x6cf229414afb5ecf!8m2!3d36.7072972!4d-119.5736114!16s%2Fg%2F1tffv5dw!19sChIJk2t77kX4lIARz177SkEp8mw?authuser=0&hl=en&rclk=1","
+1 559-486-4324",
Jennifer Nay,"3.3
(24)","
3240 E Olive Ave, Fresno, CA 93702, United States",https://www.google.com/maps/place/Jennifer+Nay/data=!4m7!3m6!1s0x80945cbeeaeab4f5:0xf98848ab81d2cac9!8m2!3d36.8387293!4d-119.7151888!16s%2Fg%2F11sh2cmnk8!19sChIJ9bTq6r5clIARycrSgatIiPk?authuser=0&hl=en&rclk=1,"
+1 559-486-4324",
Dr. Cindy Tang,"5.0
(1)","
275 Herndon Ave, Clovis, CA 936120204, United States",https://www.google.com/maps/place/Dr.+Cindy+Tang/data=!4m7!3m6!1s0x8094e2bb26700001:0xb10fa7c032bf1c0e!8m2!3d36.6044821!4d-119.4304019!16s%2Fg%2F11rwxg531g!19sChIJAQBwJrvilIARDhy_MsCnD7E?authuser=0&hl=en&rclk=1,"
+1 559-324-6200",
Doctors of USC,"5.0
(1)","
1790 Manning Ave, Reedley, CA 93654, United States",https://www.google.com/maps/place/Doctors+of+USC/data=!4m7!3m6!1s0x80c2ea1a4dca3bdd:0xe79e75fe49821611!8m2!3d34.2116132!4d-118.2149457!16s%2Fg%2F11b6swkq2t!19sChIJ3TvKTRrqwoARERaCSf51nuc?authuser=0&hl=en&rclk=1,"
+1 559-643-2790",https://internalmedicine.usc.edu/locations/la-canada/
Community Primary Care – Fir South,"3.9
(10)","
1751 Foothill Blvd, La Cañada Flintridge, CA 91011, United States",https://www.google.com/maps/place/Community+Primary+Care+%E2%80%93+Fir+South/data=!4m7!3m6!1s0x80945de1fd82e1bf:0x1a868a5f09390277!8m2!3d36.8379135!4d-119.7389199!16s%2Fg%2F11k9k30kyy!19sChIJv-GC_eFdlIARdwI5CV-Khho?authuser=0&hl=en&rclk=1,"
+1 323-442-9700",https://internalmedicine.usc.edu/locations/la-canada/
