Title,Rating,Address,Directions,Contact,Web Link
Valley Metabolic Imaging,"3.4
(95)","
4000 Empire Dr #100, Bakersfield, CA 93309, United States",https://www.google.com/maps/place/Valley+Metabolic+Imaging/data=!4m7!3m6!1s0x80945d59ed5bd2e1:0x1bd193d4ff0bfd7f!8m2!3d36.8263809!4d-119.7841437!16s%2Fg%2F1vr3ddsp!19sChIJ4dJb7VldlIARf_0L_9ST0Rs?authuser=0&hl=en&rclk=1,"
+1 661-631-8000",https://www.radnet.com/central-california/locations/valley-metabolic-advanced-imaging
Modesto Radiological Medical Group,"4.9
(101)","
1510 E Herndon Ave Suite 110, Fresno, CA 93720, United States",https://www.google.com/maps/place/Modesto+Radiological+Medical+Group/data=!4m7!3m6!1s0x80905156a7300001:0x4ad2218af6b7768c!8m2!3d37.6656897!4d-120.9935022!16s%2Fg%2F11pdw1cszz!19sChIJAQAwp1ZRkIARjHa39ooh0ko?authuser=0&hl=en&rclk=1,"
+1 559-436-4737",
California Imaging & Diagnostics - Hemet,"5.0
(1)","
1524 McHenry Ave, Modesto, CA 95350, United States",https://www.google.com/maps/place/California+Imaging+%26+Diagnostics+-+Hemet/data=!4m7!3m6!1s0x80db6f4871699771:0x5d15aea1fcaca565!8m2!3d33.749573!4d-116.963202!16s%2Fg%2F1v2f0tfm!19sChIJcZdpcUhv24ARZaWs_KGuFV0?authuser=0&hl=en&rclk=1,"
+1 209-342-5946",http://www.cidrad.com/
Diagnostic Imaging Department - California Hospital Medical Center - Los Angeles,"3.0
(87)","
850 E Latham Ave, Hemet, CA 92543, United States",https://www.google.com/maps/place/Diagnostic+Imaging+Department+-+California+Hospital+Medical+Center+-+Los+Angeles/data=!4m7!3m6!1s0x80c2c7351e70a08f:0x60dd8257f23b17ef!8m2!3d34.0374888!4d-118.2661449!16s%2Fg%2F11fr61wlk4!19sChIJj6BwHjXHwoAR7xc78leC3WA?authuser=0&hl=en&rclk=1,"
+1 866-419-3372",https://locations.dignityhealth.org/diagnostic-imaging-department-california-hospital-medical-center-los-angeles?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=SoCal&utm_term=DiagnosticImagingDepartmentSoCal_63&y_source=1_MTUwMTUzNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Main Clinic 600 Coffee Road Radiology,"2.0
(2)","
1401 S Grand Ave, Los Angeles, CA 90015, United States",https://www.google.com/maps/place/Main+Clinic+600+Coffee+Road+Radiology/data=!4m7!3m6!1s0x809054118c1a62a3:0x21bf428e40d7bdad!8m2!3d37.6531424!4d-120.9738295!16s%2Fg%2F11b6g45t3t!19sChIJo2IajBFUkIARrb3XQI5CvyE?authuser=0&hl=en&rclk=1,"
+1 213-742-5840",https://www.sutterhealth.org/find-location/facility/main-clinic-600-coffee-road-radiology
Department of Radiology at Loma Linda University,"5.0
(3)","
600 Coffee Rd, Modesto, CA 95355, United States",https://www.google.com/maps/place/Department+of+Radiology+at+Loma+Linda+University/data=!4m7!3m6!1s0x80dcab862f872d17:0x852922f85aaaeeb7!8m2!3d34.0497917!4d-117.2642456!16s%2Fg%2F1tgpyhf8!19sChIJFy2HL4ar3IARt-6qWvgiKYU?authuser=0&hl=en&rclk=1,"
+1 209-550-4755",
Riverside Radiology Med Group,"4.7
(3)","
11234 Anderson St, Loma Linda, CA 92354, United States",https://www.google.com/maps/place/Riverside+Radiology+Med+Group/data=!4m7!3m6!1s0x80dcae08fcb848fb:0x9f645a26cdc83485!8m2!3d33.9961294!4d-117.3479891!16s%2Fg%2F1tj33f8g!19sChIJ-0i4_Aiu3IARhTTIzSZaZJ8?authuser=0&hl=en&rclk=1,"
+1 909-558-4370",https://lluh.org/services/radiology
SoCal Radiology,"1.0
(10)","
1660 Chicago Ave, Riverside, CA 92507, United States",https://www.google.com/maps/place/SoCal+Radiology/data=!4m7!3m6!1s0x80dcafcaccedf3cd:0x12e47ae77dfbf5de!8m2!3d33.9370422!4d-117.291397!16s%2Fg%2F11fd6l838b!19sChIJzfPtzMqv3IAR3vX7fed65BI?authuser=0&hl=en&rclk=1,"
+1 951-781-2270",http://socalradiology.net/
Los Angeles General Medical Center-Radiology,"3.7
(9)","
6276 River Crest Dr Suite D, Riverside, CA 92507, United States",https://www.google.com/maps/place/Los+Angeles+General+Medical+Center-Radiology/data=!4m7!3m6!1s0x80c2c67422c5c7df:0xd67a73a3957fc036!8m2!3d34.0574308!4d-118.2071514!16s%2Fg%2F1hc3x879d!19sChIJ38fFInTGwoARNsB_laNzetY?authuser=0&hl=en&rclk=1,"
+1 888-480-9996",http://socalradiology.net/
Larchmont Medical Radiology,"3.6
(11)","
2051 Marengo St, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/Larchmont+Medical+Radiology/data=!4m7!3m6!1s0x80c2c7a1ce73c1c7:0xedbe3067efe9d638!8m2!3d34.0572759!4d-118.2751596!16s%2Fg%2F1tfbnlqb!19sChIJx8FzzqHHwoARONbp72cwvu0?authuser=0&hl=en&rclk=1,"
+1 323-409-1000",http://dhs.lacounty.gov/wps/portal/dhs/lacusc/
UCLA Health - Thousand Oaks Imaging - Radiology,"3.6
(11)","
2051 Marengo St, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/UCLA+Health+-+Thousand+Oaks+Imaging+-+Radiology/data=!4m7!3m6!1s0x80e83ab5e367cdd5:0x33f4c7782dbe5d62!8m2!3d34.1773204!4d-118.8651839!16s%2Fg%2F11c2qgf2j0!19sChIJ1c1n47U66IARYl2-LXjH9DM?authuser=0&hl=en&rclk=1,"
+1 323-409-1000",http://dhs.lacounty.gov/wps/portal/dhs/lacusc/
Kern Radiology Downtown Advanced,"4.2
(5)","
100 Moody Ct Suite 200, Thousand Oaks, CA 91360, United States",https://www.google.com/maps/place/Kern+Radiology+Downtown+Advanced/data=!4m7!3m6!1s0x80ea69f52ddd97a9:0xf1cfa1f25c9df303!8m2!3d35.3726418!4d-119.0230506!16s%2Fg%2F11b6ljz49m!19sChIJqZfdLfVp6oARA_OdXPKhz_E?authuser=0&hl=en&rclk=1,"
+1 310-301-6800",https://www.uclahealth.org/departments/radiology/about-us/our-locations
UCLA Health - Medical Plaza Imaging and Interventional Center - Radiology,"2.5
(38)","
1818 16th St, Bakersfield, CA 93301, United States",https://www.google.com/maps/place/UCLA+Health+-+Medical+Plaza+Imaging+and+Interventional+Center+-+Radiology/data=!4m7!3m6!1s0x80c2bc86c524609f:0xccf3bdbc8c643d82!8m2!3d34.0652284!4d-118.4465366!16s%2Fg%2F11byck3b17!19sChIJn2AkxYa8woARgj1kjLy988w?authuser=0&hl=en&rclk=1,"
+1 661-616-1488",https://www.radnet.com/kern-radiology/locations/kern-radiology-downtown-advanced
Resolution Advanced Imaging Center - Interventional Radiology,"2.2
(15)","
University of California, Los Angeles, 200, Medical Plaza, Los Angeles, CA 90095, United States",https://www.google.com/maps/place/Resolution+Advanced+Imaging+Center+-+Interventional+Radiology/data=!4m7!3m6!1s0x80c2bb483ec2aa83:0xc8dd44f3d29a98c4!8m2!3d34.031201!4d-118.476468!16s%2Fg%2F1tgqjpj6!19sChIJg6rCPki7woARxJia0vNE3cg?authuser=0&hl=en&rclk=1,"
+1 310-301-6800",http://radiology.ucla.edu/mp
Stanford Interventional Radiology in San Jose,"5.0
(1)","
2336 Santa Monica Blvd #206, Santa Monica, CA 90404, United States",https://www.google.com/maps/place/Stanford+Interventional+Radiology+in+San+Jose/data=!4m7!3m6!1s0x808e35adf5422e6b:0x60abe9b6bea2a73!8m2!3d37.2534102!4d-121.9516995!16s%2Fg%2F11cs0mkb_7!19sChIJay5C9a01joARcyrqa5u-CgY?authuser=0&hl=en&rclk=1,"
+1 310-315-1000",https://www.radnet.com/los-angeles/locations/resolution-advanced-imaging-center-interventional-radiology
UCLA Health Santa Clarita Imaging & Interventional Center,"5.0
(1)","
2589 Samaritan Dr, San Jose, CA 95124, United States",https://www.google.com/maps/place/UCLA+Health+Santa+Clarita+Imaging+%26+Interventional+Center/data=!4m7!3m6!1s0x80c2874b60100001:0x2b903b38530d9fa2!8m2!3d34.4178939!4d-118.5783517!16s%2Fg%2F11c2q5d8d5!19sChIJAQAQYEuHwoARop8NUzg7kCs?authuser=0&hl=en&rclk=1,"
+1 408-426-4900",https://stanfordhealthcare.org/medical-clinics/interventional-radiology-san-jose.html?cid=clinic%7Clocal%7CGoogle
"United Premier Physicians Imaging Centers (Calvin Yang, M.D.)","4.3
(29)","
27235 Tourney Rd Suite 1500, Santa Clarita, CA 91355, United States","https://www.google.com/maps/place/United+Premier+Physicians+Imaging+Centers+%28Calvin+Yang,+M.D.%29/data=!4m7!3m6!1s0x80c2c5506bf90047:0xfdc1b78cca9c1ed3!8m2!3d34.0654792!4d-118.12253!16s%2Fg%2F1ty74jhn!19sChIJRwD5a1DFwoAR0x6cyoy3wf0?authuser=0&hl=en&rclk=1","
+1 661-253-5858",https://www.uclahealth.org/locations/santa-clarita-imaging-interventional-center?utm_source=google&utm_medium=Yext
California Advanced Imaging Medical Associates,"3.3
(12)","
312 N Garfield Ave, Monterey Park, CA 91754, United States",https://www.google.com/maps/place/California+Advanced+Imaging+Medical+Associates/data=!4m7!3m6!1s0x80859b8f3dc4b363:0x50d9b914c8055164!8m2!3d37.9473603!4d-122.5360275!16s%2Fg%2F11k4jq4586!19sChIJY7PEPY-bhYARZFEFyBS52VA?authuser=0&hl=en&rclk=1,"
+1 626-572-2889",http://calvinyangmi.com/index.html
San Dimas Radiology Medical,,"
250 Bon Air Rd, Greenbrae, CA 94904, United States",https://www.google.com/maps/place/San+Dimas+Radiology+Medical/data=!4m7!3m6!1s0x80ea69988748a79f:0x2d5d242786e8c24b!8m2!3d35.394301!4d-119.0077463!16s%2Fg%2F1tfqlpvf!19sChIJn6dIh5hp6oARS8LohickXS0?authuser=0&hl=en&rclk=1,"
+1 415-925-7000",https://caimarad.com/locations/marin-health-medical-center/
South Coast Radiology Medical Grp,,"
250 Bon Air Rd, Greenbrae, CA 94904, United States",https://www.google.com/maps/place/South+Coast+Radiology+Medical+Grp/data=!4m7!3m6!1s0x80dce8ec1d7db3b3:0x4426a126e09b66ba!8m2!3d33.6089013!4d-117.7087247!16s%2Fg%2F1tjz3p34!19sChIJs7N9Hezo3IARumab4CahJkQ?authuser=0&hl=en&rclk=1,"
+1 415-925-7000",https://caimarad.com/locations/marin-health-medical-center/
Diagnostic Medical Group Of Southern California,"1.0
(3)","
24451 Health Center Dr, Laguna Hills, CA 92653, United States",https://www.google.com/maps/place/Diagnostic+Medical+Group+Of+Southern+California/data=!4m7!3m6!1s0x80c2c55092547d17:0xb4c980046133b1f6!8m2!3d34.0639386!4d-118.1226286!16s%2Fg%2F1tfxgz3b!19sChIJF31UklDFwoAR9rEzYQSAybQ?authuser=0&hl=en&rclk=1,"
+1 949-452-3573",http://www.dmg.net/
