Title,Rating,Address,Directions,Contact,Web Link
Capital OB/GYN,"4.8
(194)","
433 N Camden Dr # 1130, Beverly Hills, CA 90210, United States",https://www.google.com/maps/place/Capital+OB%2FGYN/data=!4m7!3m6!1s0x809ac5dbd2681633:0xe76a2b650d3e816e!8m2!3d38.4620336!4d-121.414482!16s%2Fg%2F1pzr9pv2y!19sChIJMxZo0tvFmoARboE-DWUrauc?authuser=0&hl=en&rclk=1,"
+1 916-920-2082",http://www.capitalobgyn.com/
Magnolia Ob/Gyn Clinic,"4.6
(492)",,https://www.google.com/maps/place/Magnolia+Ob%2FGyn+Clinic/data=!4m7!3m6!1s0x80dcb0cb4e5b287d:0xd6c2ee96aa8d979c!8m2!3d33.9159305!4d-117.4551341!16s%2Fg%2F11cr_h9zdd!19sChIJfShbTsuw3IARnJeNqpbuwtY?authuser=0&hl=en&rclk=1,"
+1 951-354-2229",https://www.magnoliaobgynclinic.com/?utm_source=gmb_auth
"San Francisco Women's Healthcare, Inc","4.0
(309)","
9939 Magnolia Ave 2nd Floor, Riverside, CA 92503, United States","https://www.google.com/maps/place/San+Francisco+Women%27s+Healthcare,+Inc/data=!4m7!3m6!1s0x808587308493e089:0xcd484ee431bfcf56!8m2!3d37.786181!4d-122.457608!16s%2Fg%2F1tg50nfb!19sChIJieCThDCHhYARVs-_MeROSM0?authuser=0&hl=en&rclk=1","
+1 415-563-9000",http://www.sfwomenshealthcare.com/?utm_source=gmb_auth
Bay Area Obstetrics & Gynecology,"4.9
(34)",,https://www.google.com/maps/place/Bay+Area+Obstetrics+%26+Gynecology/data=!4m7!3m6!1s0x808f7c75c866d739:0x33602ee5b0f7ccdd!8m2!3d37.6809588!4d-122.4737665!16s%2Fg%2F11cmp5df7q!19sChIJOddmyHV8j4AR3cz3sOUuYDM?authuser=0&hl=en&rclk=1,"
+1 650-756-2404",http://www.baogmds.com/
Southern California Center for Advanced Gynecology,"4.9
(113)","
1850 Sullivan Ave #550, Daly City, CA 94015, United States",https://www.google.com/maps/place/Southern+California+Center+for+Advanced+Gynecology/data=!4m7!3m6!1s0x80dd272366487fc7:0x71a360c302726e8b!8m2!3d33.6121822!4d-117.8719411!16s%2Fg%2F11rvlq5t90!19sChIJx39IZiMn3YARi25yAsNgo3E?authuser=0&hl=en&rclk=1,"
+1 949-520-7078",http://www.socalgyn.com/
Capital OB/GYN Inc.,"5.0
(37)","
366 San Miguel Dr #209, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Capital+OB%2FGYN+Inc./data=!4m7!3m6!1s0x809ada5ec340eac3:0xb3cc11d2d220d84!8m2!3d38.5723433!4d-121.4179736!16s%2Fg%2F1tls32g1!19sChIJw-pAw17amoARhA0iLR3BPAs?authuser=0&hl=en&rclk=1,"
+1 916-920-2082",http://www.capitalobgyn.com/
OBGYN Care,"4.3
(1,239)","
77 Cadillac Dr #230, Sacramento, CA 95825, United States",https://www.google.com/maps/place/OBGYN+Care/data=!4m7!3m6!1s0x80dd21f6d2bfa1dd:0xa793037e55a05e4e!8m2!3d33.6263869!4d-117.9273316!16s%2Fg%2F11fpmcyln3!19sChIJ3aG_0vYh3YARTl6gVX4Dk6c?authuser=0&hl=en&rclk=1,"
+1 916-920-2082",
Golden Gate Obstetrics & Gynecology,"4.9
(233)","
415 Old Newport Blvd #100, Newport Beach, CA 92663, United States",https://www.google.com/maps/place/Golden+Gate+Obstetrics+%26+Gynecology/data=!4m7!3m6!1s0x808587308493e089:0x6bd0cdf8fba79aea!8m2!3d37.8049924!4d-122.4054614!16s%2Fg%2F1hc78m0m5!19sChIJieCThDCHhYAR6pqn-_jN0Gs?authuser=0&hl=en&rclk=1,"
+1 949-539-0154",http://goldengateobgyn.org/
OBGYN Care,"4.6
(95)","
1725 Montgomery St #200, San Francisco, CA 94111, United States",https://www.google.com/maps/place/OBGYN+Care/data=!4m7!3m6!1s0x80dcddce536bc679:0x17dcbde4244027ab!8m2!3d33.6622299!4d-117.7740733!16s%2Fg%2F11h8fb6thc!19sChIJecZrU87d3IARqydAJOS93Bc?authuser=0&hl=en&rclk=1,"
+1 415-666-1250",https://www.obgyn-care.net/?utm_source=gmb_auth
Lamorinda Gynecology & Surgery,"4.9
(195)","
16305 Sand Canyon Ave #265, Irvine, CA 92618, United States",https://www.google.com/maps/place/Lamorinda+Gynecology+%26+Surgery/data=!4m7!3m6!1s0x89c289ca8c75751b:0x2195af9d779bcba8!8m2!3d37.8916968!4d-122.1134284!16s%2Fg%2F11ckv6n_qs!19sChIJG3V1jMqJwokRqMubd52vlSE?authuser=0&hl=en&rclk=1,"
+1 949-386-8686",https://www.lamorindagyn.com/contact
"Henry Mayo OB/GYN Formerly Valencia Gynecology Associates,","5.0
(90)","
978 Second St #100, Lafayette, CA 94549, United States","https://www.google.com/maps/place/Henry+Mayo+OB%2FGYN+Formerly+Valencia+Gynecology+Associates,/data=!4m7!3m6!1s0x80c27df75e72eb87:0xde3eff1f52abe20c!8m2!3d34.439771!4d-118.5678166!16s%2Fg%2F1vlk1typ!19sChIJh-tyXvd9woARDOKrUh__Pt4?authuser=0&hl=en&rclk=1","
+1 925-744-7473",
Capital OB/GYN,"4.4
(32)","
Smyth Medical Plaza, 27871 Smyth Dr #102, Valencia, CA 91355, United States",https://www.google.com/maps/place/Capital+OB%2FGYN/data=!4m7!3m6!1s0x809ad3fd44614ee5:0x1e9c49a7bc386615!8m2!3d38.5627801!4d-121.5379295!16s%2Fg%2F1tdx8z1g!19sChIJ5U5hRP3TmoARFWY4vKdJnB4?authuser=0&hl=en&rclk=1,"
+1 661-200-1720",http://www.capitalobgyn.com/
Adanna O. Ikedilo,"4.3
(358)","
2101 Stone Blvd #110, West Sacramento, CA 95691, United States",https://www.google.com/maps/place/Adanna+O.+Ikedilo/data=!4m7!3m6!1s0x809442cc8a3e874d:0xc5f237d2ecefb1a4!8m2!3d36.8441129!4d-119.7487632!16s%2Fg%2F11g8p27ync!19sChIJTYc-isxClIARpLHv7NI38sU?authuser=0&hl=en&rclk=1,"
+1 916-920-2082",
"Daniel Niku, MD, MS","4.6
(66)","
1865 E Alluvial Ave, Fresno, CA 93720, United States","https://www.google.com/maps/place/Daniel+Niku,+MD,+MS/data=!4m7!3m6!1s0x80c2b9f7bbce5337:0x7ebc178336818d6b!8m2!3d34.0682635!4d-118.3835235!16s%2Fg%2F11h5mmj114!19sChIJN1POu_e5woARa42BNoMXvH4?authuser=0&hl=en&rclk=1","
+1 559-981-2600",http://www.cvwha.com/
OrangeCoast OBGYN,"4.9
(108)","
150 N Robertson Blvd Suite 200, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/OrangeCoast+OBGYN/data=!4m7!3m6!1s0x80dd273a4c7fe2a1:0xae7861d6e1538655!8m2!3d33.7011412!4d-117.9562992!16s%2Fg%2F1v8x2hgq!19sChIJoeJ_TDon3YARVYZT4dZheK4?authuser=0&hl=en&rclk=1,"
+1 310-652-9347",https://www.danielnikumd.com/
Redlands Ob/Gyn Associates,"4.9
(31)","
9900 Talbert Ave #103A, Fountain Valley, CA 92708, United States",https://www.google.com/maps/place/Redlands+Ob%2FGyn+Associates/data=!4m7!3m6!1s0x80dcaa2685ee5d5b:0x4da2b399c2d211d!8m2!3d34.0381665!4d-117.2053978!16s%2Fg%2F1td5l_gv!19sChIJW13uhSaq3IARHSEtnDkr2gQ?authuser=0&hl=en&rclk=1,"
+1 714-378-5552",http://www.redlandsobgyn.com/
California Obstetrics & Gynecology Institute,"3.9
(57)","
255 Terracina Blvd STE 202, Redlands, CA 92373, United States",https://www.google.com/maps/place/California+Obstetrics+%26+Gynecology+Institute/data=!4m7!3m6!1s0x80ea43bd16c3c6e5:0x39b33c18d2c4ff17!8m2!3d35.3640128!4d-119.0959739!16s%2Fg%2F11y2j_mqfn!19sChIJ5cbDFr1D6oARF__E0hg8szk?authuser=0&hl=en&rclk=1,"
+1 909-748-6065",
Ob/gyn Associates Central Coast,"3.2
(12)","
8339 Brimhall Rd #1303, Bakersfield, CA 93312, United States",https://www.google.com/maps/place/Ob%2Fgyn+Associates+Central+Coast/data=!4m7!3m6!1s0x808df88b129bbadb:0xee299a7d41a64ebd!8m2!3d36.659973!4d-121.648978!16s%2Fg%2F1thy00lj!19sChIJ27qbEov4jYARvU6mQX2aKe4?authuser=0&hl=en&rclk=1,"
+1 661-829-0026",https://ca-obgyn.com/
Arcadia Ob/gyn Medical Group,"3.2
(12)","
8339 Brimhall Rd #1303, Bakersfield, CA 93312, United States",https://www.google.com/maps/place/Arcadia+Ob%2Fgyn+Medical+Group/data=!4m7!3m6!1s0x80c2dbbf645a3fbf:0xe3bdbfcb9e1df63c!8m2!3d34.1349142!4d-118.0431072!16s%2Fg%2F1txnpr2q!19sChIJvz9aZL_bwoARPPYdnsu_veM?authuser=0&hl=en&rclk=1,"
+1 661-829-0026",https://ca-obgyn.com/
UCLA Health Marina del Rey OBGYN,"5.0
(1)","
301 W Huntington Dr, Arcadia, CA 91007, United States",https://www.google.com/maps/place/UCLA+Health+Marina+del+Rey+OBGYN/data=!4m7!3m6!1s0x80c2bbda49c9713b:0x3b9c180622a0dace!8m2!3d33.9843406!4d-118.4368434!16s%2Fg%2F11tt6bjm6t!19sChIJO3HJSdq7woARztqgIgYYnDs?authuser=0&hl=en&rclk=1,"
+1 626-445-3333",https://www.uclahealth.org/locations/marina-del-rey-obgyn?utm_source=google&utm_medium=Yext
Gill Obstetrics & Gynecology: Yang Peter K MD,"5.0
(1)","
13160 Mindanao Way Suite 317, Marina Del Rey, CA 90292, United States",https://www.google.com/maps/place/Gill+Obstetrics+%26+Gynecology:+Yang+Peter+K+MD/data=!4m7!3m6!1s0x80900d13534b0283:0x19cfbc8d5cc8fe0f!8m2!3d37.9779687!4d-121.2916855!16s%2Fg%2F1thk8_54!19sChIJgwJLUxMNkIARD_7IXI28zxk?authuser=0&hl=en&rclk=1,"
+1 310-301-0040",
The Office of David Finke MD at Women's Care of Beverly Hills Medical Group,"5.0
(3)","
2800 N California St #10, Stockton, CA 95204, United States",https://www.google.com/maps/place/The+Office+of+David+Finke+MD+at+Women%27s+Care+of+Beverly+Hills+Medical+Group/data=!4m7!3m6!1s0x80c2b951382d69eb:0x65d917f64025717c!8m2!3d34.0667092!4d-118.3863812!16s%2Fg%2F1vyxjp8w!19sChIJ62ktOFG5woARfHElQPYX2WU?authuser=0&hl=en&rclk=1,"
+1 209-466-8546",https://www.gillobgyn.com/
West Coast OB/GYN Inc,"4.9
(165)","
8920 Wilshire Blvd UNIT 511, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/West+Coast+OB%2FGYN+Inc/data=!4m7!3m6!1s0x80d9555ba8ee5c45:0x5fb3ea79adb58040!8m2!3d32.791377!4d-117.1582475!16s%2Fg%2F11b822jvmt!19sChIJRVzuqFtV2YARQIC1rXnqs18?authuser=0&hl=en&rclk=1,"
+1 310-657-1600",https://www.drfinke.com/
Gill Obstetrics & Gynecology Medical Group Inc.,"4.9
(165)","
8920 Wilshire Blvd UNIT 511, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/Gill+Obstetrics+%26+Gynecology+Medical+Group+Inc./data=!4m7!3m6!1s0x80900d13534af0f9:0x64e6723e8c198b27!8m2!3d37.969597!4d-121.289969!16s%2Fg%2F11c57q5wgy!19sChIJ-fBKUxMNkIARJ4sZjD5y5mQ?authuser=0&hl=en&rclk=1,"
+1 310-657-1600",https://www.drfinke.com/
"Roydon Steinke, MD","1.6
(42)","
1617 N California St #2a, Stockton, CA 95204, United States","https://www.google.com/maps/place/Roydon+Steinke,+MD/data=!4m7!3m6!1s0x80945d56d558e5bf:0x1d3b34489bd2a7aa!8m2!3d36.8358327!4d-119.7640946!16s%2Fg%2F1v3gs4cy!19sChIJv-VY1VZdlIARqqfSm0g0Ox0?authuser=0&hl=en&rclk=1","
+1 209-466-8546",https://www.gillobgyn.com/
"Obstetrics and Gynecology of San Jose, part of Pediatrix Medical Group","4.7
(38)","
1379 E Herndon Ave #105, Fresno, CA 93720, United States","https://www.google.com/maps/place/Obstetrics+and+Gynecology+of+San+Jose,+part+of+Pediatrix+Medical+Group/data=!4m7!3m6!1s0x808e35abb65c01ef:0xc7527eb37976bde4!8m2!3d37.229563!4d-121.971238!16s%2Fg%2F11rc5_82y5!19sChIJ7wFctqs1joAR5L12ebN-Usc?authuser=0&hl=en&rclk=1","
+1 559-450-6388",https://www.samc.com/provider/roydon-g-steinke-md-obstetrics-gynecology
Orange Coast Women's Group - Laguna Hills,"4.7
(38)","
1379 E Herndon Ave #105, Fresno, CA 93720, United States",https://www.google.com/maps/place/Orange+Coast+Women%27s+Group+-+Laguna+Hills/data=!4m7!3m6!1s0x80dcf376e5dad045:0x8f5f317dda862766!8m2!3d33.6098988!4d-117.7090802!16s%2Fg%2F1vg4k2p5!19sChIJRdDa5Xbz3IARZieG2n0xX48?authuser=0&hl=en&rclk=1,"
+1 559-450-6388",https://www.samc.com/provider/roydon-g-steinke-md-obstetrics-gynecology
Ventura County Obstetrics and Gynecologic Medical Group Inc,"4.7
(366)","
24111 Health Center Dr Ste 200, Laguna Hills, CA 92653, United States",https://www.google.com/maps/place/Ventura+County+Obstetrics+and+Gynecologic+Medical+Group+Inc/data=!4m7!3m6!1s0x80e9ad3efbbb5973:0xda05a3f326924f7f!8m2!3d34.2753545!4d-119.2588063!16s%2Fg%2F1tddb4rj!19sChIJc1m7-z6t6YARf0-SJvOjBdo?authuser=0&hl=en&rclk=1,"
+1 949-829-5500",https://ocwmg.com/?utm_medium=local&utm_campaign=Yext&utm_source=google
Valley Womens Care APC,"4.7
(366)","
24111 Health Center Dr Ste 200, Laguna Hills, CA 92653, United States",https://www.google.com/maps/place/Valley+Womens+Care+APC/data=!4m7!3m6!1s0x872b07f4d955939d:0x9157189bafe345c!8m2!3d33.816948!4d-118.0082245!16s%2Fg%2F1261qtz4q!19sChIJnZNV2fQHK4cRXDT-uolxFQk?authuser=0&hl=en&rclk=1,"
+1 949-829-5500",https://ocwmg.com/?utm_medium=local&utm_campaign=Yext&utm_source=google
West Coast OB/GYN Inc,"4.7
(366)","
24111 Health Center Dr Ste 200, Laguna Hills, CA 92653, United States",https://www.google.com/maps/place/West+Coast+OB%2FGYN+Inc/data=!4m7!3m6!1s0x80d9555ba8ef40f1:0x28ff1b3df4b058ed!8m2!3d32.7840009!4d-117.0068915!16s%2Fg%2F11bt_j1nnq!19sChIJ8UDvqFtV2YAR7Viw9D0b_yg?authuser=0&hl=en&rclk=1,"
+1 949-829-5500",https://ocwmg.com/?utm_medium=local&utm_campaign=Yext&utm_source=google
Central Valley Women's Health: Bosch Kelleen DO,"2.8
(57)","
8881 Fletcher Pkwy UNIT 105, La Mesa, CA 91942, United States",https://www.google.com/maps/place/Central+Valley+Women%27s+Health:+Bosch+Kelleen+DO/data=!4m7!3m6!1s0x80945d34fe5433cd:0x21de15542be06055!8m2!3d36.843154!4d-119.8092947!16s%2Fg%2F1tdjx7w2!19sChIJzTNU_jRdlIARVWDgK1QV3iE?authuser=0&hl=en&rclk=1,"
+1 619-403-5700",http://www.wcobgyn.com/
Pacific Women's OB/GYN Medical Group,"3.7
(47)","
7355 N Palm Ave Suite 105, Fresno, CA 93711, United States",https://www.google.com/maps/place/Pacific+Women%27s+OB%2FGYN+Medical+Group/data=!4m7!3m6!1s0x808587308493e089:0x988f768e7681f26f!8m2!3d37.7872581!4d-122.4230053!16s%2Fg%2F1tkbyfx4!19sChIJieCThDCHhYARb_KBdo52j5g?authuser=0&hl=en&rclk=1,"
+1 559-981-2600",http://www.cvwha.com/
"Peter Nassar, MD","3.7
(47)","
7355 N Palm Ave Suite 105, Fresno, CA 93711, United States","https://www.google.com/maps/place/Peter+Nassar,+MD/data=!4m7!3m6!1s0x80945ddd108699df:0x1677e1d8cae6a4a6!8m2!3d36.824933!4d-119.7838729!16s%2Fg%2F11fnymp9b3!19sChIJ35mGEN1dlIARpqTmytjhdxY?authuser=0&hl=en&rclk=1","
+1 559-981-2600",http://www.cvwha.com/
Kopacz Sharon MD,"5.0
(13)","
6121 N Thesta St #303, Fresno, CA 93710, United States",https://www.google.com/maps/place/Kopacz+Sharon+MD/data=!4m7!3m6!1s0x80945cd82bab029b:0xf25cbde2543664ee!8m2!3d36.841842!4d-119.6601757!16s%2Fg%2F1vnrl7z5!19sChIJmwKrK9hclIAR7mQ2VOK9XPI?authuser=0&hl=en&rclk=1,"
+1 559-450-2300",https://www.samc.com/provider/peter-t-nassar-md-obstetrics-gynecology
Allied Women's Obstetrics,"4.3
(53)","
726 Medical Center Dr E #221, Clovis, CA 93611, United States",https://www.google.com/maps/place/Allied+Women%27s+Obstetrics/data=!4m7!3m6!1s0x80c2c48270c53953:0x727d0273652ba084!8m2!3d34.1319431!4d-118.1510804!16s%2Fg%2F1vxdyjyv!19sChIJUznFcILEwoARhKArZXMCfXI?authuser=0&hl=en&rclk=1,"
+1 559-322-2900",http://www.fwmg.org/physicians.asp
W L Brown Medical Corporation: Brown Jr W L MD,"4.3
(53)","
726 Medical Center Dr E #221, Clovis, CA 93611, United States",https://www.google.com/maps/place/W+L+Brown+Medical+Corporation:+Brown+Jr+W+L+MD/data=!4m7!3m6!1s0x80945d3455555555:0xd4b818fc3d6f5844!8m2!3d36.8270219!4d-119.7820952!16s%2Fg%2F11h24n0trp!19sChIJVVVVVTRdlIARRFhvPfwYuNQ?authuser=0&hl=en&rclk=1,"
+1 559-322-2900",http://www.fwmg.org/physicians.asp
OBGYN: Adventist Health Sonora,"4.3
(53)","
726 Medical Center Dr E #221, Clovis, CA 93611, United States",https://www.google.com/maps/place/OBGYN:+Adventist+Health+Sonora/data=!4m7!3m6!1s0x8090c5c0b669adc5:0xb872f54844ff1d8e!8m2!3d37.9772429!4d-120.3707762!16s%2Fg%2F1vp6_f2g!19sChIJxa1ptsDFkIARjh3_REj1crg?authuser=0&hl=en&rclk=1,"
+1 559-322-2900",http://www.fwmg.org/physicians.asp
Central Valley Women's Health Associates: Palm office,"4.3
(53)","
726 Medical Center Dr E #221, Clovis, CA 93611, United States",https://www.google.com/maps/place/Central+Valley+Women%27s+Health+Associates:+Palm+office/data=!4m7!3m6!1s0x809468137f9ef45f:0x4e4411532231cdf2!8m2!3d36.8432667!4d-119.8092588!16s%2Fg%2F11hbpsl9vp!19sChIJX_SefxNolIAR8s0xIlMRRE4?authuser=0&hl=en&rclk=1,"
+1 559-322-2900",http://www.fwmg.org/physicians.asp
"Vasanth Vishwanath, MD, FACOG","2.7
(27)","
7355 N Palm Ave Suite 105, Fresno, CA 93711, United States","https://www.google.com/maps/place/Vasanth+Vishwanath,+MD,+FACOG/data=!4m7!3m6!1s0x80945d28fba934c7:0x9742a068cf8543a4!8m2!3d36.838602!4d-119.7464526!16s%2Fg%2F1tfxy8cf!19sChIJxzSp-yhdlIARpEOFz2igQpc?authuser=0&hl=en&rclk=1","
+1 559-256-2636",https://cvwha.com/
Lopez Lorenzo MD,"2.7
(27)","
7355 N Palm Ave Suite 105, Fresno, CA 93711, United States",https://www.google.com/maps/place/Lopez+Lorenzo+MD/data=!4m7!3m6!1s0x80945b1ac4329a5f:0x86788b53c7ce414f!8m2!3d36.8410625!4d-119.659949!16s%2Fg%2F1tfqg123!19sChIJX5oyxBpblIART0HOx1OLeIY?authuser=0&hl=en&rclk=1,"
+1 559-256-2636",https://cvwha.com/
Newport Center Women's Health,"2.7
(27)","
7355 N Palm Ave Suite 105, Fresno, CA 93711, United States",https://www.google.com/maps/place/Newport+Center+Women%27s+Health/data=!4m7!3m6!1s0x80dce089a88e9853:0x5248da93ede59c7c!8m2!3d33.6106618!4d-117.8752415!16s%2Fg%2F1tfxg_86!19sChIJU5iOqIng3IARfJzl7ZPaSFI?authuser=0&hl=en&rclk=1,"
+1 559-256-2636",https://cvwha.com/
UCLA Health Santa Monica OBGYN,"4.3
(72)","
180 Newport Center Dr #265, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/UCLA+Health+Santa+Monica+OBGYN/data=!4m7!3m6!1s0x80c2bb355b94d729:0xb0e06b8993a6477b!8m2!3d34.0291871!4d-118.4799445!16s%2Fg%2F11ggpjrlbd!19sChIJKdeUWzW7woARe0emk4lr4LA?authuser=0&hl=en&rclk=1,"
+1 949-706-0181",https://www.newportcenterwomenshealth.com/
UCLA Health Pasadena OBGYN,"4.3
(72)","
180 Newport Center Dr #265, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/UCLA+Health+Pasadena+OBGYN/data=!4m7!3m6!1s0x80c2c30a6e9853e1:0x23e78a2450839822!8m2!3d34.1339014!4d-118.1507386!16s%2Fg%2F11jgp7fp_7!19sChIJ4VOYbgrDwoARIpiDUCSK5yM?authuser=0&hl=en&rclk=1,"
+1 949-706-0181",https://www.uclahealth.org/locations/pasadena-obgyn?utm_source=google&utm_medium=Yext
Pacific Obstetrics & Gynecology,"5.0
(3)","
10 Congress St # 505, Pasadena, CA 91105, United States",https://www.google.com/maps/place/Pacific+Obstetrics+%26+Gynecology/data=!4m7!3m6!1s0x80dd200a738f3abf:0x154fe95b124342fc!8m2!3d33.6289677!4d-117.9252906!16s%2Fg%2F11qgb6_y2c!19sChIJvzqPcwog3YAR_EJDElvpTxU?authuser=0&hl=en&rclk=1,"
+1 626-792-0110",https://www.uclahealth.org/locations/pasadena-obgyn?utm_source=google&utm_medium=Yext
Women to Women ObGyn of Los Angeles,"3.7
(9)","
496 Old Newport Blvd STE 4, Newport Beach, CA 92663, United States",https://www.google.com/maps/place/Women+to+Women+ObGyn+of+Los+Angeles/data=!4m7!3m6!1s0x80c2b9c458902255:0xd43121f05a38b9ac!8m2!3d34.0604185!4d-118.367795!16s%2Fg%2F11qpz5yfc9!19sChIJVSKQWMS5woARrLk4WvAhMdQ?authuser=0&hl=en&rclk=1,"
+1 949-548-6800",https://www.pacific-obgyn.com/
Warner Women's Healthcare,"5.0
(1)","
6310 San Vicente Blvd #330, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Warner+Women%27s+Healthcare/data=!4m7!3m6!1s0x80945d4a4fa656c3:0xf231f834c1967376!8m2!3d36.8369636!4d-119.7680053!16s%2Fg%2F11cs9wz44k!19sChIJw1amT0pdlIARdnOWwTT4MfI?authuser=0&hl=en&rclk=1,"
+1 323-452-9655",https://www.obgynla.com/
