Title,Rating,Address,Directions,Contact,Web Link
LA Courier Services Company - LA County Courier Service,"5.0
(7)",,https://www.google.com/maps/place/LA+Courier+Services+Company+-+LA+County+Courier+Service/data=!4m7!3m6!1s0x80c2d9df58dbaccf:0xe0c933c769313c5e!8m2!3d33.786671!4d-118.2990476!16s%2Fg%2F11r0r02n96!19sChIJz6zbWN_ZwoARXjwxacczyeA?authuser=0&hl=en&rclk=1,"
+1 626-531-7292",https://lacourierservicescompany.com/
Clutch Courier LLC,"5.0
(6)",,https://www.google.com/maps/place/Clutch+Courier+LLC/data=!4m4!3m3!1s0x808e40258c646791:0x7d5e86ce5711c331!16s%2Fg%2F11c6q371_0!19sChIJkWdkjCVAjoARMcMRV86GXn0?authuser=0&hl=en&rclk=1,"
+1 831-466-0560",http://www.clutchcourier.com/
Discount Courier Service,"5.0
(7)","
25971 Pala STE 100, Mission Viejo, CA 92691, United States",https://www.google.com/maps/place/Discount+Courier+Service/data=!4m7!3m6!1s0x80dcd779626f857d:0x6ff7d9cffe9189da!8m2!3d33.6198074!4d-117.6778416!16s%2Fg%2F1tcwx0bp!19sChIJfYVvYnnX3IAR2omR_s_Z928?authuser=0&hl=en&rclk=1,"
+1 888-327-0929",https://www.dcsdelivery.com/
Rapid Courier Services,"4.0
(25)","
25971 Pala STE 100, Mission Viejo, CA 92691, United States",https://www.google.com/maps/place/Rapid+Courier+Services/data=!4m7!3m6!1s0x80d945bbfa5e1a81:0xa3181b26fabb77ed!8m2!3d37.2691675!4d-119.306607!16s%2Fg%2F11q2x8_4b7!19sChIJgRpe-rtF2YAR7Xe7-iYbGKM?authuser=0&hl=en&rclk=1,"
+1 888-327-0929",https://www.dcsdelivery.com/
Direct Courier,"5.0
(4)","
16617 Normandie Ave # F, Gardena, CA 90247, United States",https://www.google.com/maps/place/Direct+Courier/data=!4m7!3m6!1s0x80c2b57d535b2a7b:0xa1a832375c90fe4!8m2!3d33.8792939!4d-118.3000228!16s%2Fg%2F1tg50plp!19sChIJeypbU321woAR5A_JdSODGgo?authuser=0&hl=en&rclk=1,"
+1 310-532-8545",
"Medical Couriers, Inc.","3.7
(3)","
16617 Normandie Ave # F, Gardena, CA 90247, United States","https://www.google.com/maps/place/Medical+Couriers,+Inc./data=!4m7!3m6!1s0x808f79c8022d7ef3:0x9778edb0c4e8a947!8m2!3d38.460285!4d-97.1906495!16s%2Fg%2F1td2mqnk!19sChIJ834tAsh5j4ARR6noxLDteJc?authuser=0&hl=en&rclk=1","
+1 310-532-8545",https://medicalcouriers.com/
Best Delivery LLC,"5.0
(4)","
9955 6th St B, Rancho Cucamonga, CA 91730, United States",https://www.google.com/maps/place/Best+Delivery+LLC/data=!4m7!3m6!1s0x80c3358ea9abf071:0x150a03ba43530206!8m2!3d34.0837321!4d-117.5880024!16s%2Fg%2F1tltmn6z!19sChIJcfCrqY41w4ARBgJTQ7oDChU?authuser=0&hl=en&rclk=1,"
+1 888-981-4000",http://www.bestdelivery.com/
California Delivery Service,"4.3
(33)","
9955 6th St B, Rancho Cucamonga, CA 91730, United States",https://www.google.com/maps/place/California+Delivery+Service/data=!4m7!3m6!1s0x80c34c1fbf7cacd1:0xedc3b84ab481968a!8m2!3d34.141959!4d-117.4350322!16s%2Fg%2F1vc_qmyy!19sChIJ0ax8vx9Mw4ARipaBtEq4w-0?authuser=0&hl=en&rclk=1,"
+1 888-981-4000",http://www.bestdelivery.com/
San Jose Same Day Courier and Delivery Service Co.,"3.5
(29)","
6161 Sierra Ave., Fontana, CA 92336, United States",https://www.google.com/maps/place/San+Jose+Same+Day+Courier+and+Delivery+Service+Co./data=!4m7!3m6!1s0x808fcd60e9ca844b:0x5c48f3a77e16aeec!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g6bjy05c!19sChIJS4TK6WDNj4AR7K4WfqfzSFw?authuser=0&hl=en&rclk=1,"
+1 909-355-7991",https://cdstrucks.com/
"Apollo Couriers, Inc.","3.5
(2)","
1039 W Hillcrest Blvd, Inglewood, CA 90301, United States","https://www.google.com/maps/place/Apollo+Couriers,+Inc./data=!4m7!3m6!1s0x80c2b7212fa39bdd:0xc6a4a1e78f16a211!8m2!3d33.956611!4d-118.3746928!16s%2Fg%2F1v8gc93s!19sChIJ3ZujLyG3woAREaIWj-ehpMY?authuser=0&hl=en&rclk=1","
+1 310-337-0377",http://www.apollocouriers.com/
Angels Courier,"4.3
(27)","
1039 W Hillcrest Blvd, Inglewood, CA 90301, United States",https://www.google.com/maps/place/Angels+Courier/data=!4m7!3m6!1s0x204d3f40a8a8b65d:0x2a16fa31ddbbb145!8m2!3d37.750641!4d-121.418824!16s%2Fg%2F11y1xydqsw!19sChIJXbaoqEA_TSARRbG73TH6Fio?authuser=0&hl=en&rclk=1,"
+1 310-337-0377",http://www.apollocouriers.com/
Jet Delivery,"5.0
(2)","
410 E Grant Line Rd Building A, Tracy, CA 95376, United States",https://www.google.com/maps/place/Jet+Delivery/data=!4m7!3m6!1s0x80c2c62d7073709f:0x5a4bec429a1eb043!8m2!3d34.0346157!4d-118.2506818!16s%2Fg%2F1trcgpr7!19sChIJn3BzcC3GwoARQ7AemkLsS1o?authuser=0&hl=en&rclk=1,"
+1 510-732-1500",https://www.angelscourier.com/
LBC Express - Milpitas Branch,"5.0
(2)","
410 E Grant Line Rd Building A, Tracy, CA 95376, United States",https://www.google.com/maps/place/LBC+Express+-+Milpitas+Branch/data=!4m7!3m6!1s0x808fc93d50c10c2f:0xff025ab9025447f4!8m2!3d37.4164223!4d-121.876046!16s%2Fg%2F11h0hjnxm1!19sChIJLwzBUD3Jj4AR9EdUArlaAv8?authuser=0&hl=en&rclk=1,"
+1 510-732-1500",https://www.angelscourier.com/
All Access Medical Couriers,"4.7
(138)","
1549 Landess Ave, Milpitas, CA 95035, United States",https://www.google.com/maps/place/All+Access+Medical+Couriers/data=!4m7!3m6!1s0x80c2b4596383ffff:0xf3bed8735d5f0513!8m2!3d34.044215!4d-118.64414!16s%2Fg%2F11f5dr_8f2!19sChIJ__-DY1m0woAREwVfXXPYvvM?authuser=0&hl=en&rclk=1,"
+1 408-262-6387",https://www.lbcexpress.com/us
Dig Courier,"5.0
(2)",,https://www.google.com/maps/place/Dig+Courier/data=!4m7!3m6!1s0x80858738913b4c93:0x1be134d362f2b773!8m2!3d37.791288!4d-122.401926!16s%2Fg%2F1w2yv39y!19sChIJk0w7kTiHhYARc7fyYtM04Rs?authuser=0&hl=en&rclk=1,"
+1 805-387-8032",http://accesscouriers.com/
RIGHT NOW COURIERS,"5.0
(2)","
6734 W Pershing Ave, Visalia, CA 93291, United States",https://www.google.com/maps/place/RIGHT+NOW+COURIERS/data=!4m7!3m6!1s0x8095264a204856e3:0x49e8eb5f2dffc010!8m2!3d36.3395388!4d-119.3658933!16s%2Fg%2F11bws8glp2!19sChIJ41ZIIEomlYAREMD_LV_r6Ek?authuser=0&hl=en&rclk=1,"
+1 559-627-1109",http://www.thequickest.com/
TForce Logistics - Fresno,,"
6734 W Pershing Ave, Visalia, CA 93291, United States",https://www.google.com/maps/place/TForce+Logistics+-+Fresno/data=!4m7!3m6!1s0x8094f589a9a4c6a9:0x1d8a3da5ab25898d!8m2!3d36.6894384!4d-119.7273182!16s%2Fg%2F11g8yh36lj!19sChIJqcakqYn1lIARjYklq6U9ih0?authuser=0&hl=en&rclk=1,"
+1 559-627-1109",http://www.thequickest.com/
Rapid Delivery So Cal,"1.6
(70)","
3149 S Willow Ave Suite 101 Suite 104, Fresno, CA 93725, United States",https://www.google.com/maps/place/Rapid+Delivery+So+Cal/data=!4m7!3m6!1s0x811217483c7eec73:0xb4ab8af3528a8478!8m2!3d34.1178458!4d-117.6006433!16s%2Fg%2F11tjr0qfnw!19sChIJc-x-PEgXEoEReISKUvOKq7Q?authuser=0&hl=en&rclk=1,"
+1 855-396-2639",https://www.tforcelogistics.com/
Norco Delivery Services,,"
9375Palo, Alto st, Rancho Cucamonga, CA 91730, United States",https://www.google.com/maps/place/Norco+Delivery+Services/data=!4m7!3m6!1s0x80945c26f99b4ba5:0x5e1097e1d9b7c873!8m2!3d36.7770428!4d-119.7288903!16s%2Fg%2F1tkl3kkq!19sChIJpUub-SZclIARc8i32eGXEF4?authuser=0&hl=en&rclk=1,"
+1 909-846-9728",http://www.rapiddeliverysocal.com/
All Day Courier,"5.0
(1)","
4955 E Andersen Ave # 118, Fresno, CA 93727, United States",https://www.google.com/maps/place/All+Day+Courier/data=!4m7!3m6!1s0x80c2b7c49eba04b7:0x9cf29061ca5320d8!8m2!3d33.9533154!4d-118.3784409!16s%2Fg%2F11jgdj7s4c!19sChIJtwS6nsS3woAR2CBTymGQ8pw?authuser=0&hl=en&rclk=1,"
+1 800-225-9139",http://www.norcodelivery.com/
All Around SoCal Courier Inc,"5.0
(1)","
4955 E Andersen Ave # 118, Fresno, CA 93727, United States",https://www.google.com/maps/place/All+Around+SoCal+Courier+Inc/data=!4m7!3m6!1s0x80c2c61c0ecc405b:0x84730acc391cffc8!8m2!3d34.0369628!4d-118.2224359!16s%2Fg%2F1hm1_nj0j!19sChIJW0DMDhzGwoARyP8cOcwKc4Q?authuser=0&hl=en&rclk=1,"
+1 800-225-9139",http://www.norcodelivery.com/
Best Delivery Services,,"
2325 Jesse St, Los Angeles, CA 90023, United States",https://www.google.com/maps/place/Best+Delivery+Services/data=!4m7!3m6!1s0x80c2cf2da13c0e65:0xe8968aa6dc983ba9!8m2!3d34.0047862!4d-118.202791!16s%2Fg%2F1tks6l7b!19sChIJZQ48oS3PwoARqTuY3KaKlug?authuser=0&hl=en&rclk=1,"
+1 310-320-6668",
Delivery Surfers Inc,,"
2325 Jesse St, Los Angeles, CA 90023, United States",https://www.google.com/maps/place/Delivery+Surfers+Inc/data=!4m7!3m6!1s0x80c2b0d24e933a73:0xaa8f4b5719722e7a!8m2!3d33.9410192!4d-118.3697109!16s%2Fg%2F11f63xzx5v!19sChIJczqTTtKwwoARei5yGVdLj6o?authuser=0&hl=en&rclk=1,"
+1 310-320-6668",http://deliverysurfersinc.com/contacts
FasTrak Courier Inc,"4.1
(9)","
10420 S La Cienega Blvd, Inglewood, CA 90304, United States",https://www.google.com/maps/place/FasTrak+Courier+Inc/data=!4m7!3m6!1s0x23ad4839ca232269:0x3e2c76f2c6133f5b!8m2!3d37.2691675!4d-119.306607!16s%2Fg%2F11ks2y8xnj!19sChIJaSIjyjlIrSMRWz8TxvJ2LD4?authuser=0&hl=en&rclk=1,"
+1 310-294-9288",http://deliverysurfersinc.com/contacts
All day courier,"4.1
(9)","
10420 S La Cienega Blvd, Inglewood, CA 90304, United States",https://www.google.com/maps/place/All+day+courier/data=!4m7!3m6!1s0x80c2b7a475596b39:0x2f0d05b4161438fa!8m2!3d33.9460334!4d-118.3826503!16s%2Fg%2F11pz3ss4ky!19sChIJOWtZdaS3woAR-jgUFrQFDS8?authuser=0&hl=en&rclk=1,"
+1 310-294-9288",http://deliverysurfersinc.com/contacts
Med Express Courier,,"
5757 W Century Blvd Suite 535, Los Angeles, CA 90045, United States",https://www.google.com/maps/place/Med+Express+Courier/data=!4m7!3m6!1s0x80c2b5530085348d:0xcfd949ef1f38ed13!8m2!3d33.8942853!4d-118.360485!16s%2Fg%2F11h60lwkfm!19sChIJjTSFAFO1woARE-04H-9J2c8?authuser=0&hl=en&rclk=1,"
+1 330-625-5329",http://www.all-daycourier.com/
CCX Couriers,"2.1
(7)","
5757 W Century Blvd Suite 535, Los Angeles, CA 90045, United States",https://www.google.com/maps/place/CCX+Couriers/data=!4m7!3m6!1s0x8085611695c1b5db:0x7e864a4cfd305822!8m2!3d37.9373081!4d-122.0545105!16s%2Fg%2F1td3rqkm!19sChIJ27XBlRZhhYARIlgw_UxKhn4?authuser=0&hl=en&rclk=1,"
+1 330-625-5329",http://www.all-daycourier.com/
Courier Co,,"
3313 Vincent Rd #250, Pleasant Hill, CA 94523, United States",https://www.google.com/maps/place/Courier+Co/data=!4m7!3m6!1s0x80c2bcbb0b22b775:0x7f9d68c3f8408d66!8m2!3d34.0643687!4d-118.4702511!16s%2Fg%2F1tj21tfx!19sChIJdbciC7u8woARZo1A-MNonX8?authuser=0&hl=en&rclk=1,"
+1 925-228-4994",https://thecouriercompany.com/
Cencal Courier Services,,"
11730 W Sunset Blvd, Los Angeles, CA 90049, United States",https://www.google.com/maps/place/Cencal+Courier+Services/data=!4m7!3m6!1s0x8094f9f952be91c5:0x70ded30b02879e4f!8m2!3d36.6812235!4d-119.5563139!16s%2Fg%2F11fn2xxwy1!19sChIJxZG-Uvn5lIART56HAgvT3nA?authuser=0&hl=en&rclk=1,"
+1 310-571-1111",https://thecouriercompany.com/
EnviaMGS Fresno,,"
5816 E Shields Ave Unit 110, Fresno, CA 93727, United States",https://www.google.com/maps/place/EnviaMGS+Fresno/data=!4m7!3m6!1s0x809459523021bced:0x16e4904d6c7696f4!8m2!3d36.7789138!4d-119.69089!16s%2Fg%2F11m97jkdc9!19sChIJ7bwhMFJZlIAR9JZ2bE2Q5BY?authuser=0&hl=en&rclk=1,"
+1 559-307-3258",https://enviamgs.com/fresno
DHL Authorized Shipping Center. Clovis Pack & Ship,"2.9
(26)","
5816 E Shields Ave Unit 110, Fresno, CA 93727, United States",https://www.google.com/maps/place/DHL+Authorized+Shipping+Center.+Clovis+Pack+%26+Ship/data=!4m7!3m6!1s0x80945b89b235000f:0xb626592d7b243706!8m2!3d36.8096554!4d-119.6941523!16s%2Fg%2F1tp08b_9!19sChIJDwA1solblIARBjckey1ZJrY?authuser=0&hl=en&rclk=1,"
+1 559-307-3258",https://enviamgs.com/fresno
SHIPPING STORE MULTIPLE COURIER SAM'S MAIL CALL,"3.4
(31)","
1175 Shaw Ave #104, Clovis, CA 93612, United States",https://www.google.com/maps/place/SHIPPING+STORE+MULTIPLE+COURIER+SAM%27S+MAIL+CALL/data=!4m7!3m6!1s0x8094f85651189bc9:0x23617aa5569d1d89!8m2!3d36.7075743!4d-119.5595237!16s%2Fg%2F1td53p9p!19sChIJyZsYUVb4lIARiR2dVqV6YSM?authuser=0&hl=en&rclk=1,"
+1 559-297-9094",http://samsmailcall.com/
JPL Logistics - Transportation Transport Company - Los Angeles California,"4.2
(56)","
1520 Jensen Ave, Sanger, CA 93657, United States",https://www.google.com/maps/place/JPL+Logistics+-+Transportation+Transport+Company+-+Los+Angeles+California/data=!4m7!3m6!1s0x80c2c62dfd61499d:0xe3acec1f7eb6508!8m2!3d34.035895!4d-118.2468617!16s%2Fg%2F1tfk038k!19sChIJnUlh_S3GwoARCGXr98HOOg4?authuser=0&hl=en&rclk=1,"
+1 559-399-8627",http://samsmailcall.com/
Best Deal Flyer Delivery Services,"3.9
(10)","
818 Stanford Ave, Los Angeles, CA 90021, United States",https://www.google.com/maps/place/Best+Deal+Flyer+Delivery+Services/data=!4m7!3m6!1s0x80c2ba2232e03fcf:0x69ff48380a20b8e5!8m2!3d34.010707!4d-118.3991991!16s%2Fg%2F1tnblddb!19sChIJzz_gMiK6woAR5bggCjhI_2k?authuser=0&hl=en&rclk=1,"
+1 213-910-4152",http://www.jpllogistics.com/
Courier Solutions,"3.9
(10)","
818 Stanford Ave, Los Angeles, CA 90021, United States",https://www.google.com/maps/place/Courier+Solutions/data=!4m7!3m6!1s0x80c2b8e720651abb:0x9bb5a101241a3e5f!8m2!3d34.0617972!4d-118.3391775!16s%2Fg%2F1wf38wjy!19sChIJuxplIOe4woARXz4aJAGhtZs?authuser=0&hl=en&rclk=1,"
+1 213-910-4152",http://www.jpllogistics.com/
