Title,Rating,Address,Directions,Contact,Web Link
Acuity Eye Group - Murrieta,"4.8
(1,985)",,https://www.google.com/maps/place/Acuity+Eye+Group+-+Murrieta/data=!4m7!3m6!1s0x80dc8344b508b051:0x4edbc505e8a329c8!8m2!3d33.5704995!4d-117.2034664!16s%2Fg%2F11btyvg1rd!19sChIJUbAItUSD3IARyCmj6AXF204?authuser=0&hl=en&rclk=1,"
+1 951-677-0099",https://www.acuityeyegroup.com/locations/detail/39/retina-institute-murrieta
SoCal Eye - Los Alamitos,"4.8
(145)",,https://www.google.com/maps/place/SoCal+Eye+-+Los+Alamitos/data=!4m7!3m6!1s0x80dd2e5fef172d67:0x2e97805b83905fbe!8m2!3d33.8033937!4d-118.0658152!16s%2Fg%2F1tlkcpcg!19sChIJZy0X718u3YARvl-Qg1uAly4?authuser=0&hl=en&rclk=1,"
+1 562-598-7728",http://www.socaleye.com/
American Eye Associates - California Retina Associates,"4.8
(1,805)",,https://www.google.com/maps/place/American+Eye+Associates+-+California+Retina+Associates/data=!4m7!3m6!1s0x80d94e70eed33029:0xdad3c200c1241ea8!8m2!3d32.6231824!4d-117.0717953!16s%2Fg%2F1hhh4gsd7!19sChIJKTDT7nBO2YARqB4kwQDC09o?authuser=0&hl=en&rclk=1,"
+1 619-425-7755",https://www.americaneyeassociates.com/locations/chula-vista?utm_source=GMBlisting&utm_medium=organic
American Eye Associates - California Retina Associates,"4.8
(508)",,https://www.google.com/maps/place/American+Eye+Associates+-+California+Retina+Associates/data=!4m7!3m6!1s0x80d959c08a140a19:0x6d9744ee87c48a5f!8m2!3d32.794649!4d-116.9641629!16s%2Fg%2F11rwr11zv6!19sChIJGQoUisBZ2YARX4rEh-5El20?authuser=0&hl=en&rclk=1,"
+1 619-425-7755",https://www.americaneyeassociates.com/el-cajon-eye-doctors
Retina Macula Consultants of California,"4.7
(150)","
231 W Main St Second Floor, El Cajon, CA 92020, United States",https://www.google.com/maps/place/Retina+Macula+Consultants+of+California/data=!4m7!3m6!1s0x80c2c37da4477635:0x51692f80aa644753!8m2!3d34.1338189!4d-118.1507604!16s%2Fg%2F11bbwn4_9p!19sChIJNXZHpH3DwoARU0dkqoAvaVE?authuser=0&hl=en&rclk=1,"
+1 626-795-2020",https://www.retinaca.com/
California Eye Professionals,"4.9
(87)","
10 Congress St #502, Pasadena, CA 91105, United States",https://www.google.com/maps/place/California+Eye+Professionals/data=!4m7!3m6!1s0x80dc9d8a86d2f525:0x6a5bf1984e0522f3!8m2!3d33.6873576!4d-117.1737964!16s%2Fg%2F1tcw8gv8!19sChIJJfXShoqd3IAR8yIFTpjxW2o?authuser=0&hl=en&rclk=1,"
+1 951-301-8888",http://www.caleyepros.com/
Retina Institute of California,"4.6
(315)","
29826 Haun Rd STE 100, Sun City, CA 92586, United States",https://www.google.com/maps/place/Retina+Institute+of+California/data=!4m7!3m6!1s0x80c25acf660f4751:0x5ad5d5d4d440343f!8m2!3d34.6962152!4d-118.1433719!16s%2Fg%2F11b6srf9y7!19sChIJUUcPZs9awoARPzRA1NTV1Vo?authuser=0&hl=en&rclk=1,"
+1 951-301-8888",
Pacific Eye Institute - Rancho Cucamonga,"4.8
(280)","
44815 Fig Ave, Lancaster, CA 93534, United States",https://www.google.com/maps/place/Pacific+Eye+Institute+-+Rancho+Cucamonga/data=!4m7!3m6!1s0x80c335fa46231eb3:0xb06dd43a208c43d0!8m2!3d34.1048366!4d-117.5576293!16s%2Fg%2F1tf75svw!19sChIJsx4jRvo1w4AR0EOMIDrUbbA?authuser=0&hl=en&rclk=1,"
+1 661-949-5955",https://www.pacificeyemd.com/
"Philip Ngai MD, Thomas Vo MD, & Peter T Chen MD (ret.) - San Gabriel Valley Eye Group","4.8
(360)","
8112 Milliken Ave #203, Rancho Cucamonga, CA 91730, United States","https://www.google.com/maps/place/Philip+Ngai+MD,+Thomas+Vo+MD,+%26+Peter+T+Chen+MD+%28ret.%29+-+San+Gabriel+Valley+Eye+Group/data=!4m7!3m6!1s0x80c2d7cada3ed487:0x2691c748288a1be3!8m2!3d34.0702426!4d-117.9658122!16s%2Fg%2F1tftflc6!19sChIJh9Q-2srXwoAR4xuKKEjHkSY?authuser=0&hl=en&rclk=1","
+1 909-945-9400",http://www.sgveyegroup.com/
California Eye Professionals,"5.0
(307)","
3000 Big Dalton Ave, Baldwin Park, CA 91706, United States",https://www.google.com/maps/place/California+Eye+Professionals/data=!4m7!3m6!1s0x80db7e26a1f47be9:0x4213ca547105efd6!8m2!3d33.5208655!4d-117.1520015!16s%2Fg%2F1vyn44gl!19sChIJ6Xv0oSZ-24AR1u8FcVTKE0I?authuser=0&hl=en&rclk=1,"
+1 626-960-3741",http://www.caleyepros.com/
California Oculoplastics and Retina,"4.7
(438)","
41637 Margarita Rd #100, Temecula, CA 92591, United States",https://www.google.com/maps/place/California+Oculoplastics+and+Retina/data=!4m7!3m6!1s0x80c2c38358c43e93:0x84fde68457b94916!8m2!3d34.134987!4d-118.150714!16s%2Fg%2F11fpgkdm3j!19sChIJkz7EWIPDwoARFkm5V4Tm_YQ?authuser=0&hl=en&rclk=1,"
+1 951-296-9300",https://californiaor.com/
Los Angeles Vision Institute,"5.0
(30)","
625 S Fair Oaks Ave Suite 260, Pasadena, CA 91105, United States",https://www.google.com/maps/place/Los+Angeles+Vision+Institute/data=!4m7!3m6!1s0x80c2b94d5ebb08a3:0xdb46d252cf0a9392!8m2!3d34.0738146!4d-118.3808217!16s%2Fg%2F1tdz06mq!19sChIJowi7Xk25woARkpMKz1LSRts?authuser=0&hl=en&rclk=1,"
+1 626-653-9395",https://www.losangelesvisioninstitute.com/locations/los-angeles-office/
Pacific Eye Institute (High Desert Eye Center),"4.7
(131)","
8635 W 3rd St Suite 360W, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Pacific+Eye+Institute+%28High+Desert+Eye+Center%29/data=!4m7!3m6!1s0x80c364788a482bed:0x23ac09038a6a0862!8m2!3d34.5449254!4d-117.2682775!16s%2Fg%2F1260p3fvf!19sChIJ7StIinhkw4ARYghqigMJrCM?authuser=0&hl=en&rclk=1,"
+1 310-657-2777",https://www.pacificeyemd.com/?y_source=1_NDE0NTc3NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Sierra Eye Medical Group,"4.9
(30)","
16030 Kamana Rd, Apple Valley, CA 92307, United States",https://www.google.com/maps/place/Sierra+Eye+Medical+Group/data=!4m7!3m6!1s0x809525ff82ccb27f:0x8d88810b7a37ea3c!8m2!3d36.330189!4d-119.322154!16s%2Fg%2F1thnp06v!19sChIJf7LMgv8llYARPOo3eguBiI0?authuser=0&hl=en&rclk=1,"
+1 760-946-0618",http://www.sierraeye.com/
Orange County Ophthalmology Medical Group,"4.8
(382)","
2830 W Main St, Visalia, CA 93291, United States",https://www.google.com/maps/place/Orange+County+Ophthalmology+Medical+Group/data=!4m7!3m6!1s0x80dcd81b5c4e058b:0xeb5d094883be1b3f!8m2!3d33.7752647!4d-117.9124145!16s%2Fg%2F1tdx8_pf!19sChIJiwVOXBvY3IARPxu-g0gJXes?authuser=0&hl=en&rclk=1,"
+1 559-636-1000",
InSight Vision Center,"4.6
(184)","
12665 Garden Grove Blvd #401, Garden Grove, CA 92843, United States",https://www.google.com/maps/place/InSight+Vision+Center/data=!4m7!3m6!1s0x80945d35942ecb37:0x61e5c37e0b74e775!8m2!3d36.8380085!4d-119.7646402!16s%2Fg%2F1tjtjj4b!19sChIJN8sulDVdlIARded0C37D5WE?authuser=0&hl=en&rclk=1,"
+1 714-534-8373",https://www.insightvisioncenter.com/california-eye-institute-fresno/
Soledad Eye Surgeons Medical Group,"4.9
(323)","
1360 E Herndon Ave Ste 103, Fresno, CA 93720, United States",https://www.google.com/maps/place/Soledad+Eye+Surgeons+Medical+Group/data=!4m7!3m6!1s0x80c2cf3913d1773d:0x9f7255f63b41b047!8m2!3d34.0404709!4d-118.1674373!16s%2Fg%2F11h4zrcl_9!19sChIJPXfREznPwoARR7BBO_ZVcp8?authuser=0&hl=en&rclk=1,"
+1 559-449-5050",
The Vanguard Eye Institute,"4.6
(392)","
4560 E Cesar E Chavez Ave, Los Angeles, CA 90022, United States",https://www.google.com/maps/place/The+Vanguard+Eye+Institute/data=!4m7!3m6!1s0x80c2bb36028abed3:0xfb5c076072e3fac6!8m2!3d34.028932!4d-118.480051!16s%2Fg%2F11btrrfs3v!19sChIJ076KAja7woARxvrjcmAHXPs?authuser=0&hl=en&rclk=1,"
+1 323-980-9900",https://www.sesmedicalgroup.com/
Pacific Eye Institute - Riverside Office,"5.0
(115)","
2001 Santa Monica Blvd suite 985 w, Santa Monica, CA 90404, United States",https://www.google.com/maps/place/Pacific+Eye+Institute+-+Riverside+Office/data=!4m7!3m6!1s0x80dcb1cd4ebb75a1:0x497a08919c01993a!8m2!3d33.9583023!4d-117.3961624!16s%2Fg%2F11tngd_v23!19sChIJoXW7Ts2x3IAROpkBnJEIekk?authuser=0&hl=en&rclk=1,"
+1 310-828-5888",https://www.thevanguardeye.com/
Beverly Hills Institute of Ophthalmology,"4.8
(34)","
6216 Brockton Ave STE 214, Riverside, CA 92506, United States",https://www.google.com/maps/place/Beverly+Hills+Institute+of+Ophthalmology/data=!4m7!3m6!1s0x80c2bbf7fc46106f:0x2725eaf7bf0c452e!8m2!3d34.0683324!4d-118.4051023!16s%2Fg%2F11b5z3rtzp!19sChIJbxBG_Pe7woARLkUMv_fqJSc?authuser=0&hl=en&rclk=1,"
+1 951-686-1190",https://www.pacificeyemd.com/
South Bay Eye Institute,"4.6
(20)","
416 N Bedford Dr # 300, Beverly Hills, CA 90210, United States",https://www.google.com/maps/place/South+Bay+Eye+Institute/data=!4m7!3m6!1s0x80c2b571fa4732f9:0xaee06a66f3c32a0e!8m2!3d33.8534426!4d-118.3799324!16s%2Fg%2F11mtjfmsmr!19sChIJ-TJH-nG1woARDirD82Zq4K4?authuser=0&hl=en&rclk=1,"
+1 310-273-2333",https://www.90210eyes.com/
Loma Linda University Eye Institute,"4.6
(214)","
520 N Prospect Ave UNIT 206, Redondo Beach, CA 90277, United States",https://www.google.com/maps/place/Loma+Linda+University+Eye+Institute/data=!4m7!3m6!1s0x80dcab862f872d17:0xae4aa5d276c38057!8m2!3d34.0472169!4d-117.2620251!16s%2Fg%2F12m9hwwq9!19sChIJFy2HL4ar3IARV4DDdtKlSq4?authuser=0&hl=en&rclk=1,"
+1 310-376-8850",https://www.southbayeyeinstitute.com/
California LASIK & Eye,"4.0
(76)","
11370 Anderson St #1800, Loma Linda, CA 92354, United States",https://www.google.com/maps/place/California+LASIK+%26+Eye/data=!4m7!3m6!1s0x809ad7885f92ff3b:0x385ee31150563a15!8m2!3d38.5989169!4d-121.4498138!16s%2Fg%2F11p12xmgrv!19sChIJO_-SX4jXmoARFTpWUBHjXjg?authuser=0&hl=en&rclk=1,"
+1 909-558-2154",https://www.sacramento-lasik.com/contact-us/
"Northridge Ophthalmology Richard H YOOK, MD and James C. TAN, MD, PhD","4.9
(138)","
1111 Exposition Blvd Building 200 Suite 2000, Sacramento, CA 95815, United States","https://www.google.com/maps/place/Northridge+Ophthalmology+Richard+H+YOOK,+MD+and+James+C.+TAN,+MD,+PhD/data=!4m7!3m6!1s0x80c29bacf7eaa2bb:0x57118f3ab89e12d0!8m2!3d34.2291616!4d-118.5284722!16s%2Fg%2F1tk235t9!19sChIJu6Lq96ybwoAR0BKeuDqPEVc?authuser=0&hl=en&rclk=1","
+1 916-823-9758",https://www.sacramento-lasik.com/?utm_source=OffSite&utm_medium=GMBandOtherOffSiteDirectories
California Retina Consultants,"4.9
(101)","
18137 Parthenia St, Northridge, CA 91325, United States",https://www.google.com/maps/place/California+Retina+Consultants/data=!4m7!3m6!1s0x80e9148470c120a5:0xf0d263894e5862c6!8m2!3d34.4321741!4d-119.7021622!16s%2Fg%2F1thx4c3g!19sChIJpSDBcIQU6YARxmJYTolj0vA?authuser=0&hl=en&rclk=1,"
+1 818-993-5410",http://yookmd.com/
Keck Medicine of USC - USC Roski Eye Institute - (HC4),"4.9
(101)","
18137 Parthenia St, Northridge, CA 91325, United States",https://www.google.com/maps/place/Keck+Medicine+of+USC+-+USC+Roski+Eye+Institute+-+%28HC4%29/data=!4m7!3m6!1s0x80c2c67422c5c7df:0x1cd98f21e386c4ca!8m2!3d34.0616966!4d-118.2024153!16s%2Fg%2F1tmqm1c3!19sChIJ38fFInTGwoARysSG4yGP2Rw?authuser=0&hl=en&rclk=1,"
+1 818-993-5410",http://yookmd.com/
California Eye Center Optometry - Van Nuys,"4.1
(47)","
1450 San Pablo St HC4, #4400, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/California+Eye+Center+Optometry+-+Van+Nuys/data=!4m7!3m6!1s0x80c2973d53ebd46f:0xb6b38dd7ef0a4a32!8m2!3d34.200389!4d-118.4516524!16s%2Fg%2F11b5yry307!19sChIJb9TrUz2XwoARMkoK79eNs7Y?authuser=0&hl=en&rclk=1,"
+1 323-442-6335",https://www.keckmedicine.org/locations/1450-san-pablo-st-los-angeles/
Dr. Mehdi Ghajar,"4.1
(47)","
1450 San Pablo St HC4, #4400, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/Dr.+Mehdi+Ghajar/data=!4m7!3m6!1s0x80945d35942ecb37:0x73021e10968e570!8m2!3d36.8379283!4d-119.7645902!16s%2Fg%2F1vqmjm3g!19sChIJN8sulDVdlIARcOVoCeEhMAc?authuser=0&hl=en&rclk=1,"
+1 323-442-6335",https://www.keckmedicine.org/locations/1450-san-pablo-st-los-angeles/
East Valley Eye Center,"4.1
(47)","
1450 San Pablo St HC4, #4400, Los Angeles, CA 90033, United States",https://www.google.com/maps/place/East+Valley+Eye+Center/data=!4m7!3m6!1s0x80c2bfc4bd59db0b:0xf88407d5352ae62!8m2!3d34.1581604!4d-118.3295466!16s%2Fg%2F1tdn4c35!19sChIJC9tZvcS_woARYq5SU31AiA8?authuser=0&hl=en&rclk=1,"
+1 323-442-6335",https://www.keckmedicine.org/locations/1450-san-pablo-st-los-angeles/
"Sand Pacific Eye Group - LASIK, Cornea and Cataract Surgery","4.3
(36)","
2601 W Alameda Ave UNIT 204, Burbank, CA 91505, United States","https://www.google.com/maps/place/Sand+Pacific+Eye+Group+-+LASIK,+Cornea+and+Cataract+Surgery/data=!4m7!3m6!1s0x80c2bbdcae992df7:0x2c93f1b63eef074e!8m2!3d34.0473787!4d-118.4344278!16s%2Fg%2F11h_7vw4xh!19sChIJ9y2Zrty7woARTgfvPrbxkyw?authuser=0&hl=en&rclk=1","
+1 818-846-9999",https://eastvalleyeyecenter.com/
American Eye Institute,"5.0
(96)","
1964 Westwood Blvd # 125, Los Angeles, CA 90025, United States",https://www.google.com/maps/place/American+Eye+Institute/data=!4m7!3m6!1s0x80c2b94d5ebb08a3:0xbbc8a994aa3954e2!8m2!3d34.0740391!4d-118.3807373!16s%2Fg%2F1tdrfmm7!19sChIJowi7Xk25woAR4lQ5qpSpyLs?authuser=0&hl=en&rclk=1,"
+1 310-750-3820",https://sandpacificeye.com/
Keck Medicine of USC - USC Roski Eye Institute - Pasadena,"4.3
(52)","
8635 W 3rd St #390w, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Keck+Medicine+of+USC+-+USC+Roski+Eye+Institute+-+Pasadena/data=!4m7!3m6!1s0x80c2c5df23c03621:0x4a029a9ace0dd330!8m2!3d34.1347829!4d-118.1507!16s%2Fg%2F1tnbldjm!19sChIJITbAI9_FwoARMNMNzpqaAko?authuser=0&hl=en&rclk=1,"
+1 323-442-6335",https://www.keckmedicine.org/locations/625-s-fair-oaks-ave-pasadena/
South Bay Family Eye,"4.6
(15)","
625 S Fair Oaks Ave South Lobby - Suite 400, Pasadena, CA 91105, United States",https://www.google.com/maps/place/South+Bay+Family+Eye/data=!4m7!3m6!1s0x80dd339c085c5ccd:0xb31f98d581c4f0f4!8m2!3d33.8369417!4d-118.1854466!16s%2Fg%2F1tvm320h!19sChIJzVxcCJwz3YAR9PDEgdWYH7M?authuser=0&hl=en&rclk=1,"
+1 323-442-6335",https://www.keckmedicine.org/locations/625-s-fair-oaks-ave-pasadena/
California Retina Consultants,"4.9
(149)","
4401 Atlantic Ave #410, Long Beach, CA 90807, United States",https://www.google.com/maps/place/California+Retina+Consultants/data=!4m7!3m6!1s0x80ecc511cce2814b:0x6b0351aafb3c3359!8m2!3d35.6145972!4d-120.6918706!16s%2Fg%2F11b5ywq509!19sChIJS4HizBHF7IARWTM8-6pRA2s?authuser=0&hl=en&rclk=1,"
+1 562-426-3925",https://www.southbayfamilyeye.com/
California Eye Surgeons,"4.9
(149)","
4401 Atlantic Ave #410, Long Beach, CA 90807, United States",https://www.google.com/maps/place/California+Eye+Surgeons/data=!4m7!3m6!1s0x808e350bbddfdf81:0x3b9e2784d8a61c5e!8m2!3d37.2417548!4d-121.9044173!16s%2Fg%2F11c1qswq6q!19sChIJgd_fvQs1joARXhym2IQnnjs?authuser=0&hl=en&rclk=1,"
+1 562-426-3925",https://www.southbayfamilyeye.com/
"Northern California Retina-Vitreous Associates: Mark R. Wieland, MD","4.4
(64)","
5330 Camden Ave, San Jose, CA 95124, United States","https://www.google.com/maps/place/Northern+California+Retina-Vitreous+Associates:+Mark+R.+Wieland,+MD/data=!4m7!3m6!1s0x808fb6d292f6579f:0xad20d80719768ab3!8m2!3d37.3686497!4d-122.08153!16s%2Fg%2F1v9lb_zj!19sChIJn1f2ktK2j4ARs4p2GQfYIK0?authuser=0&hl=en&rclk=1","
+1 408-940-3930",http://www.kaureye.com/index.html
"California Eye Specialists Medical Group, Inc.","4.4
(64)","
5330 Camden Ave, San Jose, CA 95124, United States","https://www.google.com/maps/place/California+Eye+Specialists+Medical+Group,+Inc./data=!4m7!3m6!1s0x80c3537983332b01:0xdb842c8596a9df1c!8m2!3d33.1815604!4d-117.3470272!16s%2Fg%2F11fxdprqsh!19sChIJASszg3lTw4ARHN-ploUshNs?authuser=0&hl=en&rclk=1","
+1 408-940-3930",http://www.kaureye.com/index.html
Eye Medical Center Of Fresno,"2.6
(14)","
399 E Highland Ave #401, San Bernardino, CA 92404, United States",https://www.google.com/maps/place/Eye+Medical+Center+Of+Fresno/data=!4m7!3m6!1s0x80945e1947362759:0x438cc991c79dbcac!8m2!3d36.7419348!4d-119.7819982!16s%2Fg%2F1tdv_3t6!19sChIJWSc2RxlelIARrLydx5HJjEM?authuser=0&hl=en&rclk=1,"
+1 909-327-3118",http://www.californiaeyespecialists.com/
California Retina Consultants,"4.5
(166)","
1122 S St, Fresno, CA 93721, United States",https://www.google.com/maps/place/California+Retina+Consultants/data=!4m7!3m6!1s0x80c2874d401bf7e3:0x65fecd76bfc04581!8m2!3d34.4208249!4d-118.5460686!16s%2Fg%2F1wrtd373!19sChIJ4_cbQE2HwoARgUXAv3bN_mU?authuser=0&hl=en&rclk=1,"
+1 559-486-5000",https://emcfresno.com/
Providence South Bay Ophthalmology Center - Torrance,"4.8
(66)","
23501 Cinema Dr UNIT 109, Santa Clarita, CA 91355, United States",https://www.google.com/maps/place/Providence+South+Bay+Ophthalmology+Center+-+Torrance/data=!4m7!3m6!1s0x80c2b4c966ea3abd:0x7dc0421db076d1fb!8m2!3d33.8380452!4d-118.3654384!16s%2Fg%2F11cn8tnm61!19sChIJvTrqZsm0woAR-9F2sB1CwH0?authuser=0&hl=en&rclk=1,"
+1 661-253-2939",http://californiaretina.com/
San Gabriel Retina,"5.0
(1)","
4825 Torrance Blvd Suite 100, Torrance, CA 90503, United States",https://www.google.com/maps/place/San+Gabriel+Retina/data=!4m7!3m6!1s0x80c2dbc20c59f733:0xa2360437f9e8068!8m2!3d34.1020186!4d-118.104541!16s%2Fg%2F11fkdmlw2v!19sChIJM_dZDMLbwoARaICef0NgIwo?authuser=0&hl=en&rclk=1,"
+1 310-937-6585",https://www.providence.org/locations/socal/south-bay-ophthalmology-center?Is=location&y_source=1_OTU3NjAxOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Los Angeles Glaucoma Group,"5.0
(34)","
416 W Las Tunas Dr STE 105, San Gabriel, CA 91776, United States",https://www.google.com/maps/place/Los+Angeles+Glaucoma+Group/data=!4m7!3m6!1s0x80dd4b4a3d6d3a8d:0x5af6839fe50650cc!8m2!3d33.8138746!4d-118.3497803!16s%2Fg%2F11mpch0m1y!19sChIJjTptPUpL3YARzFAG5Z-D9lo?authuser=0&hl=en&rclk=1,"
+1 626-262-2082",http://www.sgretina.com/
"Frank M. Bishop, M.D.","4.8
(65)","
23332 Hawthorne Blvd #104, Torrance, CA 90505, United States","https://www.google.com/maps/place/Frank+M.+Bishop,+M.D./data=!4m7!3m6!1s0x80945d42c7f0db01:0x9b25de411bc4617!8m2!3d36.8386265!4d-119.7599934!16s%2Fg%2F11fct12djn!19sChIJAdvwx0JdlIARF0a8EeRdsgk?authuser=0&hl=en&rclk=1","
+1 310-838-0202",https://laglaucoma.com/?utm_source=gmb_auth
Southern California Glaucoma,,"
7075 N Sharon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Southern+California+Glaucoma/data=!4m7!3m6!1s0x80c2c37d211b276f:0xab0e711f00ac4660!8m2!3d34.1350569!4d-118.1483923!16s%2Fg%2F1tdkbbcz!19sChIJbycbIX3DwoARYEasAB9xDqs?authuser=0&hl=en&rclk=1,"
+1 559-486-2000",https://eyeqvc.com/doctor/frank-bishop/
California Retina Consultants,"4.9
(146)","
7075 N Sharon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/California+Retina+Consultants/data=!4m7!3m6!1s0x80e84c0f31e94bf5:0xed3f89ba2f6e5274!8m2!3d34.2452295!4d-119.1819394!16s%2Fg%2F1thtdfr6!19sChIJ9UvpMQ9M6IARdFJuL7qJP-0?authuser=0&hl=en&rclk=1,"
+1 559-486-2000",https://eyeqvc.com/doctor/frank-bishop/
Natural Vision,"4.9
(146)","
7075 N Sharon Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Natural+Vision/data=!4m7!3m6!1s0x809442accb1f4e8d:0x58217cac182745e2!8m2!3d36.8367721!4d-119.7815713!16s%2Fg%2F1tdp58sg!19sChIJjU4fy6xClIAR4kUnGKx8IVg?authuser=0&hl=en&rclk=1,"
+1 559-486-2000",https://eyeqvc.com/doctor/frank-bishop/
"California Retina Consultants: Nika Bagheri, M.D.","4.1
(179)","
6767 N Fresno St STE 101, Fresno, CA 93710, United States","https://www.google.com/maps/place/California+Retina+Consultants:+Nika+Bagheri,+M.D./data=!4m7!3m6!1s0x80e82593d252a339:0xe8ad32e70aaca0d5!8m2!3d34.1440175!4d-118.8032526!16s%2Fg%2F11fflyqxt9!19sChIJOaNS0pMl6IAR1aCsCucyreg?authuser=0&hl=en&rclk=1","
+1 559-432-1000",http://www.naturalvision.com/
